 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
      1    3417  407.68    4594.66  114.0158  22.9155   0.3280     -152.1940
      1    3539  424.98    4715.20  114.0392  22.9119   0.4359     -126.1734
      1    3661  442.28    4835.77  114.0626  22.9083   0.5948     -112.1674
      1    3783  459.59    4956.39  114.0861  22.9048   0.7739     -104.3254
      1    3905  476.91    5077.06  114.1095  22.9012   0.9621     -99.4808
      1    4027  494.24    5197.81  114.1329  22.8976   1.1549     -96.2319
      1    4149  511.58    5318.63  114.1564  22.8940   1.3505     -93.9141
      1    4271  528.93    5439.54  114.1799  22.8904   1.5478     -92.1816
      1    4393  546.30    5560.54  114.2033  22.8868   1.7463     -90.8388
      1    4515  563.68    5681.66  114.2268  22.8832   1.9458     -89.7681
      1    4637  581.08    5802.89  114.2504  22.8795   2.1459     -88.8943
      1    4759  598.49    5924.25  114.2739  22.8759   2.3465     -88.1676
      1    4881  615.93    6045.74  114.2975  22.8723   2.5477     -87.5535
      1    5003  633.39    6167.38  114.3211  22.8686   2.7493     -87.0274
      1    5125  650.87    6289.18  114.3447  22.8650   2.9513     -86.5716
      1    5247  668.37    6411.15  114.3684  22.8613   3.1536     -86.1726
      1    5369  685.90    6533.29  114.3921  22.8577   3.3563     -85.8202
      1    5491  703.46    6655.63  114.4158  22.8540   3.5594     -85.5066
      1    5613  721.04    6778.15  114.4396  22.8503   3.7628     -85.2255
      1    5735  738.66    6900.89  114.4634  22.8466   3.9665     -84.9719
      1    5857  756.31    7023.84  114.4872  22.8429   4.1705     -84.7419
      1    6000  777.03    7168.24  114.5152  22.8386   4.4101     -84.4979
    119       1  35.54    1171.01  113.3500  22.9939   5.5767     102.2787
    119     123  53.27    1294.52  113.3740  22.9904   5.3720     102.4104
    119     245  70.96    1417.79  113.3980  22.9868   5.1675     102.5514
    119     367  88.62    1540.84  113.4219  22.9833   4.9634     102.7031
    119     489  106.25    1663.66  113.4458  22.9797   4.7596     102.8667
    119     611  123.85    1786.27  113.4696  22.9762   4.5561     103.0439
    119     733  141.42    1908.67  113.4934  22.9726   4.3529     103.2364
    119     855  158.96    2030.89  113.5172  22.9691   4.1499     103.4467
    119     977  176.48    2152.92  113.5409  22.9655   3.9473     103.6774
    119    1099  193.97    2274.79  113.5646  22.9620   3.7448     103.9317
    119    1221  211.44    2396.49  113.5883  22.9585   3.5427     104.2136
    119    1343  228.88    2518.04  113.6119  22.9549   3.3408     104.5283
    119    1465  246.31    2639.45  113.6355  22.9514   3.1392     104.8819
    119    1587  263.72    2760.73  113.6591  22.9478   2.9379     105.2823
    119    1709  281.11    2881.88  113.6826  22.9443   2.7369     105.7399
    119    1831  298.48    3002.93  113.7062  22.9408   2.5362     106.2682
    119    1953  315.84    3123.87  113.7297  22.9372   2.3359     106.8851
    119    2075  333.19    3244.73  113.7531  22.9337   2.1360     107.6155
    119    2197  350.52    3365.50  113.7766  22.9302   1.9366     108.4942
    119    2319  367.84    3486.20  113.8001  22.9266   1.7378     109.5716
    119    2441  385.16    3606.83  113.8235  22.9231   1.5398     110.9238
    119    2563  402.47    3727.42  113.8469  22.9195   1.3430     112.6702
    119    2685  419.77    3847.97  113.8703  22.9160   1.1479     115.0094
    119    2807  437.07    3968.48  113.8937  22.9124   0.9555     118.2936
    119    2929  454.36    4088.97  113.9172  22.9089   0.7679     123.2018
    119    3051  471.66    4209.45  113.9405  22.9053   0.5893     131.1697
    119    3173  488.95    4329.93  113.9639  22.9018   0.4315     145.4425
    119    3295  506.24    4450.41  113.9873  22.8982   0.3260     171.9056
    119    3417  523.54    4570.92  114.0107  22.8947   0.3279     -152.1869
    119    3539  540.84    4691.45  114.0341  22.8911   0.4359     -126.1642
    119    3661  558.15    4812.02  114.0576  22.8875   0.5948     -112.1600
    119    3783  575.46    4932.63  114.0810  22.8839   0.7739     -104.3197
    119    3905  592.78    5053.31  114.1044  22.8804   0.9621     -99.4764
    119    4027  610.11    5174.05  114.1278  22.8768   1.1549     -96.2285
    119    4149  627.46    5294.87  114.1513  22.8732   1.3505     -93.9114
    119    4271  644.81    5415.78  114.1747  22.8696   1.5478     -92.1794
    119    4393  662.18    5536.79  114.1982  22.8660   1.7463     -90.8371
    119    4515  679.57    5657.90  114.2217  22.8624   1.9458     -89.7666
    119    4637  696.97    5779.13  114.2452  22.8587   2.1459     -88.8931
    119    4759  714.39    5900.48  114.2688  22.8551   2.3466     -88.1667
    119    4881  731.83    6021.98  114.2924  22.8515   2.5477     -87.5527
    119    5003  749.29    6143.62  114.3160  22.8478   2.7493     -87.0269
    119    5125  766.77    6265.42  114.3396  22.8442   2.9513     -86.5712
    119    5247  784.28    6387.38  114.3632  22.8405   3.1536     -86.1724
    119    5369  801.81    6509.53  114.3869  22.8369   3.3563     -85.8201
    119    5491  819.37    6631.86  114.4107  22.8332   3.5594     -85.5066
    119    5613  836.96    6754.38  114.4344  22.8295   3.7628     -85.2255
    119    5735  854.58    6877.12  114.4582  22.8258   3.9665     -84.9720
    119    5857  872.23    7000.07  114.4821  22.8221   4.1705     -84.7421
    119    6000  892.96    7144.47  114.5100  22.8177   4.4101     -84.4982
    237       1  151.31    1147.29  113.3450  22.9731   5.5767     102.2767
    237     123  169.04    1270.80  113.3690  22.9695   5.3719     102.4082
    237     245  186.74    1394.07  113.3930  22.9660   5.1675     102.5492
    237     367  204.40    1517.11  113.4169  22.9624   4.9634     102.7009
    237     489  222.03    1639.93  113.4408  22.9589   4.7596     102.8644
    237     611  239.63    1762.54  113.4646  22.9553   4.5561     103.0415
    237     733  257.21    1884.95  113.4884  22.9518   4.3529     103.2341
    237     855  274.75    2007.16  113.5122  22.9482   4.1499     103.4442
    237     977  292.27    2129.20  113.5359  22.9447   3.9472     103.6748
    237    1099  309.76    2251.06  113.5596  22.9412   3.7448     103.9290
    237    1221  327.23    2372.76  113.5833  22.9376   3.5427     104.2109
    237    1343  344.68    2494.31  113.6069  22.9341   3.3408     104.5255
    237    1465  362.11    2615.72  113.6305  22.9306   3.1392     104.8789
    237    1587  379.52    2736.99  113.6541  22.9270   2.9379     105.2793
    237    1709  396.92    2858.15  113.6776  22.9235   2.7369     105.7368
    237    1831  414.29    2979.19  113.7011  22.9199   2.5362     106.2648
    237    1953  431.66    3100.14  113.7246  22.9164   2.3358     106.8816
    237    2075  449.01    3220.99  113.7481  22.9129   2.1359     107.6118
    237    2197  466.34    3341.76  113.7716  22.9093   1.9365     108.4902
    237    2319  483.67    3462.46  113.7950  22.9058   1.7377     109.5673
    237    2441  500.99    3583.09  113.8184  22.9023   1.5398     110.9191
    237    2563  518.30    3703.68  113.8419  22.8987   1.3430     112.6651
    237    2685  535.61    3824.22  113.8653  22.8952   1.1479     115.0037
    237    2807  552.91    3944.73  113.8887  22.8916   0.9555     118.2873
    237    2929  570.21    4065.22  113.9121  22.8881   0.7678     123.1945
    237    3051  587.50    4185.70  113.9355  22.8845   0.5893     131.1614
    237    3173  604.80    4306.18  113.9589  22.8810   0.4314     145.4341
    237    3295  622.10    4426.66  113.9823  22.8774   0.3259     171.9024
    237    3417  639.40    4547.16  114.0057  22.8738   0.3278     -152.1798
    237    3539  656.70    4667.69  114.0291  22.8703   0.4358     -126.1550
    237    3661  674.01    4788.26  114.0525  22.8667   0.5948     -112.1526
    237    3783  691.33    4908.88  114.0759  22.8631   0.7739     -104.3140
    237    3905  708.65    5029.55  114.0993  22.8595   0.9621     -99.4720
    237    4027  725.99    5150.29  114.1227  22.8560   1.1549     -96.2251
    237    4149  743.33    5271.11  114.1462  22.8524   1.3505     -93.9087
    237    4271  760.69    5392.02  114.1696  22.8488   1.5478     -92.1772
    237    4393  778.07    5513.02  114.1931  22.8452   1.7463     -90.8353
    237    4515  795.45    5634.13  114.2166  22.8415   1.9458     -89.7652
    237    4637  812.86    5755.36  114.2401  22.8379   2.1459     -88.8920
    237    4759  830.28    5876.72  114.2637  22.8343   2.3466     -88.1657
    237    4881  847.73    5998.21  114.2872  22.8307   2.5477     -87.5520
    237    5003  865.19    6119.85  114.3108  22.8270   2.7493     -87.0264
    237    5125  882.68    6241.65  114.3345  22.8234   2.9513     -86.5708
    237    5247  900.19    6363.61  114.3581  22.8197   3.1537     -86.1721
    237    5369  917.73    6485.75  114.3818  22.8161   3.3564     -85.8200
    237    5491  935.29    6608.08  114.4055  22.8124   3.5594     -85.5065
    237    5613  952.88    6730.61  114.4293  22.8087   3.7628     -85.2256
    237    5735  970.50    6853.34  114.4531  22.8050   3.9665     -84.9722
    237    5857  988.16    6976.29  114.4769  22.8013   4.1705     -84.7423
    237    6000  1008.89    7120.69  114.5049  22.7969   4.4102     -84.4985
    355       1  267.07    1123.56  113.3400  22.9523   5.5766     102.2746
    355     123  284.81    1247.08  113.3640  22.9487   5.3719     102.4061
    355     245  302.51    1370.35  113.3880  22.9452   5.1675     102.5471
    355     367  320.17    1493.39  113.4119  22.9416   4.9634     102.6986
    355     489  337.81    1616.21  113.4358  22.9381   4.7596     102.8621
    355     611  355.41    1738.81  113.4596  22.9345   4.5561     103.0392
    355     733  372.99    1861.22  113.4834  22.9310   4.3528     103.2317
    355     855  390.54    1983.43  113.5072  22.9274   4.1499     103.4418
    355     977  408.06    2105.46  113.5309  22.9239   3.9472     103.6723
    355    1099  425.56    2227.32  113.5546  22.9203   3.7448     103.9264
    355    1221  443.03    2349.02  113.5782  22.9168   3.5426     104.2082
    355    1343  460.49    2470.57  113.6019  22.9133   3.3408     104.5227
    355    1465  477.92    2591.98  113.6255  22.9097   3.1392     104.8760
    355    1587  495.33    2713.26  113.6490  22.9062   2.9378     105.2762
    355    1709  512.73    2834.41  113.6726  22.9027   2.7368     105.7336
    355    1831  530.11    2955.45  113.6961  22.8991   2.5361     106.2615
    355    1953  547.47    3076.39  113.7196  22.8956   2.3358     106.8781
    355    2075  564.83    3197.24  113.7431  22.8921   2.1359     107.6081
    355    2197  582.17    3318.01  113.7665  22.8885   1.9365     108.4862
    355    2319  599.50    3438.71  113.7900  22.8850   1.7377     109.5631
    355    2441  616.82    3559.34  113.8134  22.8814   1.5398     110.9145
    355    2563  634.14    3679.93  113.8368  22.8779   1.3430     112.6600
    355    2685  651.45    3800.47  113.8602  22.8744   1.1479     114.9981
    355    2807  668.75    3920.98  113.8836  22.8708   0.9554     118.2809
    355    2929  686.05    4041.47  113.9070  22.8673   0.7677     123.1872
    355    3051  703.35    4161.95  113.9304  22.8637   0.5892     131.1531
    355    3173  720.65    4282.42  113.9538  22.8601   0.4313     145.4258
    355    3295  737.95    4402.91  113.9772  22.8566   0.3258     171.8992
    355    3417  755.26    4523.41  114.0006  22.8530   0.3277     -152.1727
    355    3539  772.56    4643.94  114.0240  22.8495   0.4358     -126.1457
    355    3661  789.88    4764.50  114.0474  22.8459   0.5947     -112.1451
    355    3783  807.20    4885.12  114.0708  22.8423   0.7739     -104.3084
    355    3905  824.52    5005.79  114.0942  22.8387   0.9620     -99.4677
    355    4027  841.86    5126.53  114.1176  22.8351   1.1549     -96.2216
    355    4149  859.21    5247.35  114.1411  22.8316   1.3505     -93.9060
    355    4271  876.57    5368.25  114.1645  22.8280   1.5478     -92.1750
    355    4393  893.95    5489.26  114.1880  22.8243   1.7463     -90.8335
    355    4515  911.34    5610.37  114.2115  22.8207   1.9458     -89.7638
    355    4637  928.75    5731.59  114.2350  22.8171   2.1459     -88.8909
    355    4759  946.18    5852.95  114.2585  22.8135   2.3466     -88.1648
    355    4881  963.62    5974.44  114.2821  22.8099   2.5477     -87.5513
    355    5003  981.09    6096.08  114.3057  22.8062   2.7493     -87.0258
    355    5125  998.58    6217.87  114.3293  22.8026   2.9513     -86.5704
    355    5247  1016.10    6339.84  114.3530  22.7989   3.1537     -86.1718
    355    5369  1033.64    6461.98  114.3766  22.7953   3.3564     -85.8198
    355    5491  1051.20    6584.30  114.4004  22.7916   3.5594     -85.5065
    355    5613  1068.80    6706.83  114.4241  22.7879   3.7628     -85.2256
    355    5735  1086.42    6829.56  114.4479  22.7842   3.9665     -84.9723
    355    5857  1104.08    6952.51  114.4717  22.7805   4.1706     -84.7425
    355    6000  1124.82    7096.91  114.4997  22.7761   4.4102     -84.4988
    473       1  382.83    1099.84  113.3350  22.9314   5.5766     102.2725
    473     123  400.57    1223.35  113.3590  22.9279   5.3719     102.4040
    473     245  418.27    1346.62  113.3830  22.9243   5.1675     102.5449
    473     367  435.95    1469.66  113.4069  22.9208   4.9634     102.6964
    473     489  453.58    1592.48  113.4308  22.9172   4.7596     102.8599
    473     611  471.19    1715.08  113.4546  22.9137   4.5560     103.0369
    473     733  488.77    1837.48  113.4784  22.9101   4.3528     103.2293
    473     855  506.32    1959.70  113.5022  22.9066   4.1499     103.4393
    473     977  523.85    2081.73  113.5259  22.9031   3.9472     103.6697
    473    1099  541.35    2203.59  113.5496  22.8995   3.7448     103.9238
    473    1221  558.83    2325.29  113.5732  22.8960   3.5426     104.2055
    473    1343  576.28    2446.83  113.5968  22.8924   3.3407     104.5199
    473    1465  593.72    2568.24  113.6204  22.8889   3.1391     104.8731
    473    1587  611.14    2689.51  113.6440  22.8854   2.9378     105.2732
    473    1709  628.54    2810.67  113.6675  22.8818   2.7368     105.7304
    473    1831  645.92    2931.71  113.6910  22.8783   2.5361     106.2582
    473    1953  663.29    3052.65  113.7145  22.8748   2.3358     106.8746
    473    2075  680.65    3173.50  113.7380  22.8712   2.1359     107.6043
    473    2197  697.99    3294.26  113.7615  22.8677   1.9365     108.4823
    473    2319  715.33    3414.96  113.7849  22.8642   1.7377     109.5588
    473    2441  732.65    3535.59  113.8083  22.8606   1.5397     110.9098
    473    2563  749.97    3656.18  113.8317  22.8571   1.3429     112.6549
    473    2685  767.28    3776.72  113.8551  22.8535   1.1478     114.9924
    473    2807  784.59    3897.23  113.8785  22.8500   0.9554     118.2745
    473    2929  801.89    4017.72  113.9019  22.8464   0.7677     123.1800
    473    3051  819.20    4138.19  113.9253  22.8429   0.5891     131.1449
    473    3173  836.50    4258.67  113.9487  22.8393   0.4313     145.4174
    473    3295  853.80    4379.15  113.9721  22.8358   0.3257     171.8960
    473    3417  871.11    4499.65  113.9955  22.8322   0.3276     -152.1656
    473    3539  888.42    4620.17  114.0189  22.8286   0.4357     -126.1365
    473    3661  905.74    4740.74  114.0423  22.8251   0.5947     -112.1377
    473    3783  923.06    4861.35  114.0657  22.8215   0.7739     -104.3027
    473    3905  940.39    4982.03  114.0891  22.8179   0.9620     -99.4633
    473    4027  957.73    5102.76  114.1125  22.8143   1.1549     -96.2182
    473    4149  975.09    5223.58  114.1360  22.8107   1.3505     -93.9033
    473    4271  992.45    5344.48  114.1594  22.8071   1.5478     -92.1728
    473    4393  1009.83    5465.49  114.1829  22.8035   1.7463     -90.8318
    473    4515  1027.23    5586.59  114.2064  22.7999   1.9458     -89.7624
    473    4637  1044.64    5707.82  114.2299  22.7963   2.1459     -88.8897
    473    4759  1062.07    5829.17  114.2534  22.7927   2.3466     -88.1639
    473    4881  1079.52    5950.66  114.2770  22.7891   2.5477     -87.5506
    473    5003  1096.99    6072.30  114.3006  22.7854   2.7493     -87.0253
    473    5125  1114.48    6194.10  114.3242  22.7818   2.9513     -86.5700
    473    5247  1132.00    6316.06  114.3478  22.7781   3.1537     -86.1716
    473    5369  1149.54    6438.20  114.3715  22.7744   3.3564     -85.8197
    473    5491  1167.11    6560.52  114.3952  22.7708   3.5594     -85.5064
    473    5613  1184.71    6683.04  114.4190  22.7671   3.7628     -85.2257
    473    5735  1202.34    6805.77  114.4428  22.7634   3.9665     -84.9724
    473    5857  1220.00    6928.72  114.4666  22.7597   4.1706     -84.7427
    473    6000  1240.74    7073.12  114.4946  22.7553   4.4102     -84.4991
    591       1  498.59    1076.11  113.3300  22.9106   5.5766     102.2705
    591     123  516.34    1199.62  113.3540  22.9070   5.3719     102.4019
    591     245  534.04    1322.89  113.3780  22.9035   5.1674     102.5428
    591     367  551.72    1445.92  113.4019  22.8999   4.9633     102.6942
    591     489  569.36    1568.74  113.4258  22.8964   4.7595     102.8576
    591     611  586.97    1691.34  113.4496  22.8929   4.5560     103.0345
    591     733  604.55    1813.75  113.4734  22.8893   4.3528     103.2269
    591     855  622.11    1935.96  113.4972  22.8858   4.1498     103.4369
    591     977  639.64    2057.99  113.5209  22.8822   3.9471     103.6672
    591    1099  657.14    2179.85  113.5446  22.8787   3.7447     103.9212
    591    1221  674.62    2301.54  113.5682  22.8752   3.5426     104.2028
    591    1343  692.08    2423.09  113.5918  22.8716   3.3407     104.5171
    591    1465  709.52    2544.49  113.6154  22.8681   3.1391     104.8702
    591    1587  726.94    2665.77  113.6390  22.8645   2.9378     105.2702
    591    1709  744.35    2786.92  113.6625  22.8610   2.7368     105.7272
    591    1831  761.73    2907.96  113.6860  22.8575   2.5361     106.2548
    591    1953  779.11    3028.90  113.7095  22.8539   2.3357     106.8711
    591    2075  796.47    3149.75  113.7330  22.8504   2.1358     107.6006
    591    2197  813.81    3270.51  113.7564  22.8469   1.9364     108.4783
    591    2319  831.15    3391.21  113.7799  22.8433   1.7376     109.5545
    591    2441  848.48    3511.84  113.8033  22.8398   1.5397     110.9052
    591    2563  865.80    3632.42  113.8267  22.8363   1.3429     112.6498
    591    2685  883.12    3752.96  113.8501  22.8327   1.1478     114.9867
    591    2807  900.43    3873.47  113.8735  22.8292   0.9553     118.2681
    591    2929  917.74    3993.96  113.8969  22.8256   0.7676     123.1727
    591    3051  935.04    4114.43  113.9203  22.8221   0.5891     131.1366
    591    3173  952.35    4234.90  113.9436  22.8185   0.4312     145.4091
    591    3295  969.66    4355.38  113.9670  22.8150   0.3256     171.8928
    591    3417  986.97    4475.88  113.9904  22.8114   0.3275     -152.1585
    591    3539  1004.28    4596.41  114.0138  22.8078   0.4357     -126.1272
    591    3661  1021.60    4716.97  114.0372  22.8043   0.5947     -112.1302
    591    3783  1038.93    4837.58  114.0606  22.8007   0.7738     -104.2970
    591    3905  1056.26    4958.25  114.0840  22.7971   0.9620     -99.4589
    591    4027  1073.61    5078.99  114.1074  22.7935   1.1549     -96.2148
    591    4149  1090.96    5199.81  114.1309  22.7899   1.3505     -93.9005
    591    4271  1108.33    5320.71  114.1543  22.7863   1.5478     -92.1706
    591    4393  1125.71    5441.71  114.1778  22.7827   1.7463     -90.8300
    591    4515  1143.11    5562.82  114.2013  22.7791   1.9458     -89.7609
    591    4637  1160.53    5684.04  114.2248  22.7755   2.1459     -88.8885
    591    4759  1177.96    5805.39  114.2483  22.7719   2.3466     -88.1630
    591    4881  1195.41    5926.88  114.2719  22.7682   2.5477     -87.5499
    591    5003  1212.89    6048.52  114.2954  22.7646   2.7493     -87.0247
    591    5125  1230.38    6170.31  114.3191  22.7610   2.9513     -86.5696
    591    5247  1247.91    6292.27  114.3427  22.7573   3.1537     -86.1713
    591    5369  1265.45    6414.41  114.3664  22.7536   3.3564     -85.8195
    591    5491  1283.03    6536.73  114.3901  22.7500   3.5594     -85.5064
    591    5613  1300.63    6659.26  114.4138  22.7463   3.7628     -85.2257
    591    5735  1318.26    6781.98  114.4376  22.7426   3.9665     -84.9726
    591    5857  1335.92    6904.93  114.4614  22.7389   4.1706     -84.7429
    591    6000  1356.67    7049.33  114.4894  22.7345   4.4102     -84.4994
    709       1  614.35    1052.37  113.3250  22.8898   5.5766     102.2684
    709     123  632.10    1175.88  113.3491  22.8862   5.3718     102.3998
    709     245  649.81    1299.15  113.3730  22.8827   5.1674     102.5406
    709     367  667.49    1422.19  113.3969  22.8791   4.9633     102.6920
    709     489  685.13    1545.00  113.4208  22.8756   4.7595     102.8553
    709     611  702.75    1667.60  113.4446  22.8720   4.5560     103.0322
    709     733  720.33    1790.00  113.4684  22.8685   4.3528     103.2245
    709     855  737.89    1912.21  113.4922  22.8649   4.1498     103.4344
    709     977  755.42    2034.24  113.5159  22.8614   3.9471     103.6647
    709    1099  772.93    2156.10  113.5395  22.8579   3.7447     103.9186
    709    1221  790.42    2277.80  113.5632  22.8543   3.5426     104.2001
    709    1343  807.88    2399.34  113.5868  22.8508   3.3407     104.5142
    709    1465  825.32    2520.74  113.6104  22.8473   3.1391     104.8673
    709    1587  842.75    2642.02  113.6339  22.8437   2.9378     105.2671
    709    1709  860.15    2763.17  113.6575  22.8402   2.7367     105.7240
    709    1831  877.54    2884.21  113.6810  22.8367   2.5360     106.2515
    709    1953  894.92    3005.14  113.7045  22.8331   2.3357     106.8675
    709    2075  912.28    3125.99  113.7279  22.8296   2.1358     107.5969
    709    2197  929.63    3246.76  113.7514  22.8261   1.9364     108.4743
    709    2319  946.97    3367.45  113.7748  22.8225   1.7376     109.5502
    709    2441  964.31    3488.08  113.7982  22.8190   1.5396     110.9006
    709    2563  981.63    3608.66  113.8216  22.8154   1.3428     112.6447
    709    2685  998.95    3729.20  113.8450  22.8119   1.1477     114.9811
    709    2807  1016.26    3849.71  113.8684  22.8083   0.9553     118.2618
    709    2929  1033.58    3970.19  113.8918  22.8048   0.7676     123.1654
    709    3051  1050.89    4090.66  113.9152  22.8012   0.5890     131.1283
    709    3173  1068.19    4211.14  113.9386  22.7977   0.4311     145.4007
    709    3295  1085.51    4331.62  113.9619  22.7941   0.3255     171.8896
    709    3417  1102.82    4452.11  113.9853  22.7906   0.3275     -152.1514
    709    3539  1120.14    4572.64  114.0087  22.7870   0.4356     -126.1179
    709    3661  1137.46    4693.20  114.0321  22.7834   0.5946     -112.1227
    709    3783  1154.79    4813.81  114.0555  22.7799   0.7738     -104.2913
    709    3905  1172.13    4934.48  114.0789  22.7763   0.9620     -99.4545
    709    4027  1189.48    5055.22  114.1023  22.7727   1.1549     -96.2113
    709    4149  1206.83    5176.03  114.1258  22.7691   1.3505     -93.8978
    709    4271  1224.21    5296.93  114.1492  22.7655   1.5478     -92.1684
    709    4393  1241.59    5417.93  114.1727  22.7619   1.7463     -90.8282
    709    4515  1258.99    5539.04  114.1961  22.7583   1.9458     -89.7595
    709    4637  1276.41    5660.26  114.2197  22.7547   2.1459     -88.8874
    709    4759  1293.85    5781.61  114.2432  22.7511   2.3466     -88.1621
    709    4881  1311.31    5903.10  114.2667  22.7474   2.5477     -87.5491
    709    5003  1328.78    6024.73  114.2903  22.7438   2.7493     -87.0242
    709    5125  1346.28    6146.53  114.3139  22.7401   2.9513     -86.5692
    709    5247  1363.81    6268.48  114.3376  22.7365   3.1537     -86.1710
    709    5369  1381.36    6390.62  114.3612  22.7328   3.3564     -85.8194
    709    5491  1398.94    6512.94  114.3849  22.7292   3.5594     -85.5063
    709    5613  1416.54    6635.46  114.4087  22.7255   3.7628     -85.2258
    709    5735  1434.18    6758.19  114.4325  22.7218   3.9665     -84.9727
    709    5857  1451.84    6881.13  114.4563  22.7181   4.1706     -84.7431
    709    6000  1472.59    7025.53  114.4843  22.7137   4.4102     -84.4997
    827       1  730.11    1028.63  113.3201  22.8689   5.5765     102.2663
    827     123  747.86    1152.14  113.3441  22.8654   5.3718     102.3977
    827     245  765.58    1275.41  113.3680  22.8618   5.1674     102.5384
    827     367  783.26    1398.44  113.3919  22.8583   4.9633     102.6898
    827     489  800.91    1521.26  113.4158  22.8547   4.7595     102.8531
    827     611  818.52    1643.86  113.4396  22.8512   4.5560     103.0299
    827     733  836.11    1766.26  113.4634  22.8477   4.3527     103.2221
    827     855  853.67    1888.47  113.4871  22.8441   4.1498     103.4319
    827     977  871.21    2010.49  113.5109  22.8406   3.9471     103.6621
    827    1099  888.72    2132.35  113.5345  22.8370   3.7447     103.9159
    827    1221  906.21    2254.04  113.5582  22.8335   3.5425     104.1974
    827    1343  923.68    2375.59  113.5818  22.8300   3.3406     104.5114
    827    1465  941.12    2496.99  113.6054  22.8264   3.1390     104.8644
    827    1587  958.55    2618.26  113.6289  22.8229   2.9377     105.2641
    827    1709  975.96    2739.41  113.6524  22.8194   2.7367     105.7209
    827    1831  993.35    2860.45  113.6759  22.8158   2.5360     106.2482
    827    1953  1010.73    2981.38  113.6994  22.8123   2.3357     106.8640
    827    2075  1028.10    3102.23  113.7229  22.8088   2.1358     107.5932
    827    2197  1045.45    3222.99  113.7463  22.8052   1.9364     108.4703
    827    2319  1062.80    3343.69  113.7698  22.8017   1.7376     109.5460
    827    2441  1080.13    3464.32  113.7932  22.7982   1.5396     110.8959
    827    2563  1097.46    3584.90  113.8166  22.7946   1.3428     112.6397
    827    2685  1114.78    3705.43  113.8400  22.7911   1.1477     114.9754
    827    2807  1132.10    3825.94  113.8634  22.7875   0.9552     118.2554
    827    2929  1149.42    3946.42  113.8867  22.7840   0.7675     123.1581
    827    3051  1166.73    4066.89  113.9101  22.7804   0.5889     131.1200
    827    3173  1184.04    4187.36  113.9335  22.7769   0.4310     145.3923
    827    3295  1201.35    4307.84  113.9569  22.7733   0.3254     171.8863
    827    3417  1218.67    4428.34  113.9802  22.7698   0.3274     -152.1442
    827    3539  1235.99    4548.86  114.0036  22.7662   0.4356     -126.1087
    827    3661  1253.32    4669.43  114.0270  22.7626   0.5946     -112.1152
    827    3783  1270.65    4790.04  114.0504  22.7591   0.7738     -104.2856
    827    3905  1287.99    4910.70  114.0738  22.7555   0.9620     -99.4502
    827    4027  1305.34    5031.44  114.0972  22.7519   1.1549     -96.2079
    827    4149  1322.71    5152.25  114.1206  22.7483   1.3505     -93.8950
    827    4271  1340.08    5273.15  114.1441  22.7447   1.5478     -92.1662
    827    4393  1357.47    5394.15  114.1676  22.7411   1.7464     -90.8264
    827    4515  1374.88    5515.25  114.1910  22.7375   1.9458     -89.7580
    827    4637  1392.30    5636.47  114.2145  22.7339   2.1459     -88.8862
    827    4759  1409.74    5757.82  114.2381  22.7303   2.3466     -88.1611
