 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
      1    3539  419.65    4706.09  114.0862  22.9120   0.4278     -124.6520
      1    3661  436.77    4826.61  114.1096  22.9085   0.5898     -110.9205
      1    3783  453.90    4947.17  114.1330  22.9049   0.7707     -103.3429
      1    3905  471.03    5067.79  114.1565  22.9014   0.9600     -98.6909
      1    4027  488.18    5188.49  114.1799  22.8978   1.1536     -95.5805
      1    4149  505.33    5309.25  114.2033  22.8942   1.3498     -93.3649
      1    4271  522.50    5430.11  114.2268  22.8907   1.5475     -91.7100
      1    4393  539.69    5551.06  114.2503  22.8871   1.7463     -90.4281
      1    4515  556.89    5672.12  114.2737  22.8835   1.9460     -89.4061
      1    4637  574.10    5793.30  114.2973  22.8799   2.1463     -88.5722
      1    4759  591.33    5914.61  114.3208  22.8763   2.3471     -87.8786
      1    4881  608.59    6036.05  114.3444  22.8727   2.5484     -87.2926
      1    5003  625.86    6157.64  114.3680  22.8691   2.7501     -86.7905
      1    5125  643.16    6279.39  114.3916  22.8655   2.9522     -86.3554
      1    5247  660.48    6401.30  114.4152  22.8618   3.1547     -85.9745
      1    5369  677.82    6523.39  114.4389  22.8582   3.3574     -85.6381
      1    5491  695.20    6645.67  114.4626  22.8545   3.5605     -85.3386
      1    5613  712.60    6768.14  114.4864  22.8509   3.7640     -85.0700
      1    5735  730.03    6890.83  114.5102  22.8472   3.9677     -84.8278
      1    5857  747.49    7013.72  114.5340  22.8435   4.1718     -84.6080
      1    6000  768.00    7158.07  114.5620  22.8392   4.4115     -84.3749
    119       1  35.57    1163.63  113.3973  22.9933   5.5729     102.0721
    119     123  53.11    1287.09  113.4213  22.9897   5.3681     102.1983
    119     245  70.62    1410.31  113.4453  22.9862   5.1637     102.3335
    119     367  88.09    1533.29  113.4692  22.9827   4.9596     102.4789
    119     489  105.53    1656.06  113.4931  22.9792   4.7558     102.6357
    119     611  122.95    1778.61  113.5169  22.9756   4.5522     102.8054
    119     733  140.33    1900.96  113.5407  22.9721   4.3490     102.9899
    119     855  157.69    2023.12  113.5645  22.9686   4.1460     103.1914
    119     977  175.02    2145.10  113.5882  22.9651   3.9433     103.4123
    119    1099  192.32    2266.91  113.6119  22.9616   3.7408     103.6559
    119    1221  209.60    2388.56  113.6355  22.9581   3.5386     103.9260
    119    1343  226.87    2510.05  113.6591  22.9546   3.3367     104.2274
    119    1465  244.11    2631.41  113.6827  22.9510   3.1350     104.5661
    119    1587  261.33    2752.63  113.7063  22.9475   2.9336     104.9497
    119    1709  278.54    2873.73  113.7298  22.9440   2.7325     105.3881
    119    1831  295.73    2994.72  113.7533  22.9405   2.5317     105.8943
    119    1953  312.90    3115.61  113.7768  22.9370   2.3313     106.4857
    119    2075  330.07    3236.41  113.8003  22.9335   2.1312     107.1860
    119    2197  347.22    3357.13  113.8238  22.9300   1.9316     108.0289
    119    2319  364.36    3477.77  113.8472  22.9265   1.7326     109.0632
    119    2441  381.49    3598.36  113.8706  22.9230   1.5344     110.3624
    119    2563  398.62    3718.89  113.8940  22.9194   1.3372     112.0426
    119    2685  415.74    3839.38  113.9174  22.9159   1.1416     114.2975
    119    2807  432.85    3959.84  113.9408  22.9124   0.9485     117.4728
    119    2929  449.96    4080.28  113.9642  22.9089   0.7598     122.2418
    119    3051  467.07    4200.71  113.9876  22.9053   0.5797     130.0535
    119    3173  484.19    4321.13  114.0110  22.9018   0.4195     144.2953
    119    3295  501.30    4441.56  114.0344  22.8983   0.3117     171.5201
    119    3417  518.41    4562.01  114.0578  22.8947   0.3153     -150.9852
    119    3539  535.53    4682.49  114.0812  22.8912   0.4277     -124.6486
    119    3661  552.65    4803.01  114.1046  22.8877   0.5897     -110.9176
    119    3783  569.78    4923.57  114.1280  22.8841   0.7707     -103.3408
    119    3905  586.92    5044.19  114.1514  22.8805   0.9600     -98.6894
    119    4027  604.07    5164.88  114.1748  22.8770   1.1536     -95.5794
    119    4149  621.23    5285.65  114.1982  22.8734   1.3497     -93.3642
    119    4271  638.40    5406.50  114.2217  22.8698   1.5475     -91.7096
    119    4393  655.59    5527.46  114.2452  22.8663   1.7463     -90.4279
    119    4515  672.79    5648.52  114.2687  22.8627   1.9460     -89.4061
    119    4637  690.01    5769.69  114.2922  22.8591   2.1463     -88.5723
    119    4759  707.25    5891.00  114.3157  22.8555   2.3471     -87.8789
    119    4881  724.50    6012.44  114.3393  22.8519   2.5484     -87.2929
    119    5003  741.78    6134.03  114.3628  22.8483   2.7501     -86.7910
    119    5125  759.08    6255.77  114.3865  22.8446   2.9522     -86.3560
    119    5247  776.40    6377.68  114.4101  22.8410   3.1546     -85.9752
    119    5369  793.75    6499.77  114.4338  22.8374   3.3574     -85.6388
    119    5491  811.13    6622.05  114.4575  22.8337   3.5605     -85.3393
    119    5613  828.53    6744.52  114.4812  22.8301   3.7639     -85.0709
    119    5735  845.96    6867.20  114.5050  22.8264   3.9677     -84.8287
    119    5857  863.43    6990.10  114.5289  22.8227   4.1718     -84.6090
    119    6000  883.94    7134.44  114.5568  22.8184   4.4114     -84.3758
    237       1  151.36    1140.06  113.3924  22.9724   5.5729     102.0703
    237     123  168.91    1263.52  113.4164  22.9689   5.3681     102.1965
    237     245  186.42    1386.74  113.4403  22.9654   5.1637     102.3316
    237     367  203.89    1509.72  113.4643  22.9618   4.9596     102.4770
    237     489  221.34    1632.48  113.4881  22.9583   4.7558     102.6337
    237     611  238.75    1755.04  113.5120  22.9548   4.5522     102.8035
    237     733  256.14    1877.39  113.5357  22.9513   4.3490     102.9879
    237     855  273.50    1999.55  113.5595  22.9478   4.1460     103.1893
    237     977  290.83    2121.52  113.5832  22.9443   3.9433     103.4102
    237    1099  308.14    2243.33  113.6069  22.9407   3.7408     103.6537
    237    1221  325.43    2364.98  113.6305  22.9372   3.5386     103.9238
    237    1343  342.69    2486.47  113.6541  22.9337   3.3367     104.2251
    237    1465  359.94    2607.82  113.6777  22.9302   3.1350     104.5637
    237    1587  377.16    2729.05  113.7013  22.9267   2.9336     104.9473
    237    1709  394.37    2850.15  113.7248  22.9232   2.7325     105.3856
    237    1831  411.57    2971.14  113.7483  22.9197   2.5317     105.8917
    237    1953  428.74    3092.03  113.7718  22.9162   2.3313     106.4829
    237    2075  445.91    3212.82  113.7953  22.9127   2.1312     107.1831
    237    2197  463.06    3333.54  113.8187  22.9092   1.9316     108.0259
    237    2319  480.21    3454.18  113.8422  22.9056   1.7326     109.0600
    237    2441  497.35    3574.77  113.8656  22.9021   1.5344     110.3589
    237    2563  514.47    3695.30  113.8890  22.8986   1.3372     112.0389
    237    2685  531.60    3815.79  113.9124  22.8951   1.1416     114.2933
    237    2807  548.71    3936.25  113.9358  22.8916   0.9485     117.4682
    237    2929  565.83    4056.68  113.9592  22.8881   0.7597     122.2364
    237    3051  582.94    4177.11  113.9826  22.8845   0.5797     130.0472
    237    3173  600.06    4297.53  114.0059  22.8810   0.4195     144.2881
    237    3295  617.17    4417.96  114.0293  22.8775   0.3116     171.5148
    237    3417  634.29    4538.41  114.0527  22.8739   0.3153     -150.9840
    237    3539  651.41    4658.89  114.0761  22.8704   0.4277     -124.6452
    237    3661  668.54    4779.40  114.0995  22.8668   0.5897     -110.9148
    237    3783  685.67    4899.97  114.1229  22.8633   0.7707     -103.3387
    237    3905  702.81    5020.59  114.1463  22.8597   0.9600     -98.6879
    237    4027  719.96    5141.27  114.1697  22.8562   1.1536     -95.5784
    237    4149  737.13    5262.04  114.1932  22.8526   1.3497     -93.3635
    237    4271  754.30    5382.89  114.2166  22.8490   1.5475     -91.7092
    237    4393  771.49    5503.84  114.2401  22.8455   1.7463     -90.4277
    237    4515  788.70    5624.90  114.2636  22.8419   1.9460     -89.4061
    237    4637  805.92    5746.08  114.2871  22.8383   2.1463     -88.5725
    237    4759  823.16    5867.38  114.3106  22.8347   2.3471     -87.8792
    237    4881  840.42    5988.82  114.3341  22.8311   2.5484     -87.2933
    237    5003  857.70    6110.41  114.3577  22.8275   2.7501     -86.7915
    237    5125  875.00    6232.15  114.3813  22.8238   2.9522     -86.3566
    237    5247  892.33    6354.06  114.4050  22.8202   3.1546     -85.9758
    237    5369  909.68    6476.15  114.4287  22.8166   3.3574     -85.6395
    237    5491  927.06    6598.43  114.4524  22.8129   3.5605     -85.3401
    237    5613  944.46    6720.90  114.4761  22.8093   3.7639     -85.0717
    237    5735  961.90    6843.58  114.4999  22.8056   3.9677     -84.8296
    237    5857  979.37    6966.48  114.5237  22.8019   4.1718     -84.6099
    237    6000  999.88    7110.81  114.5517  22.7976   4.4114     -84.3768
    355       1  267.15    1116.49  113.3874  22.9516   5.5729     102.0685
    355     123  284.70    1239.94  113.4114  22.9481   5.3681     102.1946
    355     245  302.21    1363.16  113.4354  22.9445   5.1637     102.3298
    355     367  319.69    1486.14  113.4593  22.9410   4.9596     102.4751
    355     489  337.14    1608.91  113.4832  22.9375   4.7558     102.6318
    355     611  354.56    1731.46  113.5070  22.9340   4.5522     102.8015
    355     733  371.95    1853.81  113.5308  22.9305   4.3490     102.9859
    355     855  389.31    1975.96  113.5545  22.9269   4.1460     103.1873
    355     977  406.65    2097.94  113.5782  22.9234   3.9433     103.4081
    355    1099  423.96    2219.75  113.6019  22.9199   3.7408     103.6516
    355    1221  441.25    2341.39  113.6255  22.9164   3.5386     103.9216
    355    1343  458.52    2462.88  113.6491  22.9129   3.3367     104.2228
    355    1465  475.76    2584.24  113.6727  22.9094   3.1350     104.5614
    355    1587  492.99    2705.46  113.6963  22.9059   2.9336     104.9449
    355    1709  510.21    2826.56  113.7198  22.9024   2.7325     105.3831
    355    1831  527.40    2947.55  113.7433  22.8989   2.5317     105.8891
    355    1953  544.58    3068.43  113.7668  22.8954   2.3313     106.4802
    355    2075  561.75    3189.23  113.7903  22.8918   2.1312     107.1803
    355    2197  578.91    3309.94  113.8137  22.8883   1.9316     108.0229
    355    2319  596.06    3430.59  113.8371  22.8848   1.7326     109.0568
    355    2441  613.20    3551.17  113.8606  22.8813   1.5343     110.3555
    355    2563  630.33    3671.70  113.8840  22.8778   1.3372     112.0351
    355    2685  647.45    3792.19  113.9074  22.8743   1.1416     114.2892
    355    2807  664.58    3912.65  113.9307  22.8708   0.9485     117.4635
    355    2929  681.69    4033.08  113.9541  22.8672   0.7597     122.2311
    355    3051  698.81    4153.50  113.9775  22.8637   0.5796     130.0409
    355    3173  715.93    4273.93  114.0009  22.8602   0.4195     144.2810
    355    3295  733.05    4394.36  114.0243  22.8566   0.3116     171.5096
    355    3417  750.17    4514.80  114.0476  22.8531   0.3152     -150.9829
    355    3539  767.29    4635.28  114.0710  22.8496   0.4277     -124.6418
    355    3661  784.42    4755.79  114.0944  22.8460   0.5897     -110.9119
    355    3783  801.56    4876.36  114.1178  22.8425   0.7706     -103.3365
    355    3905  818.70    4996.98  114.1412  22.8389   0.9600     -98.6864
    355    4027  835.86    5117.66  114.1646  22.8354   1.1536     -95.5773
    355    4149  853.02    5238.43  114.1881  22.8318   1.3497     -93.3628
    355    4271  870.20    5359.28  114.2115  22.8282   1.5474     -91.7088
    355    4393  887.39    5480.23  114.2350  22.8246   1.7463     -90.4275
    355    4515  904.60    5601.29  114.2585  22.8211   1.9460     -89.4061
    355    4637  921.83    5722.46  114.2820  22.8175   2.1463     -88.5726
    355    4759  939.07    5843.76  114.3055  22.8139   2.3471     -87.8795
    355    4881  956.33    5965.20  114.3290  22.8103   2.5484     -87.2937
    355    5003  973.61    6086.79  114.3526  22.8066   2.7501     -86.7920
    355    5125  990.92    6208.53  114.3762  22.8030   2.9522     -86.3571
    355    5247  1008.25    6330.44  114.3999  22.7994   3.1546     -85.9765
    355    5369  1025.61    6452.53  114.4235  22.7958   3.3574     -85.6402
    355    5491  1042.99    6574.80  114.4472  22.7921   3.5605     -85.3409
    355    5613  1060.40    6697.27  114.4710  22.7885   3.7639     -85.0725
    355    5735  1077.84    6819.95  114.4948  22.7848   3.9677     -84.8304
    355    5857  1095.31    6942.85  114.5186  22.7811   4.1718     -84.6108
    355    6000  1115.83    7087.18  114.5466  22.7768   4.4114     -84.3778
    473       1  382.94    1092.91  113.3824  22.9308   5.5729     102.0667
    473     123  400.49    1216.36  113.4064  22.9272   5.3681     102.1928
    473     245  418.01    1339.58  113.4304  22.9237   5.1637     102.3279
    473     367  435.49    1462.56  113.4543  22.9202   4.9596     102.4732
    473     489  452.94    1585.32  113.4782  22.9167   4.7558     102.6299
    473     611  470.36    1707.87  113.5020  22.9131   4.5522     102.7995
    473     733  487.76    1830.22  113.5258  22.9096   4.3490     102.9839
    473     855  505.12    1952.38  113.5495  22.9061   4.1460     103.1852
    473     977  522.46    2074.35  113.5732  22.9026   3.9433     103.4060
    473    1099  539.78    2196.16  113.5969  22.8991   3.7408     103.6494
    473    1221  557.07    2317.80  113.6205  22.8956   3.5386     103.9194
    473    1343  574.34    2439.29  113.6441  22.8921   3.3367     104.2206
    473    1465  591.59    2560.64  113.6677  22.8886   3.1350     104.5590
    473    1587  608.82    2681.86  113.6913  22.8851   2.9336     104.9424
    473    1709  626.04    2802.96  113.7148  22.8815   2.7325     105.3806
    473    1831  643.24    2923.95  113.7383  22.8780   2.5317     105.8865
    473    1953  660.42    3044.84  113.7618  22.8745   2.3313     106.4775
    473    2075  677.59    3165.63  113.7852  22.8710   2.1312     107.1774
    473    2197  694.76    3286.34  113.8087  22.8675   1.9316     108.0199
    473    2319  711.91    3406.99  113.8321  22.8640   1.7326     109.0536
    473    2441  729.05    3527.57  113.8555  22.8605   1.5343     110.3520
    473    2563  746.18    3648.10  113.8789  22.8570   1.3372     112.0314
    473    2685  763.31    3768.58  113.9023  22.8535   1.1415     114.2851
    473    2807  780.44    3889.04  113.9257  22.8499   0.9484     117.4589
    473    2929  797.56    4009.47  113.9491  22.8464   0.7597     122.2257
    473    3051  814.68    4129.90  113.9725  22.8429   0.5796     130.0346
    473    3173  831.80    4250.32  113.9958  22.8394   0.4194     144.2738
    473    3295  848.92    4370.75  114.0192  22.8358   0.3115     171.5043
    473    3417  866.04    4491.19  114.0426  22.8323   0.3152     -150.9817
    473    3539  883.17    4611.67  114.0660  22.8287   0.4276     -124.6384
    473    3661  900.30    4732.18  114.0893  22.8252   0.5896     -110.9090
    473    3783  917.44    4852.74  114.1127  22.8217   0.7706     -103.3344
    473    3905  934.59    4973.36  114.1361  22.8181   0.9599     -98.6849
    473    4027  951.75    5094.05  114.1596  22.8145   1.1536     -95.5763
    473    4149  968.92    5214.81  114.1830  22.8110   1.3497     -93.3621
    473    4271  986.10    5335.66  114.2064  22.8074   1.5474     -91.7084
    473    4393  1003.29    5456.61  114.2299  22.8038   1.7463     -90.4273
    473    4515  1020.50    5577.67  114.2534  22.8002   1.9459     -89.4061
    473    4637  1037.73    5698.84  114.2769  22.7967   2.1463     -88.5728
    473    4759  1054.98    5820.14  114.3004  22.7931   2.3471     -87.8797
    473    4881  1072.24    5941.58  114.3239  22.7895   2.5484     -87.2941
    473    5003  1089.53    6063.16  114.3475  22.7858   2.7501     -86.7924
    473    5125  1106.84    6184.90  114.3711  22.7822   2.9522     -86.3577
    473    5247  1124.17    6306.81  114.3948  22.7786   3.1546     -85.9771
    473    5369  1141.53    6428.90  114.4184  22.7749   3.3574     -85.6409
    473    5491  1158.91    6551.17  114.4421  22.7713   3.5605     -85.3416
    473    5613  1176.33    6673.64  114.4659  22.7676   3.7639     -85.0734
    473    5735  1193.77    6796.32  114.4896  22.7640   3.9677     -84.8313
    473    5857  1211.24    6919.21  114.5135  22.7603   4.1718     -84.6117
    473    6000  1231.77    7063.55  114.5414  22.7560   4.4114     -84.3788
    591       1  498.73    1069.33  113.3775  22.9099   5.5729     102.0649
    591     123  516.28    1192.78  113.4015  22.9064   5.3682     102.1910
    591     245  533.80    1315.99  113.4254  22.9029   5.1637     102.3261
    591     367  551.29    1438.97  113.4493  22.8994   4.9596     102.4713
    591     489  568.74    1561.73  113.4732  22.8958   4.7558     102.6280
    591     611  586.17    1684.28  113.4970  22.8923   4.5522     102.7976
    591     733  603.56    1806.63  113.5208  22.8888   4.3490     102.9819
    591     855  620.93    1928.79  113.5445  22.8853   4.1460     103.1832
    591     977  638.27    2050.76  113.5682  22.8818   3.9433     103.4039
    591    1099  655.59    2172.56  113.5919  22.8783   3.7408     103.6473
    591    1221  672.89    2294.21  113.6155  22.8748   3.5386     103.9172
    591    1343  690.16    2415.70  113.6391  22.8712   3.3367     104.2183
    591    1465  707.42    2537.05  113.6627  22.8677   3.1350     104.5567
    591    1587  724.65    2658.27  113.6863  22.8642   2.9336     104.9400
    591    1709  741.87    2779.36  113.7098  22.8607   2.7325     105.3781
    591    1831  759.07    2900.35  113.7333  22.8572   2.5317     105.8839
    591    1953  776.26    3021.24  113.7568  22.8537   2.3313     106.4748
    591    2075  793.44    3142.03  113.7802  22.8502   2.1312     107.1746
    591    2197  810.60    3262.74  113.8037  22.8467   1.9316     108.0168
    591    2319  827.75    3383.38  113.8271  22.8432   1.7326     109.0503
    591    2441  844.90    3503.96  113.8505  22.8397   1.5343     110.3486
    591    2563  862.04    3624.49  113.8739  22.8361   1.3371     112.0276
    591    2685  879.17    3744.98  113.8973  22.8326   1.1415     114.2809
    591    2807  896.29    3865.43  113.9207  22.8291   0.9484     117.4542
    591    2929  913.42    3985.86  113.9440  22.8256   0.7597     122.2203
    591    3051  930.54    4106.29  113.9674  22.8221   0.5796     130.0283
    591    3173  947.66    4226.71  113.9908  22.8185   0.4194     144.2667
    591    3295  964.79    4347.13  114.0142  22.8150   0.3115     171.4991
    591    3417  981.91    4467.58  114.0375  22.8115   0.3151     -150.9805
    591    3539  999.05    4588.05  114.0609  22.8079   0.4276     -124.6350
    591    3661  1016.18    4708.56  114.0843  22.8044   0.5896     -110.9061
    591    3783  1033.32    4829.12  114.1077  22.8008   0.7706     -103.3323
    591    3905  1050.48    4949.74  114.1311  22.7973   0.9599     -98.6834
    591    4027  1067.64    5070.43  114.1545  22.7937   1.1535     -95.5752
    591    4149  1084.81    5191.19  114.1779  22.7902   1.3497     -93.3614
    591    4271  1101.99    5312.04  114.2013  22.7866   1.5474     -91.7080
    591    4393  1119.19    5432.98  114.2248  22.7830   1.7463     -90.4271
    591    4515  1136.41    5554.04  114.2483  22.7794   1.9459     -89.4061
    591    4637  1153.64    5675.21  114.2718  22.7758   2.1462     -88.5729
    591    4759  1170.89    5796.51  114.2953  22.7722   2.3471     -87.8800
    591    4881  1188.15    5917.95  114.3188  22.7686   2.5484     -87.2945
    591    5003  1205.44    6039.53  114.3424  22.7650   2.7501     -86.7929
    591    5125  1222.76    6161.27  114.3660  22.7614   2.9522     -86.3583
    591    5247  1240.09    6283.18  114.3896  22.7578   3.1546     -85.9777
    591    5369  1257.45    6405.26  114.4133  22.7541   3.3574     -85.6416
    591    5491  1274.84    6527.54  114.4370  22.7505   3.5605     -85.3424
    591    5613  1292.26    6650.00  114.4607  22.7468   3.7639     -85.0742
    591    5735  1309.70    6772.68  114.4845  22.7432   3.9677     -84.8322
    591    5857  1327.18    6895.57  114.5083  22.7395   4.1718     -84.6127
    591    6000  1347.71    7039.91  114.5363  22.7352   4.4114     -84.3797
    709       1  614.52    1045.74  113.3725  22.8891   5.5729     102.0632
    709     123  632.07    1169.19  113.3965  22.8856   5.3682     102.1892
    709     245  649.59    1292.40  113.4205  22.8820   5.1637     102.3242
    709     367  667.08    1415.38  113.4444  22.8785   4.9596     102.4694
    709     489  684.54    1538.14  113.4682  22.8750   4.7558     102.6260
    709     611  701.97    1660.69  113.4920  22.8715   4.5522     102.7956
    709     733  719.37    1783.04  113.5158  22.8680   4.3490     102.9799
    709     855  736.74    1905.19  113.5395  22.8645   4.1460     103.1811
    709     977  754.08    2027.17  113.5632  22.8609   3.9433     103.4018
    709    1099  771.41    2148.97  113.5869  22.8574   3.7408     103.6451
    709    1221  788.70    2270.61  113.6105  22.8539   3.5386     103.9149
    709    1343  805.98    2392.10  113.6341  22.8504   3.3367     104.2160
    709    1465  823.24    2513.45  113.6577  22.8469   3.1350     104.5544
    709    1587  840.48    2634.67  113.6813  22.8434   2.9336     104.9376
    709    1709  857.70    2755.76  113.7048  22.8399   2.7325     105.3756
    709    1831  874.90    2876.75  113.7283  22.8364   2.5317     105.8813
    709    1953  892.10    2997.63  113.7517  22.8329   2.3313     106.4720
    709    2075  909.27    3118.42  113.7752  22.8294   2.1312     107.1717
    709    2197  926.44    3239.13  113.7986  22.8259   1.9316     108.0138
    709    2319  943.60    3359.77  113.8220  22.8224   1.7326     109.0471
    709    2441  960.75    3480.35  113.8455  22.8188   1.5343     110.3451
    709    2563  977.89    3600.88  113.8689  22.8153   1.3371     112.0239
    709    2685  995.02    3721.37  113.8922  22.8118   1.1415     114.2768
    709    2807  1012.15    3841.82  113.9156  22.8083   0.9484     117.4495
    709    2929  1029.28    3962.25  113.9390  22.8048   0.7597     122.2149
    709    3051  1046.41    4082.67  113.9624  22.8012   0.5796     130.0219
    709    3173  1063.53    4203.09  113.9857  22.7977   0.4194     144.2595
    709    3295  1080.66    4323.52  114.0091  22.7942   0.3114     171.4938
    709    3417  1097.79    4443.96  114.0325  22.7907   0.3151     -150.9793
    709    3539  1114.92    4564.43  114.0558  22.7871   0.4275     -124.6315
    709    3661  1132.06    4684.94  114.0792  22.7836   0.5896     -110.9031
    709    3783  1149.21    4805.50  114.1026  22.7800   0.7706     -103.3301
    709    3905  1166.36    4926.12  114.1260  22.7765   0.9599     -98.6818
    709    4027  1183.52    5046.80  114.1494  22.7729   1.1535     -95.5742
    709    4149  1200.70    5167.56  114.1728  22.7693   1.3497     -93.3607
    709    4271  1217.89    5288.41  114.1963  22.7658   1.5474     -91.7075
    709    4393  1235.09    5409.36  114.2197  22.7622   1.7463     -90.4269
    709    4515  1252.31    5530.41  114.2432  22.7586   1.9459     -89.4060
    709    4637  1269.54    5651.58  114.2667  22.7550   2.1462     -88.5730
    709    4759  1286.79    5772.88  114.2902  22.7514   2.3471     -87.8803
    709    4881  1304.06    5894.31  114.3137  22.7478   2.5484     -87.2949
    709    5003  1321.36    6015.90  114.3373  22.7442   2.7501     -86.7934
    709    5125  1338.67    6137.64  114.3609  22.7406   2.9522     -86.3588
    709    5247  1356.01    6259.54  114.3845  22.7370   3.1546     -85.9784
    709    5369  1373.37    6381.63  114.4082  22.7333   3.3574     -85.6423
    709    5491  1390.77    6503.90  114.4319  22.7297   3.5605     -85.3432
    709    5613  1408.18    6626.36  114.4556  22.7260   3.7639     -85.0750
    709    5735  1425.63    6749.04  114.4794  22.7224   3.9677     -84.8331
    709    5857  1443.11    6871.93  114.5032  22.7187   4.1718     -84.6136
    709    6000  1463.64    7016.26  114.5312  22.7144   4.4114     -84.3807
    827       1  730.30    1022.15  113.3676  22.8683   5.5729     102.0614
    827     123  747.86    1145.60  113.3916  22.8647   5.3682     102.1874
    827     245  765.39    1268.81  113.4155  22.8612   5.1637     102.3224
    827     367  782.88    1391.79  113.4394  22.8577   4.9596     102.4675
    827     489  800.34    1514.55  113.4633  22.8542   4.7558     102.6241
    827     611  817.77    1637.09  113.4871  22.8507   4.5522     102.7936
    827     733  835.17    1759.44  113.5108  22.8471   4.3490     102.9779
    827     855  852.55    1881.59  113.5346  22.8436   4.1460     103.1791
    827     977  869.89    2003.56  113.5583  22.8401   3.9433     103.3997
    827    1099  887.22    2125.37  113.5819  22.8366   3.7408     103.6430
    827    1221  904.52    2247.01  113.6055  22.8331   3.5386     103.9127
    827    1343  921.80    2368.49  113.6291  22.8296   3.3367     104.2138
    827    1465  939.06    2489.84  113.6527  22.8261   3.1350     104.5520
    827    1587  956.30    2611.06  113.6762  22.8226   2.9336     104.9352
    827    1709  973.53    2732.15  113.6998  22.8191   2.7325     105.3731
    827    1831  990.74    2853.14  113.7233  22.8156   2.5317     105.8787
    827    1953  1007.93    2974.02  113.7467  22.8121   2.3312     106.4693
    827    2075  1025.11    3094.81  113.7702  22.8085   2.1312     107.1689
    827    2197  1042.28    3215.52  113.7936  22.8050   1.9316     108.0108
    827    2319  1059.44    3336.16  113.8170  22.8015   1.7326     109.0439
    827    2441  1076.59    3456.74  113.8404  22.7980   1.5343     110.3417
    827    2563  1093.74    3577.26  113.8638  22.7945   1.3371     112.0201
    827    2685  1110.88    3697.75  113.8872  22.7910   1.1415     114.2726
    827    2807  1128.01    3818.20  113.9106  22.7875   0.9484     117.4449
    827    2929  1145.14    3938.63  113.9339  22.7840   0.7597     122.2096
    827    3051  1162.27    4059.05  113.9573  22.7804   0.5795     130.0156
    827    3173  1179.40    4179.47  113.9807  22.7769   0.4193     144.2523
    827    3295  1196.53    4299.89  114.0040  22.7734   0.3114     171.4885
    827    3417  1213.66    4420.34  114.0274  22.7698   0.3150     -150.9781
    827    3539  1230.80    4540.81  114.0508  22.7663   0.4275     -124.6281
    827    3661  1247.94    4661.32  114.0741  22.7628   0.5895     -110.9002
    827    3783  1265.09    4781.87  114.0975  22.7592   0.7705     -103.3280
    827    3905  1282.24    4902.49  114.1209  22.7557   0.9599     -98.6803
    827    4027  1299.41    5023.17  114.1443  22.7521   1.1535     -95.5731
    827    4149  1316.59    5143.93  114.1677  22.7485   1.3496     -93.3600
    827    4271  1333.78    5264.78  114.1912  22.7450   1.5474     -91.7071
    827    4393  1350.99    5385.72  114.2146  22.7414   1.7462     -90.4267
    827    4515  1368.21    5506.78  114.2381  22.7378   1.9459     -89.4060
    827    4637  1385.44    5627.95  114.2616  22.7342   2.1462     -88.5732
    827    4759  1402.70    5749.24  114.2851  22.7306   2.3471     -87.8805
