 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
    119    1343  228.19    2515.19  113.6528  22.9541   3.3393     104.4418
    119    1465  245.56    2636.64  113.6764  22.9505   3.1377     104.7909
    119    1587  262.90    2757.95  113.6999  22.9470   2.9363     105.1864
    119    1709  280.23    2879.14  113.7235  22.9435   2.7353     105.6383
    119    1831  297.54    3000.22  113.7470  22.9399   2.5346     106.1600
    119    1953  314.84    3121.20  113.7705  22.9364   2.3342     106.7694
    119    2075  332.12    3242.08  113.7940  22.9329   2.1342     107.4910
    119    2197  349.40    3362.89  113.8175  22.9294   1.9348     108.3592
    119    2319  366.66    3483.62  113.8410  22.9258   1.7359     109.4240
    119    2441  383.91    3604.30  113.8644  22.9223   1.5378     110.7608
    119    2563  401.16    3724.92  113.8878  22.9187   1.3409     112.4882
    119    2685  418.40    3845.50  113.9113  22.9152   1.1457     114.8034
    119    2807  435.64    3966.05  113.9347  22.9117   0.9531     118.0573
    119    2929  452.87    4086.57  113.9581  22.9081   0.7651     122.9282
    119    3051  470.10    4207.09  113.9815  22.9046   0.5861     130.8584
    119    3173  487.33    4327.60  114.0049  22.9010   0.4276     145.1417
    119    3295  504.57    4448.12  114.0283  22.8975   0.3215     171.8609
    119    3417  521.80    4568.66  114.0517  22.8939   0.3242     -151.7645
    119    3539  539.04    4689.23  114.0751  22.8903   0.4337     -125.6707
    119    3661  556.29    4809.83  114.0985  22.8868   0.5936     -111.7621
    119    3783  573.54    4930.48  114.1219  22.8832   0.7733     -104.0082
    119    3905  590.80    5051.19  114.1454  22.8796   0.9618     -99.2265
    119    4027  608.07    5171.97  114.1688  22.8760   1.1549     -96.0225
    119    4149  625.35    5292.83  114.1922  22.8725   1.3507     -93.7376
    119    4271  642.64    5413.77  114.2157  22.8689   1.5481     -92.0299
    119    4393  659.95    5534.81  114.2392  22.8653   1.7468     -90.7065
    119    4515  677.27    5655.96  114.2627  22.8617   1.9463     -89.6512
    119    4637  694.61    5777.22  114.2862  22.8580   2.1465     -88.7901
    119    4759  711.97    5898.62  114.3098  22.8544   2.3472     -88.0739
    119    4881  729.35    6020.15  114.3334  22.8508   2.5484     -87.4686
    119    5003  746.75    6141.82  114.3570  22.8472   2.7500     -86.9502
    119    5125  764.17    6263.66  114.3806  22.8435   2.9521     -86.5009
    119    5247  781.62    6385.66  114.4043  22.8399   3.1545     -86.1076
    119    5369  799.09    6507.84  114.4280  22.8362   3.3572     -85.7602
    119    5491  816.59    6630.20  114.4517  22.8325   3.5603     -85.4510
    119    5613  834.12    6752.77  114.4755  22.8288   3.7637     -85.1739
    119    5735  851.67    6875.54  114.4993  22.8252   3.9674     -84.9239
    119    5857  869.26    6998.52  114.5231  22.8215   4.1715     -84.6970
    119    6000  889.92    7142.97  114.5511  22.8171   4.4111     -84.4565
    237       1  151.33    1144.13  113.3858  22.9722   5.5754     102.2181
    237     123  169.00    1267.68  113.4098  22.9686   5.3706     102.3480
    237     245  186.63    1390.98  113.4338  22.9651   5.1662     102.4873
    237     367  204.23    1514.06  113.4577  22.9615   4.9621     102.6370
    237     489  221.80    1636.91  113.4816  22.9580   4.7583     102.7985
    237     611  239.34    1759.55  113.5055  22.9545   4.5547     102.9734
    237     733  256.85    1882.00  113.5293  22.9509   4.3515     103.1635
    237     855  274.33    2004.24  113.5530  22.9474   4.1485     103.3710
    237     977  291.79    2126.31  113.5768  22.9438   3.9458     103.5987
    237    1099  309.22    2248.21  113.6005  22.9403   3.7434     103.8497
    237    1221  326.63    2369.94  113.6241  22.9368   3.5412     104.1280
    237    1343  344.02    2491.53  113.6477  22.9332   3.3393     104.4386
    237    1465  361.38    2612.97  113.6713  22.9297   3.1377     104.7877
    237    1587  378.73    2734.28  113.6949  22.9262   2.9363     105.1830
    237    1709  396.06    2855.47  113.7185  22.9227   2.7353     105.6347
    237    1831  413.38    2976.55  113.7420  22.9191   2.5345     106.1563
    237    1953  430.68    3097.53  113.7655  22.9156   2.3342     106.7654
    237    2075  447.97    3218.41  113.7890  22.9121   2.1342     107.4868
    237    2197  465.24    3339.22  113.8125  22.9085   1.9347     108.3546
    237    2319  482.51    3459.95  113.8359  22.9050   1.7359     109.4191
    237    2441  499.77    3580.62  113.8593  22.9015   1.5378     110.7555
    237    2563  517.02    3701.24  113.8828  22.8979   1.3409     112.4823
    237    2685  534.26    3821.82  113.9062  22.8944   1.1456     114.7969
    237    2807  551.50    3942.37  113.9296  22.8908   0.9530     118.0499
    237    2929  568.74    4062.89  113.9530  22.8873   0.7650     122.9197
    237    3051  585.97    4183.41  113.9764  22.8837   0.5860     130.8486
    237    3173  603.21    4303.92  113.9998  22.8802   0.4275     145.1317
    237    3295  620.44    4424.44  114.0232  22.8766   0.3214     171.8567
    237    3417  637.68    4544.97  114.0466  22.8731   0.3241     -151.7562
    237    3539  654.92    4665.54  114.0700  22.8695   0.4336     -125.6598
    237    3661  672.17    4786.14  114.0934  22.8660   0.5935     -111.7533
    237    3783  689.43    4906.79  114.1168  22.8624   0.7733     -104.0014
    237    3905  706.69    5027.50  114.1403  22.8588   0.9618     -99.2213
    237    4027  723.96    5148.28  114.1637  22.8552   1.1549     -96.0183
    237    4149  741.25    5269.13  114.1871  22.8516   1.3507     -93.7342
    237    4271  758.54    5390.08  114.2106  22.8480   1.5481     -92.0271
    237    4393  775.86    5511.11  114.2341  22.8444   1.7468     -90.7042
    237    4515  793.18    5632.26  114.2576  22.8408   1.9463     -89.6494
    237    4637  810.53    5753.53  114.2811  22.8372   2.1465     -88.7886
    237    4759  827.89    5874.92  114.3047  22.8336   2.3472     -88.0726
    237    4881  845.27    5996.45  114.3282  22.8300   2.5484     -87.4676
    237    5003  862.67    6118.12  114.3518  22.8263   2.7501     -86.9494
    237    5125  880.10    6239.96  114.3755  22.8227   2.9521     -86.5002
    237    5247  897.55    6361.96  114.3991  22.8190   3.1545     -86.1071
    237    5369  915.02    6484.13  114.4228  22.8154   3.3572     -85.7599
    237    5491  932.52    6606.50  114.4465  22.8117   3.5603     -85.4508
    237    5613  950.05    6729.06  114.4703  22.8080   3.7637     -85.1737
    237    5735  967.61    6851.83  114.4941  22.8043   3.9674     -84.9238
    237    5857  985.20    6974.81  114.5179  22.8006   4.1715     -84.6971
    237    6000  1005.86    7119.26  114.5459  22.7963   4.4111     -84.4566
    355       1  267.11    1120.47  113.3808  22.9514   5.5753     102.2158
    355     123  284.78    1244.02  113.4048  22.9478   5.3706     102.3457
    355     245  302.42    1367.33  113.4288  22.9443   5.1662     102.4848
    355     367  320.02    1490.40  113.4527  22.9407   4.9620     102.6345
    355     489  337.60    1613.26  113.4766  22.9372   4.7582     102.7960
    355     611  355.14    1735.90  113.5005  22.9336   4.5547     102.9708
    355     733  372.65    1858.34  113.5243  22.9301   4.3514     103.1608
    355     855  390.14    1980.58  113.5480  22.9266   4.1485     103.3683
    355     977  407.60    2102.65  113.5718  22.9230   3.9458     103.5958
    355    1099  425.03    2224.55  113.5954  22.9195   3.7433     103.8468
    355    1221  442.45    2346.28  113.6191  22.9160   3.5412     104.1250
    355    1343  459.84    2467.86  113.6427  22.9124   3.3393     104.4355
    355    1465  477.21    2589.30  113.6663  22.9089   3.1376     104.7844
    355    1587  494.56    2710.61  113.6899  22.9054   2.9363     105.1795
    355    1709  511.89    2831.80  113.7134  22.9018   2.7352     105.6311
    355    1831  529.21    2952.88  113.7370  22.8983   2.5345     106.1525
    355    1953  546.51    3073.86  113.7605  22.8948   2.3341     106.7615
    355    2075  563.81    3194.74  113.7840  22.8912   2.1342     107.4825
    355    2197  581.09    3315.54  113.8074  22.8877   1.9347     108.3501
    355    2319  598.35    3436.28  113.8309  22.8842   1.7358     109.4142
    355    2441  615.62    3556.95  113.8543  22.8806   1.5378     110.7502
    355    2563  632.87    3677.57  113.8777  22.8771   1.3408     112.4765
    355    2685  650.12    3798.14  113.9011  22.8736   1.1456     114.7903
    355    2807  667.36    3918.69  113.9245  22.8700   0.9530     118.0425
    355    2929  684.60    4039.21  113.9479  22.8665   0.7649     122.9111
    355    3051  701.84    4159.72  113.9713  22.8629   0.5859     130.8388
    355    3173  719.07    4280.23  113.9947  22.8594   0.4274     145.1216
    355    3295  736.31    4400.75  114.0181  22.8558   0.3213     171.8525
    355    3417  753.56    4521.29  114.0415  22.8523   0.3240     -151.7480
    355    3539  770.80    4641.85  114.0649  22.8487   0.4335     -125.6489
    355    3661  788.05    4762.45  114.0883  22.8451   0.5935     -111.7444
    355    3783  805.31    4883.10  114.1117  22.8416   0.7732     -103.9946
    355    3905  822.58    5003.81  114.1352  22.8380   0.9618     -99.2160
    355    4027  839.85    5124.59  114.1586  22.8344   1.1549     -96.0141
    355    4149  857.14    5245.44  114.1820  22.8308   1.3507     -93.7308
    355    4271  874.44    5366.38  114.2055  22.8272   1.5481     -92.0244
    355    4393  891.76    5487.42  114.2290  22.8236   1.7468     -90.7020
    355    4515  909.09    5608.56  114.2525  22.8200   1.9463     -89.6475
    355    4637  926.43    5729.83  114.2760  22.8164   2.1465     -88.7870
    355    4759  943.80    5851.22  114.2996  22.8128   2.3472     -88.0714
    355    4881  961.18    5972.74  114.3231  22.8092   2.5484     -87.4666
    355    5003  978.59    6094.42  114.3467  22.8055   2.7501     -86.9485
    355    5125  996.02    6216.25  114.3703  22.8019   2.9521     -86.4996
    355    5247  1013.47    6338.25  114.3940  22.7982   3.1545     -86.1066
    355    5369  1030.95    6460.43  114.4177  22.7946   3.3572     -85.7595
    355    5491  1048.45    6582.79  114.4414  22.7909   3.5603     -85.4505
    355    5613  1065.99    6705.35  114.4652  22.7872   3.7637     -85.1736
    355    5735  1083.55    6828.12  114.4890  22.7835   3.9674     -84.9238
    355    5857  1101.14    6951.10  114.5128  22.7798   4.1715     -84.6971
    355    6000  1121.81    7095.54  114.5408  22.7755   4.4111     -84.4567
    473       1  382.90    1096.81  113.3758  22.9305   5.5753     102.2135
    473     123  400.57    1220.36  113.3999  22.9270   5.3706     102.3433
    473     245  418.21    1343.67  113.4238  22.9234   5.1661     102.4825
    473     367  435.82    1466.74  113.4477  22.9199   4.9620     102.6321
    473     489  453.39    1589.59  113.4716  22.9163   4.7582     102.7934
    473     611  470.94    1712.23  113.4955  22.9128   4.5547     102.9682
    473     733  488.46    1834.67  113.5193  22.9093   4.3514     103.1581
    473     855  505.95    1956.92  113.5430  22.9057   4.1484     103.3655
    473     977  523.41    2078.98  113.5667  22.9022   3.9457     103.5930
    473    1099  540.85    2200.88  113.5904  22.8987   3.7433     103.8438
    473    1221  558.26    2322.61  113.6141  22.8951   3.5411     104.1220
    473    1343  575.66    2444.19  113.6377  22.8916   3.3392     104.4323
    473    1465  593.03    2565.63  113.6613  22.8881   3.1376     104.7811
    473    1587  610.39    2686.94  113.6849  22.8845   2.9362     105.1761
    473    1709  627.72    2808.13  113.7084  22.8810   2.7352     105.6276
    473    1831  645.04    2929.20  113.7319  22.8775   2.5345     106.1487
    473    1953  662.35    3050.18  113.7554  22.8739   2.3341     106.7575
    473    2075  679.65    3171.06  113.7789  22.8704   2.1341     107.4783
    473    2197  696.93    3291.86  113.8024  22.8669   1.9346     108.3456
    473    2319  714.20    3412.59  113.8258  22.8634   1.7358     109.4094
    473    2441  731.47    3533.26  113.8493  22.8598   1.5377     110.7449
    473    2563  748.72    3653.88  113.8727  22.8563   1.3408     112.4706
    473    2685  765.97    3774.46  113.8961  22.8527   1.1455     114.7838
    473    2807  783.22    3895.00  113.9195  22.8492   0.9529     118.0351
    473    2929  800.46    4015.52  113.9429  22.8457   0.7649     122.9026
    473    3051  817.70    4136.03  113.9663  22.8421   0.5859     130.8290
    473    3173  834.94    4256.54  113.9897  22.8386   0.4273     145.1115
    473    3295  852.19    4377.06  114.0131  22.8350   0.3212     171.8484
    473    3417  869.43    4497.59  114.0364  22.8315   0.3239     -151.7397
    473    3539  886.68    4618.16  114.0598  22.8279   0.4335     -125.6379
    473    3661  903.94    4738.76  114.0832  22.8243   0.5934     -111.7356
    473    3783  921.20    4859.41  114.1067  22.8208   0.7732     -103.9878
    473    3905  938.47    4980.11  114.1301  22.8172   0.9618     -99.2107
    473    4027  955.75    5100.89  114.1535  22.8136   1.1549     -96.0099
    473    4149  973.04    5221.74  114.1770  22.8100   1.3507     -93.7274
    473    4271  990.34    5342.68  114.2004  22.8064   1.5481     -92.0216
    473    4393  1007.66    5463.71  114.2239  22.8028   1.7468     -90.6997
    473    4515  1024.99    5584.86  114.2474  22.7992   1.9463     -89.6456
    473    4637  1042.34    5706.12  114.2709  22.7956   2.1465     -88.7855
    473    4759  1059.71    5827.51  114.2944  22.7920   2.3472     -88.0701
    473    4881  1077.10    5949.04  114.3180  22.7884   2.5484     -87.4655
    473    5003  1094.51    6070.71  114.3416  22.7847   2.7501     -86.9477
    473    5125  1111.94    6192.54  114.3652  22.7811   2.9521     -86.4989
    473    5247  1129.39    6314.54  114.3889  22.7774   3.1545     -86.1061
    473    5369  1146.88    6436.71  114.4126  22.7738   3.3572     -85.7591
    473    5491  1164.38    6559.07  114.4363  22.7701   3.5603     -85.4503
    473    5613  1181.92    6681.63  114.4600  22.7664   3.7637     -85.1734
    473    5735  1199.49    6804.40  114.4838  22.7627   3.9674     -84.9237
    473    5857  1217.08    6927.38  114.5077  22.7590   4.1715     -84.6972
    473    6000  1237.75    7071.82  114.5356  22.7547   4.4111     -84.4569
    591       1  498.68    1073.15  113.3709  22.9097   5.5753     102.2112
    591     123  516.36    1196.70  113.3949  22.9061   5.3705     102.3410
    591     245  534.00    1320.00  113.4188  22.9026   5.1661     102.4801
    591     367  551.61    1443.07  113.4428  22.8991   4.9620     102.6296
    591     489  569.19    1565.92  113.4666  22.8955   4.7582     102.7909
    591     611  586.74    1688.56  113.4905  22.8920   4.5546     102.9656
    591     733  604.26    1811.00  113.5143  22.8884   4.3514     103.1555
    591     855  621.75    1933.24  113.5380  22.8849   4.1484     103.3628
    591     977  639.22    2055.31  113.5617  22.8814   3.9457     103.5902
    591    1099  656.66    2177.20  113.5854  22.8778   3.7433     103.8409
    591    1221  674.08    2298.93  113.6091  22.8743   3.5411     104.1189
    591    1343  691.48    2420.51  113.6327  22.8708   3.3392     104.4292
    591    1465  708.85    2541.95  113.6563  22.8672   3.1376     104.7778
    591    1587  726.21    2663.26  113.6799  22.8637   2.9362     105.1727
    591    1709  743.55    2784.45  113.7034  22.8602   2.7352     105.6240
    591    1831  760.88    2905.52  113.7269  22.8567   2.5344     106.1450
    591    1953  778.19    3026.50  113.7504  22.8531   2.3341     106.7535
    591    2075  795.49    3147.38  113.7739  22.8496   2.1341     107.4741
    591    2197  812.77    3268.18  113.7973  22.8461   1.9346     108.3411
    591    2319  830.05    3388.91  113.8208  22.8425   1.7357     109.4045
    591    2441  847.31    3509.58  113.8442  22.8390   1.5377     110.7396
    591    2563  864.57    3630.19  113.8676  22.8355   1.3408     112.4648
    591    2685  881.83    3750.77  113.8910  22.8319   1.1455     114.7773
    591    2807  899.08    3871.31  113.9144  22.8284   0.9528     118.0277
    591    2929  916.32    3991.83  113.9378  22.8248   0.7648     122.8940
    591    3051  933.57    4112.34  113.9612  22.8213   0.5858     130.8192
    591    3173  950.81    4232.85  113.9846  22.8177   0.4272     145.1014
    591    3295  968.06    4353.36  114.0080  22.8142   0.3211     171.8442
    591    3417  985.31    4473.90  114.0314  22.8106   0.3238     -151.7314
    591    3539  1002.56    4594.46  114.0548  22.8071   0.4334     -125.6270
    591    3661  1019.82    4715.06  114.0782  22.8035   0.5934     -111.7267
    591    3783  1037.08    4835.71  114.1016  22.7999   0.7732     -103.9810
    591    3905  1054.35    4956.41  114.1250  22.7964   0.9618     -99.2054
    591    4027  1071.64    5077.18  114.1484  22.7928   1.1549     -96.0057
    591    4149  1088.93    5198.03  114.1719  22.7892   1.3507     -93.7241
    591    4271  1106.24    5318.97  114.1953  22.7856   1.5481     -92.0188
    591    4393  1123.56    5440.01  114.2188  22.7820   1.7468     -90.6974
    591    4515  1140.90    5561.15  114.2423  22.7784   1.9463     -89.6438
    591    4637  1158.25    5682.41  114.2658  22.7748   2.1465     -88.7839
    591    4759  1175.62    5803.80  114.2893  22.7712   2.3472     -88.0688
    591    4881  1193.01    5925.32  114.3129  22.7675   2.5484     -87.4645
    591    5003  1210.42    6047.00  114.3365  22.7639   2.7501     -86.9468
    591    5125  1227.86    6168.83  114.3601  22.7603   2.9521     -86.4982
    591    5247  1245.32    6290.82  114.3837  22.7566   3.1545     -86.1055
    591    5369  1262.80    6413.00  114.4074  22.7530   3.3572     -85.7587
    591    5491  1280.31    6535.36  114.4311  22.7493   3.5603     -85.4500
    591    5613  1297.85    6657.91  114.4549  22.7456   3.7637     -85.1732
    591    5735  1315.42    6780.68  114.4787  22.7419   3.9674     -84.9236
    591    5857  1333.02    6903.66  114.5025  22.7382   4.1715     -84.6972
    591    6000  1353.70    7048.10  114.5305  22.7339   4.4111     -84.4570
    709       1  614.46    1049.48  113.3659  22.8889   5.5752     102.2089
    709     123  632.14    1173.03  113.3899  22.8853   5.3705     102.3386
    709     245  649.79    1296.33  113.4139  22.8818   5.1661     102.4777
    709     367  667.41    1419.40  113.4378  22.8782   4.9620     102.6271
    709     489  684.99    1542.25  113.4617  22.8747   4.7581     102.7884
    709     611  702.54    1664.89  113.4855  22.8711   4.5546     102.9630
    709     733  720.06    1787.32  113.5093  22.8676   4.3514     103.1528
    709     855  737.56    1909.57  113.5330  22.8641   4.1484     103.3601
    709     977  755.03    2031.63  113.5567  22.8605   3.9457     103.5874
    709    1099  772.47    2153.52  113.5804  22.8570   3.7432     103.8380
    709    1221  789.89    2275.25  113.6041  22.8535   3.5411     104.1159
    709    1343  807.30    2396.83  113.6277  22.8499   3.3392     104.4260
    709    1465  824.68    2518.27  113.6513  22.8464   3.1375     104.7746
    709    1587  842.04    2639.58  113.6748  22.8429   2.9362     105.1693
    709    1709  859.38    2760.76  113.6984  22.8394   2.7351     105.6204
    709    1831  876.71    2881.84  113.7219  22.8358   2.5344     106.1412
    709    1953  894.02    3002.81  113.7454  22.8323   2.3340     106.7495
    709    2075  911.32    3123.69  113.7688  22.8288   2.1340     107.4698
    709    2197  928.61    3244.49  113.7923  22.8252   1.9346     108.3366
    709    2319  945.89    3365.22  113.8157  22.8217   1.7357     109.3996
    709    2441  963.16    3485.88  113.8392  22.8182   1.5376     110.7342
    709    2563  980.43    3606.50  113.8626  22.8146   1.3407     112.4589
    709    2685  997.68    3727.07  113.8860  22.8111   1.1454     114.7707
    709    2807  1014.93    3847.61  113.9094  22.8076   0.9528     118.0203
    709    2929  1032.18    3968.13  113.9328  22.8040   0.7647     122.8855
    709    3051  1049.43    4088.64  113.9561  22.8005   0.5857     130.8094
    709    3173  1066.68    4209.15  113.9795  22.7969   0.4271     145.0913
    709    3295  1083.93    4329.66  114.0029  22.7934   0.3210     171.8400
    709    3417  1101.18    4450.19  114.0263  22.7898   0.3237     -151.7231
    709    3539  1118.44    4570.76  114.0497  22.7863   0.4333     -125.6161
    709    3661  1135.70    4691.35  114.0731  22.7827   0.5934     -111.7178
    709    3783  1152.96    4812.00  114.0965  22.7791   0.7732     -103.9742
    709    3905  1170.24    4932.70  114.1199  22.7755   0.9617     -99.2001
    709    4027  1187.53    5053.48  114.1433  22.7720   1.1549     -96.0015
    709    4149  1204.82    5174.32  114.1668  22.7684   1.3506     -93.7207
    709    4271  1222.13    5295.26  114.1902  22.7648   1.5481     -92.0161
    709    4393  1239.46    5416.30  114.2137  22.7612   1.7468     -90.6952
    709    4515  1256.80    5537.44  114.2372  22.7576   1.9463     -89.6419
    709    4637  1274.15    5658.70  114.2607  22.7540   2.1465     -88.7824
    709    4759  1291.53    5780.08  114.2842  22.7504   2.3472     -88.0675
    709    4881  1308.92    5901.61  114.3078  22.7467   2.5484     -87.4634
    709    5003  1326.34    6023.28  114.3314  22.7431   2.7501     -86.9459
    709    5125  1343.78    6145.11  114.3550  22.7395   2.9521     -86.4975
    709    5247  1361.24    6267.10  114.3786  22.7358   3.1545     -86.1050
    709    5369  1378.73    6389.27  114.4023  22.7321   3.3572     -85.7583
    709    5491  1396.24    6511.63  114.4260  22.7285   3.5603     -85.4497
    709    5613  1413.79    6634.19  114.4497  22.7248   3.7637     -85.1731
    709    5735  1431.36    6756.95  114.4735  22.7211   3.9674     -84.9236
    709    5857  1448.96    6879.93  114.4974  22.7174   4.1715     -84.6972
    709    6000  1469.64    7024.37  114.5253  22.7131   4.4112     -84.4571
    827       1  730.24    1025.81  113.3609  22.8680   5.5752     102.2066
    827     123  747.93    1149.35  113.3849  22.8645   5.3705     102.3363
    827     245  765.58    1272.65  113.4089  22.8609   5.1661     102.4753
    827     367  783.20    1395.72  113.4328  22.8574   4.9619     102.6247
    827     489  800.78    1518.57  113.4567  22.8539   4.7581     102.7859
    827     611  818.34    1641.21  113.4805  22.8503   4.5546     102.9604
    827     733  835.86    1763.64  113.5043  22.8468   4.3513     103.1502
    827     855  853.36    1885.89  113.5280  22.8432   4.1484     103.3573
    827     977  870.84    2007.95  113.5517  22.8397   3.9457     103.5845
    827    1099  888.28    2129.84  113.5754  22.8362   3.7432     103.8351
    827    1221  905.71    2251.57  113.5991  22.8326   3.5410     104.1129
    827    1343  923.11    2373.15  113.6227  22.8291   3.3391     104.4229
    827    1465  940.50    2494.58  113.6463  22.8256   3.1375     104.7713
    827    1587  957.86    2615.89  113.6698  22.8221   2.9362     105.1659
    827    1709  975.21    2737.07  113.6933  22.8185   2.7351     105.6168
    827    1831  992.54    2858.15  113.7169  22.8150   2.5344     106.1374
    827    1953  1009.86    2979.12  113.7403  22.8115   2.3340     106.7456
    827    2075  1027.16    3100.00  113.7638  22.8079   2.1340     107.4656
    827    2197  1044.45    3220.79  113.7873  22.8044   1.9345     108.3320
    827    2319  1061.74    3341.52  113.8107  22.8009   1.7357     109.3947
    827    2441  1079.01    3462.19  113.8341  22.7973   1.5376     110.7289
    827    2563  1096.28    3582.80  113.8575  22.7938   1.3407     112.4531
    827    2685  1113.54    3703.37  113.8809  22.7903   1.1454     114.7642
    827    2807  1130.79    3823.91  113.9043  22.7867   0.9527     118.0129
    827    2929  1148.04    3944.43  113.9277  22.7832   0.7647     122.8770
    827    3051  1165.29    4064.94  113.9511  22.7797   0.5856     130.7996
    827    3173  1182.55    4185.44  113.9745  22.7761   0.4270     145.0812
    827    3295  1199.80    4305.96  113.9978  22.7726   0.3208     171.8358
    827    3417  1217.05    4426.49  114.0212  22.7690   0.3236     -151.7148
    827    3539  1234.31    4547.05  114.0446  22.7654   0.4333     -125.6051
    827    3661  1251.58    4667.65  114.0680  22.7619   0.5933     -111.7090
    827    3783  1268.85    4788.29  114.0914  22.7583   0.7731     -103.9673
    827    3905  1286.13    4908.99  114.1148  22.7547   0.9617     -99.1948
    827    4027  1303.42    5029.76  114.1382  22.7511   1.1549     -95.9973
    827    4149  1320.72    5150.61  114.1617  22.7476   1.3506     -93.7173
    827    4271  1338.03    5271.55  114.1851  22.7440   1.5481     -92.0133
    827    4393  1355.36    5392.58  114.2086  22.7404   1.7468     -90.6929
    827    4515  1372.70    5513.72  114.2321  22.7368   1.9463     -89.6400
    827    4637  1390.06    5634.98  114.2556  22.7332   2.1465     -88.7808
    827    4759  1407.44    5756.36  114.2791  22.7295   2.3472     -88.0662
