 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
   1417    3051  1742.51    3944.91  113.9490  22.6766   0.5783     130.0593
   1417    3173  1759.68    4065.43  113.9723  22.6730   0.4182     144.3536
   1417    3295  1776.84    4185.96  113.9957  22.6695   0.3107     171.7051
   1417    3417  1794.01    4306.51  114.0191  22.6660   0.3152     -150.7343
   1417    3539  1811.18    4427.09  114.0424  22.6624   0.4283     -124.4778
   1417    3661  1828.36    4547.71  114.0658  22.6589   0.5906     -110.8115
   1417    3783  1845.54    4668.37  114.0892  22.6553   0.7717     -103.2703
   1417    3905  1862.73    4789.10  114.1126  22.6518   0.9611     -98.6394
   1417    4027  1879.93    4909.89  114.1360  22.6482   1.1548     -95.5422
   1417    4149  1897.15    5030.75  114.1594  22.6446   1.3510     -93.3355
   1417    4271  1914.37    5151.71  114.1829  22.6411   1.5488     -91.6870
   1417    4393  1931.61    5272.76  114.2063  22.6375   1.7477     -90.4099
   1417    4515  1948.87    5393.92  114.2298  22.6339   1.9474     -89.3915
   1417    4637  1966.14    5515.20  114.2533  22.6303   2.1477     -88.5605
   1417    4759  1983.43    5636.60  114.2768  22.6267   2.3486     -87.8693
   1417    4881  2000.74    5758.14  114.3004  22.6231   2.5499     -87.2852
   1417    5003  2018.07    5879.83  114.3239  22.6195   2.7516     -86.7848
   1417    5125  2035.42    6001.68  114.3475  22.6159   2.9537     -86.3512
   1417    5247  2052.80    6123.69  114.3711  22.6122   3.1562     -85.9715
   1417    5369  2070.20    6245.89  114.3948  22.6086   3.3590     -85.6361
   1417    5491  2087.63    6368.26  114.4185  22.6049   3.5621     -85.3376
   1417    5613  2105.09    6490.84  114.4422  22.6013   3.7656     -85.0699
   1417    5735  2122.57    6613.62  114.4660  22.5976   3.9693     -84.8284
   1417    5857  2140.09    6736.62  114.4898  22.5939   4.1735     -84.6094
   1417    6000  2160.67    6881.08  114.5178  22.5896   4.4131     -84.3769
   1535       1  1425.50    881.66  113.3542  22.7437   5.5722     102.0580
   1535     123  1443.10    1005.22  113.3782  22.7401   5.3674     102.1838
   1535     245  1460.66    1128.54  113.4021  22.7366   5.1629     102.3187
   1535     367  1478.19    1251.63  113.4260  22.7331   4.9588     102.4636
   1535     489  1495.69    1374.49  113.4499  22.7296   4.7550     102.6200
   1535     611  1513.16    1497.15  113.4737  22.7260   4.5514     102.7893
   1535     733  1530.60    1619.60  113.4974  22.7225   4.3481     102.9734
   1535     855  1548.02    1741.86  113.5212  22.7190   4.1451     103.1743
   1535     977  1565.40    1863.94  113.5449  22.7155   3.9424     103.3947
   1535    1099  1582.77    1985.85  113.5685  22.7120   3.7399     103.6377
   1535    1221  1600.11    2107.59  113.5922  22.7085   3.5377     103.9072
   1535    1343  1617.42    2229.19  113.6157  22.7049   3.3357     104.2079
   1535    1465  1634.72    2350.64  113.6393  22.7014   3.1340     104.5459
   1535    1587  1652.00    2471.97  113.6629  22.6979   2.9326     104.9287
   1535    1709  1669.27    2593.17  113.6864  22.6944   2.7315     105.3663
   1535    1831  1686.51    2714.26  113.7099  22.6909   2.5306     105.8715
   1535    1953  1703.74    2835.25  113.7333  22.6874   2.3302     106.4619
   1535    2075  1720.96    2956.14  113.7568  22.6839   2.1301     107.1611
   1535    2197  1738.17    3076.96  113.7802  22.6804   1.9305     108.0028
   1535    2319  1755.37    3197.70  113.8036  22.6769   1.7314     109.0357
   1535    2441  1772.56    3318.39  113.8270  22.6733   1.5331     110.3335
   1535    2563  1789.74    3439.02  113.8504  22.6698   1.3359     112.0124
   1535    2685  1806.92    3559.61  113.8738  22.6663   1.1403     114.2662
   1535    2807  1824.09    3680.17  113.8972  22.6628   0.9471     117.4417
   1535    2929  1841.26    3800.70  113.9206  22.6593   0.7584     122.2141
   1535    3051  1858.42    3921.23  113.9439  22.6557   0.5783     130.0397
   1535    3173  1875.59    4041.75  113.9673  22.6522   0.4181     144.3296
   1535    3295  1892.76    4162.28  113.9906  22.6487   0.3106     171.6848
   1535    3417  1909.93    4282.83  114.0140  22.6451   0.3150     -150.7325
   1535    3539  1927.10    4403.41  114.0374  22.6416   0.4281     -124.4658
   1535    3661  1944.28    4524.02  114.0608  22.6380   0.5905     -110.7997
   1535    3783  1961.47    4644.69  114.0841  22.6345   0.7716     -103.2604
   1535    3905  1978.66    4765.41  114.1075  22.6309   0.9610     -98.6312
   1535    4027  1995.87    4886.20  114.1309  22.6274   1.1547     -95.5353
   1535    4149  2013.09    5007.06  114.1544  22.6238   1.3509     -93.3297
   1535    4271  2030.31    5128.02  114.1778  22.6202   1.5487     -91.6820
   1535    4393  2047.56    5249.07  114.2012  22.6167   1.7476     -90.4055
   1535    4515  2064.81    5370.23  114.2247  22.6131   1.9473     -89.3877
   1535    4637  2082.09    5491.50  114.2482  22.6095   2.1476     -88.5572
   1535    4759  2099.38    5612.91  114.2717  22.6059   2.3485     -87.8664
   1535    4881  2116.70    5734.45  114.2952  22.6023   2.5498     -87.2826
   1535    5003  2134.03    5856.13  114.3188  22.5987   2.7516     -86.7825
   1535    5125  2151.39    5977.98  114.3424  22.5950   2.9537     -86.3491
   1535    5247  2168.77    6099.99  114.3660  22.5914   3.1561     -85.9697
   1535    5369  2186.17    6222.18  114.3897  22.5878   3.3589     -85.6345
   1535    5491  2203.61    6344.56  114.4134  22.5841   3.5620     -85.3361
   1535    5613  2221.07    6467.13  114.4371  22.5805   3.7655     -85.0686
   1535    5735  2238.56    6589.91  114.4609  22.5768   3.9693     -84.8273
   1535    5857  2256.08    6712.91  114.4847  22.5731   4.1734     -84.6084
   1535    6000  2276.66    6857.37  114.5126  22.5688   4.4131     -84.3761
   1653       1  1541.32    858.01  113.3492  22.7228   5.5722     102.0550
   1653     123  1558.93    981.57  113.3732  22.7193   5.3674     102.1807
   1653     245  1576.49    1104.89  113.3971  22.7158   5.1630     102.3155
   1653     367  1594.03    1227.97  113.4210  22.7122   4.9588     102.4604
   1653     489  1611.53    1350.84  113.4449  22.7087   4.7550     102.6166
   1653     611  1629.00    1473.49  113.4687  22.7052   4.5514     102.7858
   1653     733  1646.45    1595.94  113.4925  22.7017   4.3481     102.9697
   1653     855  1663.86    1718.20  113.5162  22.6982   4.1451     103.1705
   1653     977  1681.25    1840.28  113.5399  22.6946   3.9424     103.3908
   1653    1099  1698.62    1962.18  113.5635  22.6911   3.7399     103.6337
   1653    1221  1715.96    2083.93  113.5872  22.6876   3.5377     103.9030
   1653    1343  1733.28    2205.52  113.6107  22.6841   3.3357     104.2035
   1653    1465  1750.59    2326.98  113.6343  22.6806   3.1340     104.5412
   1653    1587  1767.87    2448.30  113.6578  22.6771   2.9326     104.9238
   1653    1709  1785.14    2569.50  113.6814  22.6736   2.7315     105.3611
   1653    1831  1802.39    2690.59  113.7048  22.6701   2.5307     105.8660
   1653    1953  1819.62    2811.58  113.7283  22.6666   2.3302     106.4560
   1653    2075  1836.84    2932.47  113.7518  22.6630   2.1301     107.1547
   1653    2197  1854.06    3053.29  113.7752  22.6595   1.9305     107.9959
   1653    2319  1871.26    3174.03  113.7986  22.6560   1.7314     109.0281
   1653    2441  1888.45    3294.71  113.8220  22.6525   1.5331     110.3251
   1653    2563  1905.63    3415.34  113.8454  22.6490   1.3359     112.0029
   1653    2685  1922.81    3535.93  113.8688  22.6455   1.1403     114.2553
   1653    2807  1939.99    3656.49  113.8921  22.6420   0.9471     117.4288
   1653    2929  1957.16    3777.02  113.9155  22.6384   0.7584     122.1984
   1653    3051  1974.33    3897.55  113.9389  22.6349   0.5782     130.0201
   1653    3173  1991.50    4018.07  113.9622  22.6314   0.4180     144.3055
   1653    3295  2008.67    4138.60  113.9856  22.6278   0.3104     171.6644
   1653    3417  2025.84    4259.15  114.0090  22.6243   0.3148     -150.7308
   1653    3539  2043.02    4379.72  114.0323  22.6208   0.4280     -124.4538
   1653    3661  2060.21    4500.34  114.0557  22.6172   0.5903     -110.7879
   1653    3783  2077.40    4621.00  114.0791  22.6137   0.7715     -103.2504
   1653    3905  2094.59    4741.72  114.1025  22.6101   0.9609     -98.6229
   1653    4027  2111.80    4862.50  114.1259  22.6066   1.1546     -95.5284
   1653    4149  2129.02    4983.37  114.1493  22.6030   1.3508     -93.3239
   1653    4271  2146.25    5104.32  114.1727  22.5994   1.5486     -91.6771
   1653    4393  2163.50    5225.37  114.1962  22.5958   1.7475     -90.4012
   1653    4515  2180.76    5346.53  114.2196  22.5923   1.9472     -89.3840
   1653    4637  2198.04    5467.80  114.2431  22.5887   2.1476     -88.5539
   1653    4759  2215.34    5589.21  114.2666  22.5851   2.3484     -87.8635
   1653    4881  2232.65    5710.75  114.2901  22.5815   2.5498     -87.2801
   1653    5003  2249.99    5832.43  114.3137  22.5778   2.7515     -86.7803
   1653    5125  2267.35    5954.28  114.3373  22.5742   2.9536     -86.3471
   1653    5247  2284.73    6076.29  114.3609  22.5706   3.1561     -85.9679
   1653    5369  2302.14    6198.48  114.3846  22.5670   3.3588     -85.6329
   1653    5491  2319.58    6320.85  114.4083  22.5633   3.5620     -85.3347
   1653    5613  2337.04    6443.42  114.4320  22.5597   3.7654     -85.0674
   1653    5735  2354.54    6566.20  114.4557  22.5560   3.9692     -84.8262
   1653    5857  2372.06    6689.20  114.4795  22.5523   4.1733     -84.6074
   1653    6000  2392.65    6833.66  114.5075  22.5480   4.4130     -84.3753
   1771       1  1657.15    834.35  113.3443  22.7020   5.5722     102.0520
   1771     123  1674.75    957.91  113.3682  22.6985   5.3675     102.1777
   1771     245  1692.32    1081.23  113.3922  22.6949   5.1630     102.3123
   1771     367  1709.86    1204.31  113.4161  22.6914   4.9589     102.4571
   1771     489  1727.36    1327.17  113.4399  22.6879   4.7550     102.6133
   1771     611  1744.84    1449.83  113.4637  22.6844   4.5515     102.7823
   1771     733  1762.29    1572.28  113.4875  22.6808   4.3482     102.9661
   1771     855  1779.71    1694.53  113.5112  22.6773   4.1452     103.1668
   1771     977  1797.10    1816.61  113.5349  22.6738   3.9424     103.3869
   1771    1099  1814.47    1938.52  113.5585  22.6703   3.7399     103.6296
   1771    1221  1831.82    2060.26  113.5822  22.6668   3.5377     103.8987
   1771    1343  1849.14    2181.85  113.6057  22.6633   3.3358     104.1991
   1771    1465  1866.45    2303.31  113.6293  22.6598   3.1341     104.5366
   1771    1587  1883.74    2424.63  113.6528  22.6563   2.9327     104.9189
   1771    1709  1901.01    2545.83  113.6763  22.6527   2.7315     105.3559
   1771    1831  1918.26    2666.91  113.6998  22.6492   2.5307     105.8605
   1771    1953  1935.50    2787.90  113.7233  22.6457   2.3302     106.4501
   1771    2075  1952.72    2908.79  113.7467  22.6422   2.1301     107.1484
   1771    2197  1969.94    3029.61  113.7702  22.6387   1.9305     107.9890
   1771    2319  1987.14    3150.35  113.7936  22.6352   1.7314     109.0205
   1771    2441  2004.34    3271.03  113.8170  22.6317   1.5332     110.3167
   1771    2563  2021.53    3391.66  113.8404  22.6282   1.3359     111.9934
   1771    2685  2038.71    3512.25  113.8637  22.6246   1.1403     114.2444
   1771    2807  2055.89    3632.80  113.8871  22.6211   0.9471     117.4159
   1771    2929  2073.06    3753.34  113.9105  22.6176   0.7583     122.1828
   1771    3051  2090.24    3873.86  113.9338  22.6141   0.5782     130.0005
   1771    3173  2107.41    3994.38  113.9572  22.6105   0.4179     144.2814
   1771    3295  2124.58    4114.91  113.9805  22.6070   0.3102     171.6439
   1771    3417  2141.76    4235.46  114.0039  22.6035   0.3147     -150.7291
   1771    3539  2158.94    4356.03  114.0273  22.5999   0.4278     -124.4417
   1771    3661  2176.13    4476.64  114.0506  22.5964   0.5902     -110.7761
   1771    3783  2193.32    4597.30  114.0740  22.5928   0.7714     -103.2405
   1771    3905  2210.52    4718.02  114.0974  22.5893   0.9608     -98.6147
   1771    4027  2227.74    4838.81  114.1208  22.5857   1.1545     -95.5215
   1771    4149  2244.96    4959.67  114.1442  22.5822   1.3507     -93.3180
   1771    4271  2262.19    5080.62  114.1676  22.5786   1.5485     -91.6721
   1771    4393  2279.44    5201.67  114.1911  22.5750   1.7474     -90.3969
   1771    4515  2296.71    5322.83  114.2145  22.5714   1.9471     -89.3802
   1771    4637  2313.99    5444.10  114.2380  22.5678   2.1475     -88.5506
   1771    4759  2331.29    5565.50  114.2615  22.5642   2.3484     -87.8606
   1771    4881  2348.61    5687.04  114.2850  22.5606   2.5497     -87.2775
   1771    5003  2365.95    5808.72  114.3086  22.5570   2.7514     -86.7780
   1771    5125  2383.31    5930.57  114.3322  22.5534   2.9535     -86.3451
   1771    5247  2400.70    6052.58  114.3558  22.5498   3.1560     -85.9661
   1771    5369  2418.11    6174.76  114.3795  22.5461   3.3588     -85.6313
   1771    5491  2435.55    6297.14  114.4031  22.5425   3.5619     -85.3333
   1771    5613  2453.02    6419.71  114.4269  22.5388   3.7654     -85.0661
   1771    5735  2470.52    6542.49  114.4506  22.5352   3.9692     -84.8251
   1771    5857  2488.04    6665.48  114.4744  22.5315   4.1733     -84.6064
   1771    6000  2508.63    6809.94  114.5024  22.5272   4.4129     -84.3744
   1889       1  1772.97    810.69  113.3393  22.6811   5.5723     102.0490
   1889     123  1790.58    934.25  113.3633  22.6776   5.3675     102.1746
   1889     245  1808.15    1057.56  113.3872  22.6741   5.1631     102.3091
   1889     367  1825.69    1180.65  113.4111  22.6706   4.9589     102.4538
   1889     489  1843.20    1303.51  113.4349  22.6670   4.7551     102.6099
   1889     611  1860.68    1426.16  113.4587  22.6635   4.5515     102.7789
   1889     733  1878.13    1548.61  113.4825  22.6600   4.3482     102.9625
   1889     855  1895.55    1670.86  113.5062  22.6565   4.1452     103.1631
   1889     977  1912.95    1792.94  113.5299  22.6530   3.9425     103.3830
   1889    1099  1930.32    1914.84  113.5535  22.6495   3.7400     103.6256
   1889    1221  1947.67    2036.59  113.5772  22.6459   3.5378     103.8945
   1889    1343  1965.00    2158.18  113.6007  22.6424   3.3358     104.1946
   1889    1465  1982.31    2279.63  113.6243  22.6389   3.1341     104.5319
   1889    1587  1999.60    2400.95  113.6478  22.6354   2.9327     104.9140
   1889    1709  2016.87    2522.15  113.6713  22.6319   2.7316     105.3507
   1889    1831  2034.13    2643.23  113.6948  22.6284   2.5307     105.8550
   1889    1953  2051.37    2764.22  113.7183  22.6249   2.3302     106.4442
   1889    2075  2068.60    2885.11  113.7417  22.6214   2.1301     107.1420
   1889    2197  2085.82    3005.93  113.7651  22.6179   1.9305     107.9820
   1889    2319  2103.03    3126.67  113.7885  22.6144   1.7315     109.0130
   1889    2441  2120.23    3247.35  113.8119  22.6108   1.5332     110.3082
   1889    2563  2137.42    3367.97  113.8353  22.6073   1.3359     111.9839
   1889    2685  2154.60    3488.56  113.8587  22.6038   1.1403     114.2334
   1889    2807  2171.79    3609.11  113.8821  22.6003   0.9471     117.4030
   1889    2929  2188.96    3729.65  113.9054  22.5968   0.7583     122.1671
   1889    3051  2206.14    3850.17  113.9288  22.5932   0.5781     129.9808
   1889    3173  2223.32    3970.69  113.9521  22.5897   0.4178     144.2573
   1889    3295  2240.50    4091.21  113.9755  22.5862   0.3101     171.6235
   1889    3417  2257.68    4211.76  113.9988  22.5827   0.3145     -150.7273
   1889    3539  2274.86    4332.33  114.0222  22.5791   0.4276     -124.4297
   1889    3661  2292.05    4452.94  114.0456  22.5756   0.5900     -110.7642
   1889    3783  2309.25    4573.60  114.0689  22.5720   0.7713     -103.2305
   1889    3905  2326.45    4694.32  114.0923  22.5685   0.9607     -98.6064
   1889    4027  2343.67    4815.10  114.1157  22.5649   1.1544     -95.5146
   1889    4149  2360.89    4935.97  114.1391  22.5613   1.3507     -93.3122
   1889    4271  2378.13    5056.92  114.1625  22.5578   1.5484     -91.6670
   1889    4393  2395.39    5177.96  114.1860  22.5542   1.7473     -90.3926
   1889    4515  2412.65    5299.12  114.2094  22.5506   1.9471     -89.3764
   1889    4637  2429.94    5420.39  114.2329  22.5470   2.1474     -88.5473
   1889    4759  2447.24    5541.79  114.2564  22.5434   2.3483     -87.8577
   1889    4881  2464.56    5663.33  114.2799  22.5398   2.5496     -87.2749
   1889    5003  2481.91    5785.01  114.3035  22.5362   2.7513     -86.7757
   1889    5125  2499.27    5906.85  114.3271  22.5326   2.9535     -86.3430
   1889    5247  2516.67    6028.86  114.3507  22.5290   3.1559     -85.9643
   1889    5369  2534.08    6151.05  114.3743  22.5253   3.3587     -85.6297
   1889    5491  2551.52    6273.42  114.3980  22.5217   3.5618     -85.3319
   1889    5613  2568.99    6395.99  114.4217  22.5180   3.7653     -85.0649
   1889    5735  2586.50    6518.77  114.4455  22.5144   3.9691     -84.8240
   1889    5857  2604.03    6641.76  114.4693  22.5107   4.1732     -84.6055
   1889    6000  2624.62    6786.21  114.4972  22.5064   4.4129     -84.3736
   2007       1  1888.79    787.03  113.3343  22.6603   5.5723     102.0460
   2007     123  1906.40    910.58  113.3583  22.6568   5.3675     102.1715
   2007     245  1923.98    1033.90  113.3822  22.6532   5.1631     102.3060
   2007     367  1941.52    1156.98  113.4061  22.6497   4.9590     102.4506
   2007     489  1959.03    1279.84  113.4300  22.6462   4.7551     102.6065
   2007     611  1976.52    1402.49  113.4538  22.6427   4.5515     102.7754
   2007     733  1993.97    1524.94  113.4775  22.6392   4.3482     102.9589
   2007     855  2011.40    1647.19  113.5012  22.6356   4.1452     103.1593
   2007     977  2028.80    1769.27  113.5249  22.6321   3.9425     103.3792
   2007    1099  2046.17    1891.17  113.5486  22.6286   3.7400     103.6215
   2007    1221  2063.53    2012.91  113.5722  22.6251   3.5378     103.8903
   2007    1343  2080.86    2134.50  113.5958  22.6216   3.3358     104.1902
   2007    1465  2098.17    2255.95  113.6193  22.6181   3.1341     104.5273
   2007    1587  2115.46    2377.27  113.6428  22.6146   2.9327     104.9091
   2007    1709  2132.74    2498.47  113.6663  22.6111   2.7316     105.3456
   2007    1831  2150.00    2619.55  113.6898  22.6076   2.5308     105.8495
   2007    1953  2167.25    2740.54  113.7133  22.6041   2.3303     106.4383
   2007    2075  2184.48    2861.43  113.7367  22.6005   2.1302     107.1357
   2007    2197  2201.70    2982.24  113.7601  22.5970   1.9305     107.9751
   2007    2319  2218.91    3102.98  113.7835  22.5935   1.7315     109.0054
   2007    2441  2236.11    3223.66  113.8069  22.5900   1.5332     110.2998
   2007    2563  2253.31    3344.28  113.8303  22.5865   1.3360     111.9744
   2007    2685  2270.50    3464.87  113.8537  22.5830   1.1403     114.2225
   2007    2807  2287.68    3585.42  113.8770  22.5795   0.9471     117.3901
   2007    2929  2304.86    3705.95  113.9004  22.5759   0.7583     122.1514
   2007    3051  2322.04    3826.47  113.9237  22.5724   0.5781     129.9612
   2007    3173  2339.22    3946.99  113.9471  22.5689   0.4177     144.2331
   2007    3295  2356.41    4067.52  113.9704  22.5654   0.3099     171.6030
   2007    3417  2373.59    4188.06  113.9938  22.5618   0.3143     -150.7256
   2007    3539  2390.78    4308.63  114.0171  22.5583   0.4275     -124.4176
   2007    3661  2407.97    4429.24  114.0405  22.5547   0.5899     -110.7523
   2007    3783  2425.17    4549.90  114.0639  22.5512   0.7711     -103.2205
   2007    3905  2442.38    4670.62  114.0872  22.5476   0.9606     -98.5981
   2007    4027  2459.60    4791.40  114.1106  22.5441   1.1544     -95.5077
   2007    4149  2476.83    4912.26  114.1340  22.5405   1.3506     -93.3063
   2007    4271  2494.07    5033.21  114.1575  22.5369   1.5484     -91.6620
   2007    4393  2511.33    5154.26  114.1809  22.5334   1.7473     -90.3882
   2007    4515  2528.60    5275.41  114.2043  22.5298   1.9470     -89.3727
   2007    4637  2545.88    5396.68  114.2278  22.5262   2.1473     -88.5440
   2007    4759  2563.19    5518.08  114.2513  22.5226   2.3482     -87.8548
   2007    4881  2580.52    5639.61  114.2748  22.5190   2.5495     -87.2723
   2007    5003  2597.86    5761.30  114.2984  22.5154   2.7513     -86.7734
   2007    5125  2615.23    5883.14  114.3220  22.5118   2.9534     -86.3410
   2007    5247  2632.63    6005.14  114.3456  22.5081   3.1558     -85.9625
   2007    5369  2650.05    6127.33  114.3692  22.5045   3.3586     -85.6281
   2007    5491  2667.49    6249.70  114.3929  22.5009   3.5618     -85.3304
   2007    5613  2684.97    6372.27  114.4166  22.4972   3.7652     -85.0636
   2007    5735  2702.47    6495.04  114.4404  22.4935   3.9690     -84.8229
   2007    5857  2720.01    6618.04  114.4642  22.4899   4.1731     -84.6045
   2007    6000  2740.60    6762.49  114.4921  22.4855   4.4128     -84.3728
   2125       1  2004.61    763.36  113.3294  22.6395   5.5723     102.0430
   2125     123  2022.22    886.91  113.3534  22.6359   5.3676     102.1684
   2125     245  2039.80    1010.22  113.3773  22.6324   5.1631     102.3028
   2125     367  2057.35    1133.30  113.4012  22.6289   4.9590     102.4473
   2125     489  2074.87    1256.16  113.4250  22.6254   4.7551     102.6031
   2125     611  2092.35    1378.81  113.4488  22.6218   4.5516     102.7719
   2125     733  2109.81    1501.26  113.4725  22.6183   4.3483     102.9553
   2125     855  2127.24    1623.51  113.4963  22.6148   4.1453     103.1556
   2125     977  2144.64    1745.59  113.5199  22.6113   3.9425     103.3753
   2125    1099  2162.02    1867.49  113.5436  22.6078   3.7400     103.6175
   2125    1221  2179.38    1989.23  113.5672  22.6043   3.5378     103.8861
   2125    1343  2196.72    2110.82  113.5908  22.6008   3.3359     104.1858
   2125    1465  2214.03    2232.27  113.6143  22.5973   3.1342     104.5227
   2125    1587  2231.33    2353.58  113.6378  22.5937   2.9327     104.9042
   2125    1709  2248.61    2474.78  113.6613  22.5902   2.7316     105.3404
   2125    1831  2265.87    2595.86  113.6848  22.5867   2.5308     105.8440
   2125    1953  2283.12    2716.85  113.7082  22.5832   2.3303     106.4324
   2125    2075  2300.35    2837.74  113.7317  22.5797   2.1302     107.1293
   2125    2197  2317.58    2958.55  113.7551  22.5762   1.9306     107.9682
   2125    2319  2334.79    3079.29  113.7785  22.5727   1.7315     108.9978
   2125    2441  2352.00    3199.96  113.8019  22.5692   1.5332     110.2914
   2125    2563  2369.20    3320.59  113.8253  22.5657   1.3360     111.9649
   2125    2685  2386.39    3441.17  113.8486  22.5622   1.1403     114.2116
   2125    2807  2403.58    3561.72  113.8720  22.5586   0.9471     117.3772
   2125    2929  2420.76    3682.25  113.8953  22.5551   0.7582     122.1357
   2125    3051  2437.95    3802.77  113.9187  22.5516   0.5780     129.9416
   2125    3173  2455.13    3923.29  113.9420  22.5481   0.4177     144.2090
   2125    3295  2472.31    4043.81  113.9654  22.5445   0.3097     171.5825
   2125    3417  2489.50    4164.36  113.9887  22.5410   0.3141     -150.7238
   2125    3539  2506.69    4284.93  114.0121  22.5375   0.4273     -124.4055
   2125    3661  2523.89    4405.54  114.0354  22.5339   0.5898     -110.7405
   2125    3783  2541.09    4526.19  114.0588  22.5304   0.7710     -103.2105
   2125    3905  2558.30    4646.91  114.0822  22.5268   0.9605     -98.5899
   2125    4027  2575.53    4767.69  114.1056  22.5233   1.1543     -95.5008
   2125    4149  2592.76    4888.55  114.1290  22.5197   1.3505     -93.3005
   2125    4271  2610.00    5009.50  114.1524  22.5161   1.5483     -91.6570
   2125    4393  2627.26    5130.54  114.1758  22.5125   1.7472     -90.3839
   2125    4515  2644.54    5251.69  114.1993  22.5090   1.9469     -89.3689
   2125    4637  2661.83    5372.96  114.2227  22.5054   2.1473     -88.5407
   2125    4759  2679.14    5494.36  114.2462  22.5018   2.3481     -87.8519
   2125    4881  2696.47    5615.89  114.2697  22.4982   2.5495     -87.2697
   2125    5003  2713.82    5737.58  114.2933  22.4946   2.7512     -86.7711
   2125    5125  2731.19    5859.41  114.3169  22.4909   2.9533     -86.3390
   2125    5247  2748.59    5981.42  114.3405  22.4873   3.1558     -85.9606
   2125    5369  2766.01    6103.60  114.3641  22.4837   3.3586     -85.6265
   2125    5491  2783.46    6225.97  114.3878  22.4800   3.5617     -85.3290
   2125    5613  2800.94    6348.54  114.4115  22.4764   3.7652     -85.0623
   2125    5735  2818.45    6471.31  114.4353  22.4727   3.9690     -84.8217
   2125    5857  2835.99    6594.31  114.4590  22.4690   4.1731     -84.6035
   2125    6000  2856.58    6738.76  114.4870  22.4647   4.4128     -84.3719
   2243       1  2120.42    739.68  113.3244  22.6186   5.5724     102.0400
   2243     123  2138.04    863.24  113.3484  22.6151   5.3676     102.1653
   2243     245  2155.63    986.55  113.3723  22.6116   5.1632     102.2996
   2243     367  2173.18    1109.63  113.3962  22.6080   4.9590     102.4440
   2243     489  2190.70    1232.48  113.4200  22.6045   4.7552     102.5998
   2243     611  2208.19    1355.13  113.4438  22.6010   4.5516     102.7684
   2243     733  2225.65    1477.58  113.4676  22.5975   4.3483     102.9517
   2243     855  2243.08    1599.83  113.4913  22.5940   4.1453     103.1519
   2243     977  2260.49    1721.90  113.5149  22.5905   3.9426     103.3714
   2243    1099  2277.87    1843.80  113.5386  22.5869   3.7401     103.6134
   2243    1221  2295.23    1965.54  113.5622  22.5834   3.5379     103.8819
   2243    1343  2312.57    2087.13  113.5858  22.5799   3.3359     104.1814
   2243    1465  2329.89    2208.58  113.6093  22.5764   3.1342     104.5180
   2243    1587  2347.19    2329.89  113.6328  22.5729   2.9328     104.8994
   2243    1709  2364.47    2451.09  113.6563  22.5694   2.7316     105.3352
   2243    1831  2381.74    2572.17  113.6798  22.5659   2.5308     105.8385
   2243    1953  2398.99    2693.15  113.7032  22.5624   2.3303     106.4265
   2243    2075  2416.23    2814.04  113.7267  22.5589   2.1302     107.1229
   2243    2197  2433.46    2934.85  113.7501  22.5554   1.9306     107.9613
   2243    2319  2450.68    3055.59  113.7735  22.5519   1.7315     108.9902
   2243    2441  2467.88    3176.26  113.7969  22.5483   1.5332     110.2830
   2243    2563  2485.09    3296.89  113.8202  22.5448   1.3360     111.9554
   2243    2685  2502.28    3417.47  113.8436  22.5413   1.1403     114.2006
   2243    2807  2519.47    3538.02  113.8669  22.5378   0.9471     117.3643
   2243    2929  2536.66    3658.55  113.8903  22.5343   0.7582     122.1200
   2243    3051  2553.85    3779.07  113.9136  22.5308   0.5780     129.9219
   2243    3173  2571.03    3899.58  113.9370  22.5272   0.4176     144.1848
   2243    3295  2588.22    4020.11  113.9603  22.5237   0.3096     171.5620
   2243    3417  2605.41    4140.65  113.9837  22.5202   0.3139     -150.7220
   2243    3539  2622.61    4261.22  114.0070  22.5166   0.4271     -124.3934
   2243    3661  2639.81    4381.83  114.0304  22.5131   0.5896     -110.7286
   2243    3783  2657.01    4502.48  114.0537  22.5095   0.7709     -103.2005
   2243    3905  2674.23    4623.19  114.0771  22.5060   0.9604     -98.5816
   2243    4027  2691.45    4743.98  114.1005  22.5024   1.1542     -95.4939
   2243    4149  2708.69    4864.83  114.1239  22.4989   1.3504     -93.2946
   2243    4271  2725.94    4985.78  114.1473  22.4953   1.5482     -91.6520
   2243    4393  2743.20    5106.82  114.1707  22.4917   1.7471     -90.3796
   2243    4515  2760.48    5227.97  114.1942  22.4881   1.9468     -89.3651
   2243    4637  2777.77    5349.24  114.2176  22.4845   2.1472     -88.5374
   2243    4759  2795.09    5470.64  114.2411  22.4810   2.3481     -87.8489
   2243    4881  2812.42    5592.17  114.2647  22.4773   2.5494     -87.2672
   2243    5003  2829.77    5713.85  114.2882  22.4737   2.7511     -86.7688
   2243    5125  2847.15    5835.69  114.3118  22.4701   2.9532     -86.3369
   2243    5247  2864.55    5957.69  114.3354  22.4665   3.1557     -85.9588
   2243    5369  2881.98    6079.87  114.3590  22.4629   3.3585     -85.6249
   2243    5491  2899.43    6202.24  114.3827  22.4592   3.5616     -85.3276
   2243    5613  2916.91    6324.81  114.4064  22.4556   3.7651     -85.0611
   2243    5735  2934.42    6447.58  114.4301  22.4519   3.9689     -84.8206
