 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
      1    3539  421.47    4709.21  114.0989  22.9123   0.4341     -125.8815
      1    3661  438.65    4829.75  114.1223  22.9087   0.5936     -111.9262
      1    3783  455.84    4950.33  114.1457  22.9051   0.7731     -104.1371
      1    3905  473.04    5070.97  114.1691  22.9016   0.9615     -99.3320
      1    4027  490.24    5191.68  114.1925  22.8980   1.1545     -96.1118
      1    4149  507.46    5312.47  114.2160  22.8944   1.3502     -93.8154
      1    4271  524.69    5433.35  114.2394  22.8908   1.5476     -92.0991
      1    4393  541.94    5554.32  114.2629  22.8872   1.7462     -90.7691
      1    4515  559.20    5675.40  114.2864  22.8836   1.9456     -89.7086
      1    4637  576.47    5796.60  114.3099  22.8800   2.1458     -88.8433
      1    4759  593.77    5917.92  114.3335  22.8764   2.3465     -88.1236
      1    4881  611.09    6039.38  114.3570  22.8728   2.5477     -87.5154
      1    5003  628.42    6160.99  114.3806  22.8692   2.7493     -86.9944
      1    5125  645.78    6282.76  114.4042  22.8655   2.9513     -86.5430
      1    5247  663.16    6404.69  114.4279  22.8619   3.1536     -86.1478
      1    5369  680.57    6526.80  114.4516  22.8582   3.3563     -85.7988
      1    5491  698.01    6649.10  114.4753  22.8546   3.5594     -85.4882
      1    5613  715.47    6771.59  114.4991  22.8509   3.7628     -85.2097
      1    5735  732.96    6894.29  114.5229  22.8472   3.9665     -84.9585
      1    5857  750.48    7017.21  114.5467  22.8435   4.1705     -84.7307
      1    6000  771.07    7161.58  114.5747  22.8392   4.4101     -84.4890
    119       1  35.62    1166.13  113.4099  22.9939   5.5758     102.2169
    119     123  53.23    1289.61  113.4339  22.9903   5.3711     102.3474
    119     245  70.80    1412.84  113.4579  22.9868   5.1667     102.4872
    119     367  88.33    1535.85  113.4818  22.9833   4.9626     102.6374
    119     489  105.84    1658.63  113.5057  22.9797   4.7588     102.7996
    119     611  123.31    1781.21  113.5295  22.9762   4.5552     102.9751
    119     733  140.76    1903.58  113.5533  22.9726   4.3520     103.1660
    119     855  158.18    2025.76  113.5770  22.9691   4.1491     103.3743
    119     977  175.57    2147.76  113.6008  22.9656   3.9464     103.6028
    119    1099  192.94    2269.59  113.6244  22.9621   3.7440     103.8548
    119    1221  210.28    2391.26  113.6481  22.9585   3.5418     104.1342
    119    1343  227.61    2512.77  113.6717  22.9550   3.3399     104.4459
    119    1465  244.91    2634.15  113.6953  22.9515   3.1383     104.7963
    119    1587  262.20    2755.39  113.7189  22.9480   2.9370     105.1931
    119    1709  279.47    2876.51  113.7424  22.9444   2.7360     105.6465
    119    1831  296.72    2997.52  113.7659  22.9409   2.5353     106.1699
    119    1953  313.96    3118.43  113.7894  22.9374   2.3349     106.7813
    119    2075  331.18    3239.25  113.8129  22.9339   2.1350     107.5051
    119    2197  348.40    3359.98  113.8364  22.9304   1.9355     108.3760
    119    2319  365.60    3480.65  113.8598  22.9268   1.7367     109.4439
    119    2441  382.79    3601.25  113.8832  22.9233   1.5387     110.7845
    119    2563  399.98    3721.81  113.9066  22.9198   1.3418     112.5164
    119    2685  417.16    3842.32  113.9301  22.9162   1.1466     114.8371
    119    2807  434.34    3962.80  113.9535  22.9127   0.9541     118.0973
    119    2929  451.51    4083.25  113.9768  22.9092   0.7662     122.9747
    119    3051  468.69    4203.70  114.0002  22.9056   0.5873     130.9074
    119    3173  485.86    4324.14  114.0236  22.9021   0.4290     145.1701
    119    3295  503.03    4444.59  114.0470  22.8985   0.3229     171.7864
    119    3417  520.21    4565.06  114.0704  22.8950   0.3251     -151.9727
    119    3539  537.39    4685.56  114.0938  22.8914   0.4340     -125.8697
    119    3661  554.57    4806.10  114.1172  22.8879   0.5935     -111.9161
    119    3783  571.77    4926.68  114.1406  22.8843   0.7731     -104.1291
    119    3905  588.97    5047.32  114.1640  22.8807   0.9615     -99.3257
    119    4027  606.18    5168.03  114.1874  22.8772   1.1545     -96.1067
    119    4149  623.40    5288.82  114.2109  22.8736   1.3502     -93.8112
    119    4271  640.63    5409.69  114.2343  22.8700   1.5476     -92.0956
    119    4393  657.88    5530.66  114.2578  22.8664   1.7461     -90.7662
    119    4515  675.14    5651.74  114.2813  22.8628   1.9456     -89.7062
    119    4637  692.42    5772.94  114.3048  22.8592   2.1458     -88.8412
    119    4759  709.72    5894.26  114.3284  22.8556   2.3465     -88.1218
    119    4881  727.04    6015.72  114.3519  22.8520   2.5477     -87.5139
    119    5003  744.38    6137.33  114.3755  22.8483   2.7493     -86.9932
    119    5125  761.74    6259.09  114.3991  22.8447   2.9513     -86.5419
    119    5247  779.13    6381.03  114.4228  22.8411   3.1536     -86.1469
    119    5369  796.54    6503.14  114.4465  22.8374   3.3563     -85.7981
    119    5491  813.98    6625.43  114.4702  22.8337   3.5594     -85.4876
    119    5613  831.45    6747.92  114.4939  22.8301   3.7628     -85.2093
    119    5735  848.94    6870.62  114.5177  22.8264   3.9665     -84.9582
    119    5857  866.47    6993.54  114.5415  22.8227   4.1705     -84.7305
    119    6000  887.05    7137.90  114.5695  22.8184   4.4101     -84.4889
    237       1  151.45    1142.51  113.4049  22.9730   5.5758     102.2144
    237     123  169.05    1265.99  113.4289  22.9695   5.3711     102.3448
    237     245  186.63    1389.22  113.4529  22.9660   5.1666     102.4845
    237     367  204.17    1512.23  113.4768  22.9624   4.9625     102.6347
    237     489  221.67    1635.01  113.5007  22.9589   4.7587     102.7968
    237     611  239.15    1757.59  113.5245  22.9553   4.5552     102.9723
    237     733  256.60    1879.96  113.5483  22.9518   4.3520     103.1630
    237     855  274.02    2002.14  113.5720  22.9483   4.1490     103.3713
    237     977  291.42    2124.13  113.5958  22.9448   3.9464     103.5997
    237    1099  308.79    2245.96  113.6194  22.9412   3.7439     103.8515
    237    1221  326.14    2367.63  113.6431  22.9377   3.5418     104.1308
    237    1343  343.47    2489.14  113.6667  22.9342   3.3399     104.4424
    237    1465  360.78    2610.51  113.6903  22.9307   3.1383     104.7926
    237    1587  378.07    2731.76  113.7139  22.9271   2.9370     105.1892
    237    1709  395.34    2852.88  113.7374  22.9236   2.7359     105.6424
    237    1831  412.59    2973.89  113.7609  22.9201   2.5352     106.1657
    237    1953  429.83    3094.79  113.7844  22.9166   2.3349     106.7768
    237    2075  447.06    3215.61  113.8079  22.9130   2.1349     107.5003
    237    2197  464.28    3336.35  113.8313  22.9095   1.9355     108.3708
    237    2319  481.49    3457.01  113.8548  22.9060   1.7367     109.4383
    237    2441  498.68    3577.61  113.8782  22.9025   1.5387     110.7783
    237    2563  515.87    3698.16  113.9016  22.8989   1.3418     112.5096
    237    2685  533.06    3818.67  113.9250  22.8954   1.1466     114.8294
    237    2807  550.24    3939.15  113.9484  22.8919   0.9540     118.0886
    237    2929  567.42    4059.61  113.9718  22.8883   0.7661     122.9644
    237    3051  584.59    4180.05  113.9952  22.8848   0.5872     130.8954
    237    3173  601.77    4300.49  114.0186  22.8813   0.4289     145.1572
    237    3295  618.94    4420.94  114.0419  22.8777   0.3228     171.7794
    237    3417  636.12    4541.41  114.0653  22.8742   0.3250     -151.9650
    237    3539  653.31    4661.91  114.0887  22.8706   0.4339     -125.8578
    237    3661  670.50    4782.44  114.1121  22.8670   0.5935     -111.9060
    237    3783  687.69    4903.03  114.1355  22.8635   0.7730     -104.1212
    237    3905  704.90    5023.67  114.1589  22.8599   0.9614     -99.3194
    237    4027  722.11    5144.37  114.1823  22.8563   1.1544     -96.1017
    237    4149  739.33    5265.16  114.2058  22.8528   1.3501     -93.8071
    237    4271  756.57    5386.03  114.2292  22.8492   1.5475     -92.0922
    237    4393  773.82    5507.00  114.2527  22.8456   1.7461     -90.7633
    237    4515  791.09    5628.08  114.2762  22.8420   1.9456     -89.7037
    237    4637  808.37    5749.27  114.2997  22.8384   2.1457     -88.8391
    237    4759  825.68    5870.60  114.3232  22.8348   2.3465     -88.1200
    237    4881  843.00    5992.06  114.3468  22.8312   2.5476     -87.5124
    237    5003  860.34    6113.66  114.3704  22.8275   2.7493     -86.9919
    237    5125  877.71    6235.43  114.3940  22.8239   2.9513     -86.5409
    237    5247  895.09    6357.36  114.4176  22.8202   3.1536     -86.1461
    237    5369  912.51    6479.46  114.4413  22.8166   3.3563     -85.7974
    237    5491  929.95    6601.76  114.4650  22.8129   3.5594     -85.4870
    237    5613  947.42    6724.25  114.4888  22.8093   3.7628     -85.2088
    237    5735  964.92    6846.95  114.5126  22.8056   3.9665     -84.9578
    237    5857  982.45    6969.87  114.5364  22.8019   4.1705     -84.7302
    237    6000  1003.04    7114.23  114.5644  22.7976   4.4101     -84.4887
    355       1  267.27    1118.89  113.3999  22.9522   5.5758     102.2119
    355     123  284.88    1242.36  113.4239  22.9487   5.3710     102.3422
    355     245  302.46    1365.60  113.4479  22.9451   5.1666     102.4819
    355     367  320.00    1488.60  113.4718  22.9416   4.9625     102.6320
    355     489  337.51    1611.39  113.4957  22.9380   4.7587     102.7940
    355     611  354.99    1733.96  113.5195  22.9345   4.5552     102.9694
    355     733  372.44    1856.33  113.5433  22.9310   4.3520     103.1601
    355     855  389.87    1978.50  113.5670  22.9275   4.1490     103.3682
    355     977  407.27    2100.50  113.5908  22.9239   3.9463     103.5965
    355    1099  424.65    2222.33  113.6144  22.9204   3.7439     103.8483
    355    1221  442.00    2343.99  113.6381  22.9169   3.5418     104.1274
    355    1343  459.33    2465.51  113.6617  22.9134   3.3399     104.4389
    355    1465  476.64    2586.88  113.6853  22.9098   3.1383     104.7889
    355    1587  493.93    2708.12  113.7088  22.9063   2.9369     105.1854
    355    1709  511.21    2829.24  113.7324  22.9028   2.7359     105.6384
    355    1831  528.47    2950.25  113.7559  22.8993   2.5352     106.1614
    355    1953  545.71    3071.15  113.7794  22.8957   2.3349     106.7722
    355    2075  562.94    3191.97  113.8028  22.8922   2.1349     107.4955
    355    2197  580.16    3312.70  113.8263  22.8887   1.9355     108.3656
    355    2319  597.37    3433.37  113.8497  22.8852   1.7366     109.4327
    355    2441  614.57    3553.97  113.8731  22.8816   1.5386     110.7722
    355    2563  631.77    3674.52  113.8965  22.8781   1.3418     112.5028
    355    2685  648.95    3795.02  113.9199  22.8746   1.1465     114.8217
    355    2807  666.14    3915.50  113.9433  22.8711   0.9540     118.0798
    355    2929  683.32    4035.96  113.9667  22.8675   0.7660     122.9542
    355    3051  700.50    4156.40  113.9901  22.8640   0.5872     130.8833
    355    3173  717.68    4276.84  114.0135  22.8604   0.4288     145.1442
    355    3295  734.86    4397.29  114.0369  22.8569   0.3226     171.7724
    355    3417  752.04    4517.76  114.0602  22.8533   0.3249     -151.9573
    355    3539  769.22    4638.25  114.0836  22.8498   0.4338     -125.8459
    355    3661  786.42    4758.79  114.1070  22.8462   0.5934     -111.8959
    355    3783  803.62    4879.37  114.1304  22.8427   0.7730     -104.1132
    355    3905  820.82    5000.01  114.1538  22.8391   0.9614     -99.3131
    355    4027  838.04    5120.71  114.1773  22.8355   1.1544     -96.0966
    355    4149  855.27    5241.50  114.2007  22.8319   1.3501     -93.8029
    355    4271  872.51    5362.37  114.2241  22.8284   1.5475     -92.0887
    355    4393  889.76    5483.34  114.2476  22.8248   1.7461     -90.7604
    355    4515  907.03    5604.41  114.2711  22.8212   1.9456     -89.7013
    355    4637  924.32    5725.61  114.2946  22.8176   2.1457     -88.8370
    355    4759  941.63    5846.93  114.3181  22.8140   2.3464     -88.1183
    355    4881  958.95    5968.39  114.3417  22.8103   2.5476     -87.5109
    355    5003  976.30    6089.99  114.3653  22.8067   2.7492     -86.9906
    355    5125  993.67    6211.75  114.3889  22.8031   2.9512     -86.5398
    355    5247  1011.06    6333.68  114.4125  22.7994   3.1536     -86.1452
    355    5369  1028.48    6455.79  114.4362  22.7958   3.3563     -85.7966
    355    5491  1045.92    6578.08  114.4599  22.7921   3.5594     -85.4864
    355    5613  1063.39    6700.57  114.4836  22.7884   3.7628     -85.2083
    355    5735  1080.90    6823.27  114.5074  22.7848   3.9665     -84.9575
    355    5857  1098.43    6946.18  114.5312  22.7811   4.1705     -84.7299
    355    6000  1119.02    7090.55  114.5592  22.7767   4.4101     -84.4886
    473       1  383.09    1095.26  113.3949  22.9314   5.5757     102.2094
    473     123  400.70    1218.74  113.4190  22.9278   5.3710     102.3397
    473     245  418.28    1341.97  113.4429  22.9243   5.1666     102.4792
    473     367  435.83    1464.97  113.4668  22.9207   4.9625     102.6293
    473     489  453.35    1587.76  113.4907  22.9172   4.7587     102.7912
    473     611  470.83    1710.33  113.5145  22.9137   4.5552     102.9665
    473     733  488.29    1832.69  113.5383  22.9101   4.3520     103.1571
    473     855  505.72    1954.87  113.5620  22.9066   4.1490     103.3652
    473     977  523.12    2076.87  113.5858  22.9031   3.9463     103.5934
    473    1099  540.50    2198.69  113.6094  22.8996   3.7439     103.8450
    473    1221  557.85    2320.35  113.6331  22.8960   3.5417     104.1240
    473    1343  575.19    2441.87  113.6567  22.8925   3.3399     104.4354
    473    1465  592.50    2563.24  113.6803  22.8890   3.1383     104.7853
    473    1587  609.80    2684.48  113.7038  22.8855   2.9369     105.1815
    473    1709  627.07    2805.60  113.7273  22.8820   2.7359     105.6344
    473    1831  644.34    2926.60  113.7508  22.8784   2.5352     106.1571
    473    1953  661.58    3047.51  113.7743  22.8749   2.3348     106.7677
    473    2075  678.82    3168.32  113.7978  22.8714   2.1349     107.4906
    473    2197  696.04    3289.06  113.8212  22.8679   1.9354     108.3604
    473    2319  713.26    3409.72  113.8447  22.8643   1.7366     109.4271
    473    2441  730.46    3530.32  113.8681  22.8608   1.5386     110.7660
    473    2563  747.66    3650.87  113.8915  22.8573   1.3417     112.4959
    473    2685  764.85    3771.37  113.9149  22.8538   1.1465     114.8140
    473    2807  782.04    3891.85  113.9383  22.8502   0.9539     118.0710
    473    2929  799.22    4012.30  113.9617  22.8467   0.7660     122.9439
    473    3051  816.40    4132.74  113.9850  22.8432   0.5871     130.8713
    473    3173  833.58    4253.18  114.0084  22.8396   0.4287     145.1312
    473    3295  850.77    4373.63  114.0318  22.8361   0.3225     171.7653
    473    3417  867.95    4494.10  114.0552  22.8325   0.3247     -151.9496
    473    3539  885.14    4614.59  114.0786  22.8290   0.4337     -125.8339
    473    3661  902.34    4735.12  114.1019  22.8254   0.5934     -111.8858
    473    3783  919.54    4855.70  114.1253  22.8218   0.7729     -104.1053
    473    3905  936.75    4976.34  114.1487  22.8183   0.9614     -99.3068
    473    4027  953.97    5097.05  114.1722  22.8147   1.1544     -96.0915
    473    4149  971.20    5217.83  114.1956  22.8111   1.3501     -93.7987
    473    4271  988.45    5338.70  114.2190  22.8075   1.5475     -92.0852
    473    4393  1005.70    5459.67  114.2425  22.8039   1.7461     -90.7575
    473    4515  1022.98    5580.74  114.2660  22.8004   1.9456     -89.6988
    473    4637  1040.27    5701.94  114.2895  22.7967   2.1457     -88.8350
    473    4759  1057.58    5823.26  114.3130  22.7931   2.3464     -88.1165
    473    4881  1074.90    5944.71  114.3366  22.7895   2.5476     -87.5094
    473    5003  1092.25    6066.32  114.3601  22.7859   2.7492     -86.9893
    473    5125  1109.63    6188.08  114.3838  22.7823   2.9512     -86.5387
    473    5247  1127.02    6310.01  114.4074  22.7786   3.1536     -86.1443
    473    5369  1144.44    6432.11  114.4311  22.7750   3.3563     -85.7959
    473    5491  1161.89    6554.40  114.4548  22.7713   3.5594     -85.4858
    473    5613  1179.37    6676.89  114.4785  22.7676   3.7628     -85.2078
    473    5735  1196.87    6799.59  114.5023  22.7640   3.9665     -84.9571
    473    5857  1214.41    6922.50  114.5261  22.7603   4.1705     -84.7297
    473    6000  1235.01    7066.86  114.5541  22.7559   4.4101     -84.4884
    591       1  498.91    1071.63  113.3900  22.9105   5.5757     102.2069
    591     123  516.53    1195.10  113.4140  22.9070   5.3710     102.3371
    591     245  534.11    1318.34  113.4379  22.9034   5.1666     102.4766
    591     367  551.66    1441.34  113.4618  22.8999   4.9625     102.6266
    591     489  569.18    1564.12  113.4857  22.8964   4.7587     102.7885
    591     611  586.67    1686.69  113.5095  22.8928   4.5552     102.9637
    591     733  604.13    1809.06  113.5333  22.8893   4.3519     103.1542
    591     855  621.56    1931.23  113.5570  22.8858   4.1490     103.3621
    591     977  638.97    2053.23  113.5808  22.8823   3.9463     103.5902
    591    1099  656.35    2175.05  113.6044  22.8787   3.7439     103.8418
    591    1221  673.71    2296.71  113.6281  22.8752   3.5417     104.1207
    591    1343  691.04    2418.22  113.6517  22.8717   3.3398     104.4319
    591    1465  708.36    2539.59  113.6752  22.8682   3.1382     104.7816
    591    1587  725.66    2660.83  113.6988  22.8646   2.9369     105.1777
    591    1709  742.94    2781.95  113.7223  22.8611   2.7359     105.6303
    591    1831  760.21    2902.95  113.7458  22.8576   2.5352     106.1529
    591    1953  777.46    3023.86  113.7693  22.8541   2.3348     106.7632
    591    2075  794.70    3144.67  113.7928  22.8506   2.1349     107.4858
    591    2197  811.92    3265.40  113.8162  22.8470   1.9354     108.3552
    591    2319  829.14    3386.06  113.8396  22.8435   1.7366     109.4215
    591    2441  846.35    3506.66  113.8630  22.8400   1.5386     110.7599
    591    2563  863.55    3627.21  113.8864  22.8365   1.3417     112.4891
    591    2685  880.74    3747.72  113.9098  22.8329   1.1465     114.8063
    591    2807  897.93    3868.19  113.9332  22.8294   0.9539     118.0621
    591    2929  915.12    3988.64  113.9566  22.8259   0.7659     122.9336
    591    3051  932.30    4109.08  113.9800  22.8223   0.5870     130.8592
    591    3173  949.49    4229.52  114.0034  22.8188   0.4286     145.1182
    591    3295  966.68    4349.97  114.0267  22.8152   0.3224     171.7583
    591    3417  983.86    4470.43  114.0501  22.8117   0.3246     -151.9419
    591    3539  1001.06    4590.93  114.0735  22.8081   0.4336     -125.8220
    591    3661  1018.26    4711.46  114.0969  22.8046   0.5933     -111.8757
    591    3783  1035.46    4832.04  114.1203  22.8010   0.7729     -104.0973
    591    3905  1052.68    4952.67  114.1437  22.7975   0.9613     -99.3005
    591    4027  1069.90    5073.38  114.1671  22.7939   1.1544     -96.0864
    591    4149  1087.13    5194.16  114.1905  22.7903   1.3501     -93.7945
    591    4271  1104.38    5315.03  114.2139  22.7867   1.5475     -92.0818
    591    4393  1121.64    5435.99  114.2374  22.7831   1.7461     -90.7546
    591    4515  1138.92    5557.07  114.2609  22.7795   1.9456     -89.6964
    591    4637  1156.21    5678.26  114.2844  22.7759   2.1457     -88.8329
    591    4759  1173.52    5799.58  114.3079  22.7723   2.3464     -88.1147
    591    4881  1190.86    5921.03  114.3315  22.7687   2.5476     -87.5079
    591    5003  1208.21    6042.64  114.3550  22.7651   2.7492     -86.9881
    591    5125  1225.58    6164.40  114.3786  22.7614   2.9512     -86.5376
    591    5247  1242.98    6286.32  114.4023  22.7578   3.1536     -86.1434
    591    5369  1260.41    6408.43  114.4259  22.7541   3.3563     -85.7951
    591    5491  1277.86    6530.72  114.4496  22.7505   3.5594     -85.4852
    591    5613  1295.34    6653.21  114.4734  22.7468   3.7628     -85.2074
    591    5735  1312.85    6775.90  114.4971  22.7431   3.9665     -84.9568
    591    5857  1330.39    6898.81  114.5210  22.7395   4.1705     -84.7294
    591    6000  1350.99    7043.17  114.5489  22.7351   4.4101     -84.4883
    709       1  614.73    1047.99  113.3850  22.8897   5.5757     102.2044
    709     123  632.35    1171.47  113.4090  22.8861   5.3710     102.3345
    709     245  649.94    1294.70  113.4330  22.8826   5.1666     102.4740
    709     367  667.49    1417.70  113.4569  22.8791   4.9625     102.6239
    709     489  685.01    1540.48  113.4807  22.8755   4.7587     102.7857
    709     611  702.50    1663.05  113.5045  22.8720   4.5552     102.9608
    709     733  719.97    1785.41  113.5283  22.8685   4.3519     103.1512
    709     855  737.40    1907.59  113.5521  22.8649   4.1490     103.3591
    709     977  754.81    2029.58  113.5758  22.8614   3.9463     103.5871
    709    1099  772.20    2151.40  113.5994  22.8579   3.7439     103.8385
    709    1221  789.56    2273.06  113.6231  22.8544   3.5417     104.1173
    709    1343  806.90    2394.57  113.6467  22.8509   3.3398     104.4284
    709    1465  824.22    2515.94  113.6702  22.8473   3.1382     104.7779
    709    1587  841.52    2637.18  113.6938  22.8438   2.9369     105.1738
    709    1709  858.81    2758.30  113.7173  22.8403   2.7358     105.6263
    709    1831  876.08    2879.30  113.7408  22.8368   2.5351     106.1486
    709    1953  893.33    3000.20  113.7643  22.8333   2.3348     106.7587
    709    2075  910.57    3121.02  113.7877  22.8297   2.1348     107.4810
    709    2197  927.80    3241.75  113.8112  22.8262   1.9354     108.3500
    709    2319  945.02    3362.41  113.8346  22.8227   1.7365     109.4158
    709    2441  962.23    3483.00  113.8580  22.8192   1.5385     110.7537
    709    2563  979.44    3603.55  113.8814  22.8156   1.3416     112.4823
    709    2685  996.63    3724.06  113.9048  22.8121   1.1464     114.7987
    709    2807  1013.83    3844.53  113.9282  22.8086   0.9538     118.0533
    709    2929  1031.02    3964.98  113.9515  22.8050   0.7659     122.9233
    709    3051  1048.21    4085.42  113.9749  22.8015   0.5869     130.8471
    709    3173  1065.39    4205.86  113.9983  22.7980   0.4285     145.1052
    709    3295  1082.58    4326.30  114.0217  22.7944   0.3222     171.7513
    709    3417  1099.78    4446.77  114.0450  22.7909   0.3245     -151.9342
    709    3539  1116.97    4567.26  114.0684  22.7873   0.4335     -125.8100
    709    3661  1134.17    4687.79  114.0918  22.7838   0.5932     -111.8655
    709    3783  1151.38    4808.37  114.1152  22.7802   0.7728     -104.0893
    709    3905  1168.60    4929.00  114.1386  22.7766   0.9613     -99.2942
    709    4027  1185.83    5049.70  114.1620  22.7731   1.1543     -96.0813
    709    4149  1203.06    5170.48  114.1854  22.7695   1.3500     -93.7904
    709    4271  1220.32    5291.35  114.2088  22.7659   1.5475     -92.0783
    709    4393  1237.58    5412.32  114.2323  22.7623   1.7461     -90.7517
    709    4515  1254.86    5533.39  114.2558  22.7587   1.9455     -89.6939
    709    4637  1272.16    5654.58  114.2793  22.7551   2.1457     -88.8308
    709    4759  1289.47    5775.90  114.3028  22.7515   2.3464     -88.1129
    709    4881  1306.81    5897.35  114.3263  22.7479   2.5476     -87.5064
    709    5003  1324.16    6018.95  114.3499  22.7443   2.7492     -86.9868
    709    5125  1341.54    6140.71  114.3735  22.7406   2.9512     -86.5366
    709    5247  1358.94    6262.64  114.3971  22.7370   3.1536     -86.1424
    709    5369  1376.37    6384.74  114.4208  22.7333   3.3563     -85.7944
    709    5491  1393.83    6507.03  114.4445  22.7297   3.5594     -85.4846
    709    5613  1411.31    6629.51  114.4682  22.7260   3.7628     -85.2069
    709    5735  1428.82    6752.21  114.4920  22.7223   3.9665     -84.9564
    709    5857  1446.36    6875.12  114.5158  22.7186   4.1705     -84.7292
    709    6000  1466.97    7019.47  114.5438  22.7143   4.4101     -84.4881
    827       1  730.55    1024.36  113.3800  22.8689   5.5757     102.2019
    827     123  748.17    1147.83  113.4040  22.8653   5.3710     102.3320
    827     245  765.76    1271.06  113.4280  22.8618   5.1666     102.4713
    827     367  783.32    1394.06  113.4519  22.8582   4.9625     102.6212
    827     489  800.84    1516.84  113.4757  22.8547   4.7586     102.7829
    827     611  818.34    1639.40  113.4995  22.8512   4.5551     102.9580
    827     733  835.80    1761.77  113.5233  22.8476   4.3519     103.1483
    827     855  853.24    1883.94  113.5471  22.8441   4.1489     103.3561
    827     977  870.66    2005.93  113.5708  22.8406   3.9463     103.5840
    827    1099  888.05    2127.75  113.5944  22.8371   3.7438     103.8353
    827    1221  905.41    2249.41  113.6180  22.8335   3.5417     104.1139
    827    1343  922.75    2370.92  113.6416  22.8300   3.3398     104.4248
    827    1465  940.08    2492.29  113.6652  22.8265   3.1382     104.7742
    827    1587  957.38    2613.53  113.6888  22.8230   2.9369     105.1700
    827    1709  974.67    2734.64  113.7123  22.8195   2.7358     105.6222
    827    1831  991.94    2855.65  113.7358  22.8159   2.5351     106.1443
    827    1953  1009.20    2976.55  113.7592  22.8124   2.3348     106.7541
    827    2075  1026.45    3097.36  113.7827  22.8089   2.1348     107.4762
    827    2197  1043.68    3218.09  113.8061  22.8054   1.9354     108.3449
    827    2319  1060.90    3338.75  113.8296  22.8019   1.7365     109.4102
    827    2441  1078.12    3459.34  113.8530  22.7983   1.5385     110.7476
    827    2563  1095.32    3579.89  113.8764  22.7948   1.3416     112.4755
    827    2685  1112.52    3700.39  113.8997  22.7913   1.1464     114.7910
    827    2807  1129.72    3820.86  113.9231  22.7877   0.9538     118.0445
    827    2929  1146.91    3941.31  113.9465  22.7842   0.7658     122.9130
    827    3051  1164.11    4061.75  113.9699  22.7807   0.5868     130.8351
    827    3173  1181.30    4182.19  113.9932  22.7771   0.4284     145.0921
    827    3295  1198.49    4302.63  114.0166  22.7736   0.3221     171.7442
    827    3417  1215.69    4423.09  114.0400  22.7700   0.3244     -151.9264
    827    3539  1232.89    4543.59  114.0633  22.7665   0.4335     -125.7981
    827    3661  1250.09    4664.11  114.0867  22.7629   0.5932     -111.8554
    827    3783  1267.30    4784.69  114.1101  22.7594   0.7728     -104.0814
    827    3905  1284.52    4905.32  114.1335  22.7558   0.9613     -99.2878
    827    4027  1301.75    5026.02  114.1569  22.7522   1.1543     -96.0762
    827    4149  1318.99    5146.80  114.1803  22.7487   1.3500     -93.7862
    827    4271  1336.25    5267.67  114.2038  22.7451   1.5474     -92.0748
    827    4393  1353.52    5388.63  114.2272  22.7415   1.7461     -90.7488
    827    4515  1370.80    5509.71  114.2507  22.7379   1.9455     -89.6914
    827    4637  1388.10    5630.90  114.2742  22.7343   2.1457     -88.8287
    827    4759  1405.42    5752.21  114.2977  22.7307   2.3464     -88.1112
