 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
    237    1343  345.93    2499.35  113.6991  22.9346   3.3393     104.5010
    237    1465  363.47    2620.76  113.7227  22.9310   3.1376     104.8473
    237    1587  381.00    2742.05  113.7462  22.9275   2.9363     105.2396
    237    1709  398.51    2863.21  113.7698  22.9239   2.7352     105.6878
    237    1831  416.00    2984.26  113.7933  22.9203   2.5345     106.2054
    237    1953  433.48    3105.21  113.8168  22.9168   2.3341     106.8099
    237    2075  450.94    3226.07  113.8403  22.9132   2.1341     107.5256
    237    2197  468.39    3346.84  113.8637  22.9096   1.9346     108.3868
    237    2319  485.84    3467.55  113.8872  22.9060   1.7357     109.4432
    237    2441  503.27    3588.19  113.9106  22.9025   1.5376     110.7695
    237    2563  520.69    3708.78  113.9340  22.8989   1.3406     112.4835
    237    2685  538.11    3829.33  113.9574  22.8953   1.1452     114.7812
    237    2807  555.53    3949.85  113.9808  22.8917   0.9525     118.0117
    237    2929  572.94    4070.35  114.0042  22.8881   0.7642     122.8506
    237    3051  590.35    4190.84  114.0276  22.8846   0.5850     130.7388
    237    3173  607.76    4311.32  114.0510  22.8810   0.4260     144.9863
    237    3295  625.18    4431.81  114.0744  22.8774   0.3192     171.7898
    237    3417  642.59    4552.32  114.0978  22.8738   0.3217     -151.5531
    237    3539  660.01    4672.86  114.1212  22.8702   0.4317     -125.3517
    237    3661  677.43    4793.44  114.1446  22.8666   0.5921     -111.4613
    237    3783  694.87    4914.06  114.1680  22.8630   0.7721     -103.7401
    237    3905  712.31    5034.74  114.1914  22.8593   0.9608     -98.9855
    237    4027  729.76    5155.49  114.2149  22.8557   1.1540     -95.8020
    237    4149  747.22    5276.32  114.2383  22.8521   1.3499     -93.5329
    237    4271  764.69    5397.23  114.2618  22.8485   1.5474     -91.8374
    237    4393  782.18    5518.24  114.2852  22.8448   1.7461     -90.5238
    237    4515  799.68    5639.36  114.3087  22.8412   1.9457     -89.4765
    237    4637  817.20    5760.60  114.3322  22.8375   2.1459     -88.6219
    237    4759  834.74    5881.97  114.3558  22.8339   2.3466     -87.9111
    237    4881  852.30    6003.47  114.3793  22.8302   2.5479     -87.3106
    237    5003  869.88    6125.12  114.4029  22.8265   2.7495     -86.7961
    237    5125  887.48    6246.92  114.4266  22.8228   2.9516     -86.3503
    237    5247  905.11    6368.89  114.4502  22.8191   3.1540     -85.9601
    237    5369  922.77    6491.04  114.4739  22.8154   3.3567     -85.6154
    237    5491  940.45    6613.38  114.4976  22.8117   3.5598     -85.3086
    237    5613  958.16    6735.92  114.5214  22.8080   3.7632     -85.0336
    237    5735  975.89    6858.66  114.5451  22.8043   3.9670     -84.7855
    237    5857  993.67    6981.62  114.5690  22.8006   4.1710     -84.5605
    237    6000  1014.54    7126.03  114.5970  22.7962   4.4107     -84.3218
    355       1  267.04    1128.43  113.4322  22.9532   5.5754     102.2950
    355     123  284.89    1251.95  113.4562  22.9496   5.3707     102.4239
    355     245  302.71    1375.23  113.4802  22.9460   5.1662     102.5621
    355     367  320.49    1498.27  113.5041  22.9424   4.9621     102.7107
    355     489  338.24    1621.10  113.5280  22.9388   4.7583     102.8709
    355     611  355.96    1743.71  113.5518  22.9352   4.5547     103.0444
    355     733  373.66    1866.12  113.5756  22.9317   4.3515     103.2330
    355     855  391.32    1988.34  113.5994  22.9281   4.1485     103.4389
    355     977  408.96    2110.38  113.6231  22.9245   3.9458     103.6648
    355    1099  426.57    2232.25  113.6468  22.9209   3.7433     103.9138
    355    1221  444.16    2353.95  113.6704  22.9174   3.5412     104.1899
    355    1343  461.73    2475.51  113.6940  22.9138   3.3393     104.4980
    355    1465  479.28    2596.92  113.7176  22.9102   3.1376     104.8443
    355    1587  496.81    2718.20  113.7412  22.9066   2.9363     105.2364
    355    1709  514.32    2839.36  113.7647  22.9031   2.7352     105.6846
    355    1831  531.81    2960.41  113.7882  22.8995   2.5344     106.2019
    355    1953  549.29    3081.36  113.8117  22.8959   2.3340     106.8062
    355    2075  566.76    3202.22  113.8352  22.8924   2.1340     107.5218
    355    2197  584.22    3322.99  113.8587  22.8888   1.9345     108.3827
    355    2319  601.66    3443.70  113.8821  22.8852   1.7356     109.4388
    355    2441  619.10    3564.34  113.9055  22.8817   1.5375     110.7647
    355    2563  636.53    3684.93  113.9289  22.8781   1.3405     112.4782
    355    2685  653.95    3805.48  113.9523  22.8745   1.1452     114.7754
    355    2807  671.37    3926.00  113.9757  22.8709   0.9524     118.0051
    355    2929  688.78    4046.50  113.9991  22.8673   0.7642     122.8430
    355    3051  706.20    4166.98  114.0225  22.8637   0.5849     130.7302
    355    3173  723.61    4287.46  114.0459  22.8602   0.4259     144.9775
    355    3295  741.03    4407.95  114.0693  22.8566   0.3191     171.7864
    355    3417  758.45    4528.46  114.0927  22.8530   0.3216     -151.5455
    355    3539  775.87    4649.00  114.1161  22.8494   0.4317     -125.3420
    355    3661  793.30    4769.57  114.1395  22.8458   0.5920     -111.4536
    355    3783  810.73    4890.20  114.1629  22.8422   0.7721     -103.7342
    355    3905  828.17    5010.88  114.1863  22.8385   0.9608     -98.9810
    355    4027  845.63    5131.62  114.2097  22.8349   1.1540     -95.7985
    355    4149  863.09    5252.45  114.2332  22.8313   1.3499     -93.5301
    355    4271  880.57    5373.36  114.2566  22.8277   1.5474     -91.8352
    355    4393  898.06    5494.37  114.2801  22.8240   1.7461     -90.5220
    355    4515  915.57    5615.49  114.3036  22.8204   1.9457     -89.4750
    355    4637  933.09    5736.73  114.3271  22.8167   2.1459     -88.6207
    355    4759  950.63    5858.09  114.3506  22.8131   2.3466     -87.9102
    355    4881  968.20    5979.59  114.3742  22.8094   2.5479     -87.3098
    355    5003  985.78    6101.24  114.3978  22.8057   2.7495     -86.7956
    355    5125  1003.39    6223.04  114.4214  22.8020   2.9516     -86.3499
    355    5247  1021.02    6345.02  114.4450  22.7983   3.1540     -85.9598
    355    5369  1038.67    6467.16  114.4687  22.7946   3.3567     -85.6153
    355    5491  1056.36    6589.50  114.4924  22.7909   3.5598     -85.3086
    355    5613  1074.07    6712.03  114.5162  22.7872   3.7632     -85.0337
    355    5735  1091.81    6834.77  114.5400  22.7835   3.9670     -84.7857
    355    5857  1109.59    6957.73  114.5638  22.7798   4.1711     -84.5607
    355    6000  1130.46    7102.14  114.5918  22.7754   4.4107     -84.3221
    473       1  382.80    1104.60  113.4272  22.9323   5.5754     102.2929
    473     123  400.66    1228.12  113.4512  22.9288   5.3706     102.4217
    473     245  418.48    1351.40  113.4751  22.9252   5.1662     102.5599
    473     367  436.26    1474.44  113.4991  22.9216   4.9621     102.7084
    473     489  454.02    1597.26  113.5229  22.9180   4.7583     102.8686
    473     611  471.74    1719.87  113.5468  22.9144   4.5547     103.0420
    473     733  489.44    1842.28  113.5706  22.9108   4.3515     103.2306
    473     855  507.10    1964.50  113.5943  22.9073   4.1485     103.4364
    473     977  524.75    2086.54  113.6180  22.9037   3.9458     103.6622
    473    1099  542.36    2208.41  113.6417  22.9001   3.7433     103.9111
    473    1221  559.96    2330.11  113.6654  22.8965   3.5411     104.1871
    473    1343  577.53    2451.66  113.6890  22.8930   3.3392     104.4951
    473    1465  595.08    2573.08  113.7126  22.8894   3.1376     104.8413
    473    1587  612.61    2694.36  113.7361  22.8858   2.9362     105.2333
    473    1709  630.12    2815.52  113.7596  22.8823   2.7352     105.6813
    473    1831  647.62    2936.56  113.7832  22.8787   2.5344     106.1985
    473    1953  665.11    3057.51  113.8066  22.8751   2.3340     106.8026
    473    2075  682.58    3178.37  113.8301  22.8716   2.1340     107.5179
    473    2197  700.04    3299.14  113.8536  22.8680   1.9345     108.3786
    473    2319  717.49    3419.84  113.8770  22.8644   1.7356     109.4344
    473    2441  734.93    3540.49  113.9004  22.8608   1.5375     110.7599
    473    2563  752.36    3661.07  113.9238  22.8573   1.3405     112.4729
    473    2685  769.78    3781.62  113.9472  22.8537   1.1451     114.7695
    473    2807  787.21    3902.14  113.9706  22.8501   0.9524     117.9985
    473    2929  804.63    4022.64  113.9940  22.8465   0.7641     122.8354
    473    3051  822.04    4143.12  114.0174  22.8429   0.5848     130.7215
    473    3173  839.46    4263.60  114.0408  22.8393   0.4258     144.9687
    473    3295  856.88    4384.09  114.0642  22.8358   0.3190     171.7829
    473    3417  874.30    4504.60  114.0876  22.8322   0.3216     -151.5380
    473    3539  891.73    4625.13  114.1110  22.8286   0.4316     -125.3324
    473    3661  909.16    4745.71  114.1343  22.8250   0.5920     -111.4459
    473    3783  926.59    4866.33  114.1577  22.8213   0.7720     -103.7284
    473    3905  944.04    4987.01  114.1812  22.8177   0.9608     -98.9765
    473    4027  961.50    5107.75  114.2046  22.8141   1.1540     -95.7950
    473    4149  978.96    5228.58  114.2280  22.8105   1.3499     -93.5273
    473    4271  996.45    5349.49  114.2515  22.8069   1.5474     -91.8329
    473    4393  1013.94    5470.50  114.2749  22.8032   1.7461     -90.5202
    473    4515  1031.45    5591.62  114.2984  22.7996   1.9457     -89.4736
    473    4637  1048.98    5712.85  114.3219  22.7959   2.1459     -88.6195
    473    4759  1066.52    5834.21  114.3455  22.7923   2.3466     -87.9093
    473    4881  1084.09    5955.71  114.3690  22.7886   2.5479     -87.3091
    473    5003  1101.68    6077.36  114.3926  22.7849   2.7495     -86.7950
    473    5125  1119.29    6199.16  114.4162  22.7812   2.9516     -86.3495
    473    5247  1136.92    6321.13  114.4399  22.7775   3.1540     -85.9596
    473    5369  1154.58    6443.28  114.4635  22.7738   3.3567     -85.6151
    473    5491  1172.27    6565.61  114.4872  22.7701   3.5598     -85.3086
    473    5613  1189.98    6688.15  114.5110  22.7664   3.7632     -85.0337
    473    5735  1207.73    6810.88  114.5348  22.7627   3.9670     -84.7858
    473    5857  1225.51    6933.84  114.5586  22.7590   4.1711     -84.5610
    473    6000  1246.39    7078.25  114.5866  22.7546   4.4107     -84.3224
    591       1  498.56    1080.77  113.4222  22.9115   5.5753     102.2907
    591     123  516.42    1204.28  113.4462  22.9079   5.3706     102.4195
    591     245  534.24    1327.56  113.4701  22.9043   5.1662     102.5576
    591     367  552.03    1450.60  113.4940  22.9008   4.9621     102.7061
    591     489  569.79    1573.42  113.5179  22.8972   4.7582     102.8662
    591     611  587.52    1696.03  113.5417  22.8936   4.5547     103.0396
    591     733  605.22    1818.44  113.5655  22.8900   4.3514     103.2281
    591     855  622.89    1940.66  113.5893  22.8864   4.1485     103.4338
    591     977  640.53    2062.69  113.6130  22.8829   3.9457     103.6595
    591    1099  658.15    2184.56  113.6367  22.8793   3.7433     103.9084
    591    1221  675.75    2306.26  113.6603  22.8757   3.5411     104.1843
    591    1343  693.32    2427.81  113.6839  22.8722   3.3392     104.4922
    591    1465  710.88    2549.23  113.7075  22.8686   3.1376     104.8382
    591    1587  728.41    2670.51  113.7310  22.8650   2.9362     105.2301
    591    1709  745.93    2791.66  113.7546  22.8614   2.7351     105.6780
    591    1831  763.43    2912.71  113.7781  22.8579   2.5344     106.1950
    591    1953  780.92    3033.66  113.8016  22.8543   2.3340     106.7990
    591    2075  798.39    3154.51  113.8250  22.8507   2.1340     107.5141
    591    2197  815.86    3275.28  113.8485  22.8472   1.9345     108.3745
    591    2319  833.31    3395.99  113.8719  22.8436   1.7355     109.4300
    591    2441  850.75    3516.63  113.8953  22.8400   1.5374     110.7551
    591    2563  868.19    3637.21  113.9188  22.8364   1.3404     112.4677
    591    2685  885.62    3757.76  113.9421  22.8329   1.1451     114.7637
    591    2807  903.04    3878.28  113.9655  22.8293   0.9523     117.9919
    591    2929  920.47    3998.77  113.9889  22.8257   0.7641     122.8279
    591    3051  937.89    4119.25  114.0123  22.8221   0.5847     130.7129
    591    3173  955.31    4239.73  114.0357  22.8185   0.4257     144.9599
    591    3295  972.73    4360.22  114.0591  22.8149   0.3189     171.7795
    591    3417  990.15    4480.73  114.0824  22.8113   0.3215     -151.5304
    591    3539  1007.58    4601.26  114.1058  22.8077   0.4316     -125.3227
    591    3661  1025.02    4721.83  114.1292  22.8041   0.5920     -111.4382
    591    3783  1042.46    4842.45  114.1526  22.8005   0.7720     -103.7226
    591    3905  1059.91    4963.13  114.1760  22.7969   0.9608     -98.9721
    591    4027  1077.37    5083.88  114.1994  22.7933   1.1540     -95.7915
    591    4149  1094.84    5204.70  114.2229  22.7897   1.3499     -93.5245
    591    4271  1112.32    5325.61  114.2463  22.7860   1.5474     -91.8307
    591    4393  1129.82    5446.62  114.2698  22.7824   1.7461     -90.5184
    591    4515  1147.33    5567.74  114.2933  22.7788   1.9457     -89.4721
    591    4637  1164.86    5688.97  114.3168  22.7751   2.1459     -88.6184
    591    4759  1182.41    5810.33  114.3403  22.7715   2.3467     -87.9084
    591    4881  1199.98    5931.83  114.3639  22.7678   2.5479     -87.3084
    591    5003  1217.57    6053.47  114.3874  22.7641   2.7496     -86.7945
    591    5125  1235.18    6175.27  114.4111  22.7604   2.9516     -86.3491
    591    5247  1252.82    6297.24  114.4347  22.7567   3.1540     -85.9593
    591    5369  1270.49    6419.39  114.4584  22.7530   3.3567     -85.6150
    591    5491  1288.18    6541.72  114.4821  22.7493   3.5598     -85.3085
    591    5613  1305.90    6664.25  114.5058  22.7456   3.7632     -85.0338
    591    5735  1323.64    6786.99  114.5296  22.7419   3.9670     -84.7860
    591    5857  1341.43    6909.95  114.5534  22.7382   4.1711     -84.5612
    591    6000  1362.31    7054.35  114.5814  22.7338   4.4107     -84.3227
    709       1  614.32    1056.93  113.4171  22.8907   5.5753     102.2886
    709     123  632.18    1180.44  113.4411  22.8871   5.3706     102.4174
    709     245  650.01    1303.71  113.4651  22.8835   5.1662     102.5554
    709     367  667.80    1426.76  113.4890  22.8799   4.9620     102.7038
    709     489  685.56    1549.58  113.5129  22.8763   4.7582     102.8639
    709     611  703.29    1672.19  113.5367  22.8728   4.5547     103.0372
    709     733  721.00    1794.59  113.5605  22.8692   4.3514     103.2256
    709     855  738.67    1916.81  113.5842  22.8656   4.1484     103.4313
    709     977  756.32    2038.84  113.6079  22.8620   3.9457     103.6569
    709    1099  773.94    2160.71  113.6316  22.8585   3.7433     103.9057
    709    1221  791.54    2282.41  113.6552  22.8549   3.5411     104.1815
    709    1343  809.12    2403.96  113.6789  22.8513   3.3392     104.4893
    709    1465  826.68    2525.37  113.7024  22.8478   3.1375     104.8352
    709    1587  844.21    2646.65  113.7260  22.8442   2.9362     105.2270
    709    1709  861.74    2767.81  113.7495  22.8406   2.7351     105.6747
    709    1831  879.24    2888.85  113.7730  22.8371   2.5343     106.1916
    709    1953  896.73    3009.80  113.7965  22.8335   2.3339     106.7953
    709    2075  914.21    3130.65  113.8200  22.8299   2.1339     107.5102
    709    2197  931.67    3251.42  113.8434  22.8264   1.9344     108.3704
    709    2319  949.13    3372.12  113.8668  22.8228   1.7355     109.4255
    709    2441  966.58    3492.76  113.8903  22.8192   1.5374     110.7503
    709    2563  984.02    3613.35  113.9137  22.8156   1.3404     112.4624
    709    2685  1001.45    3733.90  113.9371  22.8121   1.1450     114.7578
    709    2807  1018.88    3854.41  113.9604  22.8085   0.9523     117.9853
    709    2929  1036.30    3974.90  113.9838  22.8049   0.7640     122.8203
    709    3051  1053.73    4095.38  114.0072  22.8013   0.5847     130.7042
    709    3173  1071.15    4215.86  114.0306  22.7977   0.4256     144.9510
    709    3295  1088.58    4336.35  114.0540  22.7941   0.3188     171.7760
    709    3417  1106.00    4456.85  114.0773  22.7905   0.3214     -151.5228
    709    3539  1123.44    4577.39  114.1007  22.7869   0.4315     -125.3130
    709    3661  1140.87    4697.96  114.1241  22.7833   0.5919     -111.4305
    709    3783  1158.32    4818.58  114.1475  22.7797   0.7720     -103.7167
    709    3905  1175.77    4939.25  114.1709  22.7761   0.9608     -98.9676
    709    4027  1193.23    5060.00  114.1943  22.7725   1.1540     -95.7880
    709    4149  1210.71    5180.82  114.2177  22.7689   1.3499     -93.5217
    709    4271  1228.20    5301.73  114.2412  22.7652   1.5474     -91.8285
    709    4393  1245.70    5422.74  114.2646  22.7616   1.7461     -90.5166
    709    4515  1263.21    5543.85  114.2881  22.7580   1.9457     -89.4706
    709    4637  1280.75    5665.08  114.3116  22.7543   2.1459     -88.6172
    709    4759  1298.30    5786.44  114.3352  22.7506   2.3467     -87.9074
    709    4881  1315.87    5907.94  114.3587  22.7470   2.5479     -87.3077
    709    5003  1333.47    6029.58  114.3823  22.7433   2.7496     -86.7939
    709    5125  1351.08    6151.38  114.4059  22.7396   2.9516     -86.3487
    709    5247  1368.72    6273.35  114.4295  22.7359   3.1540     -85.9590
    709    5369  1386.39    6395.50  114.4532  22.7322   3.3568     -85.6149
    709    5491  1404.08    6517.83  114.4769  22.7285   3.5598     -85.3085
    709    5613  1421.81    6640.36  114.5006  22.7248   3.7633     -85.0339
    709    5735  1439.56    6763.09  114.5244  22.7211   3.9670     -84.7861
    709    5857  1457.34    6886.05  114.5482  22.7174   4.1711     -84.5614
    709    6000  1478.23    7030.45  114.5762  22.7130   4.4107     -84.3230
    827       1  730.08    1033.08  113.4121  22.8699   5.5753     102.2864
    827     123  747.94    1156.59  113.4361  22.8663   5.3706     102.4152
    827     245  765.77    1279.87  113.4601  22.8627   5.1661     102.5531
    827     367  783.57    1402.91  113.4840  22.8591   4.9620     102.7015
    827     489  801.33    1525.73  113.5078  22.8555   4.7582     102.8615
    827     611  819.07    1648.34  113.5317  22.8519   4.5546     103.0348
    827     733  836.77    1770.74  113.5554  22.8484   4.3514     103.2231
    827     855  854.45    1892.96  113.5792  22.8448   4.1484     103.4287
    827     977  872.10    2014.99  113.6029  22.8412   3.9457     103.6543
    827    1099  889.73    2136.85  113.6266  22.8376   3.7432     103.9030
    827    1221  907.33    2258.55  113.6502  22.8341   3.5411     104.1787
    827    1343  924.91    2380.10  113.6738  22.8305   3.3391     104.4864
    827    1465  942.47    2501.51  113.6974  22.8269   3.1375     104.8322
    827    1587  960.02    2622.79  113.7209  22.8234   2.9361     105.2238
    827    1709  977.54    2743.95  113.7444  22.8198   2.7351     105.6714
    827    1831  995.05    2864.99  113.7679  22.8162   2.5343     106.1881
    827    1953  1012.54    2985.93  113.7914  22.8127   2.3339     106.7917
    827    2075  1030.02    3106.79  113.8149  22.8091   2.1339     107.5064
    827    2197  1047.49    3227.56  113.8383  22.8055   1.9344     108.3663
    827    2319  1064.95    3348.26  113.8618  22.8020   1.7355     109.4211
    827    2441  1082.40    3468.89  113.8852  22.7984   1.5374     110.7455
    827    2563  1099.84    3589.48  113.9086  22.7948   1.3404     112.4572
    827    2685  1117.28    3710.02  113.9320  22.7912   1.1450     114.7520
    827    2807  1134.71    3830.54  113.9553  22.7877   0.9522     117.9787
    827    2929  1152.14    3951.03  113.9787  22.7841   0.7640     122.8127
    827    3051  1169.57    4071.51  114.0021  22.7805   0.5846     130.6956
    827    3173  1187.00    4191.99  114.0255  22.7769   0.4255     144.9422
    827    3295  1204.42    4312.47  114.0488  22.7733   0.3187     171.7725
    827    3417  1221.85    4432.98  114.0722  22.7697   0.3213     -151.5152
    827    3539  1239.29    4553.51  114.0956  22.7661   0.4314     -125.3034
    827    3661  1256.73    4674.08  114.1190  22.7625   0.5919     -111.4228
    827    3783  1274.18    4794.70  114.1424  22.7589   0.7720     -103.7109
    827    3905  1291.63    4915.37  114.1658  22.7553   0.9607     -98.9631
    827    4027  1309.10    5036.11  114.1892  22.7517   1.1540     -95.7845
    827    4149  1326.58    5156.93  114.2126  22.7481   1.3499     -93.5189
    827    4271  1344.07    5277.84  114.2360  22.7444   1.5474     -91.8262
    827    4393  1361.57    5398.85  114.2595  22.7408   1.7461     -90.5148
    827    4515  1379.09    5519.96  114.2830  22.7371   1.9457     -89.4692
    827    4637  1396.63    5641.19  114.3065  22.7335   2.1459     -88.6160
    827    4759  1414.19    5762.55  114.3300  22.7298   2.3467     -87.9065
