 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
    119    1465  244.61    2633.62  113.6702  22.9510   3.1365     104.5277
    119    1587  261.88    2754.98  113.6938  22.9475   2.9350     104.9078
    119    1709  279.14    2876.22  113.7173  22.9440   2.7339     105.3423
    119    1831  296.38    2997.34  113.7409  22.9405   2.5330     105.8439
    119    1953  313.60    3118.37  113.7644  22.9369   2.3325     106.4298
    119    2075  330.82    3239.30  113.7879  22.9334   2.1324     107.1237
    119    2197  348.02    3360.15  113.8114  22.9299   1.9328     107.9587
    119    2319  365.21    3480.93  113.8348  22.9264   1.7337     108.9833
    119    2441  382.40    3601.65  113.8583  22.9229   1.5353     110.2702
    119    2563  399.57    3722.32  113.8817  22.9193   1.3381     111.9345
    119    2685  416.74    3842.94  113.9052  22.9158   1.1423     114.1678
    119    2807  433.91    3963.54  113.9286  22.9123   0.9490     117.3130
    119    2929  451.07    4084.11  113.9520  22.9088   0.7601     122.0378
    119    3051  468.23    4204.67  113.9754  22.9052   0.5796     129.7827
    119    3173  485.39    4325.23  113.9988  22.9017   0.4187     143.9346
    119    3295  502.56    4445.80  114.0222  22.8981   0.3097     171.1586
    119    3417  519.72    4566.38  114.0456  22.8946   0.3125     -151.0422
    119    3539  536.89    4686.99  114.0691  22.8910   0.4251     -124.5140
    119    3661  554.07    4807.64  114.0925  22.8875   0.5874     -110.7577
    119    3783  571.25    4928.34  114.1159  22.8839   0.7686     -103.1937
    119    3905  588.44    5049.10  114.1394  22.8804   0.9581     -98.5592
    119    4027  605.64    5169.92  114.1628  22.8768   1.1519     -95.4642
    119    4149  622.85    5290.82  114.1863  22.8732   1.3481     -93.2612
    119    4271  640.07    5411.81  114.2098  22.8696   1.5459     -91.6166
    119    4393  657.31    5532.90  114.2332  22.8661   1.7448     -90.3430
    119    4515  674.56    5654.09  114.2568  22.8625   1.9446     -89.3280
    119    4637  691.83    5775.40  114.2803  22.8589   2.1449     -88.5000
    119    4759  709.12    5896.84  114.3039  22.8553   2.3458     -87.8114
    119    4881  726.43    6018.42  114.3274  22.8516   2.5472     -87.2296
    119    5003  743.75    6140.14  114.3511  22.8480   2.7489     -86.7313
    119    5125  761.10    6262.02  114.3747  22.8444   2.9510     -86.2994
    119    5247  778.48    6384.07  114.3984  22.8407   3.1535     -85.9214
    119    5369  795.88    6506.30  114.4221  22.8371   3.3563     -85.5875
    119    5491  813.31    6628.71  114.4458  22.8334   3.5595     -85.2902
    119    5613  830.76    6751.32  114.4696  22.8298   3.7629     -85.0238
    119    5735  848.25    6874.14  114.4934  22.8261   3.9667     -84.7834
    119    5857  865.76    6997.17  114.5173  22.8224   4.1708     -84.5653
    119    6000  886.34    7141.67  114.5453  22.8181   4.4105     -84.3339
    237       1  151.21    1140.62  113.3795  22.9725   5.5747     102.0534
    237     123  168.80    1264.22  113.4035  22.9690   5.3700     102.1785
    237     245  186.36    1387.57  113.4275  22.9654   5.1655     102.3126
    237     367  203.89    1510.69  113.4515  22.9619   4.9613     102.4567
    237     489  221.39    1633.60  113.4754  22.9584   4.7575     102.6121
    237     611  238.86    1756.28  113.4992  22.9548   4.5539     102.7804
    237     733  256.30    1878.77  113.5230  22.9513   4.3506     102.9633
    237     855  273.71    2001.07  113.5468  22.9478   4.1476     103.1630
    237     977  291.09    2123.18  113.5705  22.9443   3.9448     103.3820
    237    1099  308.45    2245.13  113.5943  22.9408   3.7424     103.6234
    237    1221  325.79    2366.91  113.6179  22.9372   3.5401     103.8910
    237    1343  343.11    2488.54  113.6416  22.9337   3.3381     104.1897
    237    1465  360.40    2610.03  113.6652  22.9302   3.1364     104.5253
    237    1587  377.68    2731.38  113.6888  22.9267   2.9350     104.9054
    237    1709  394.94    2852.62  113.7123  22.9232   2.7339     105.3397
    237    1831  412.19    2973.75  113.7359  22.9196   2.5330     105.8412
    237    1953  429.42    3094.77  113.7594  22.9161   2.3325     106.4270
    237    2075  446.63    3215.70  113.7829  22.9126   2.1324     107.1207
    237    2197  463.84    3336.55  113.8063  22.9091   1.9327     107.9556
    237    2319  481.03    3457.33  113.8298  22.9056   1.7336     108.9800
    237    2441  498.22    3578.05  113.8533  22.9021   1.5353     110.2667
    237    2563  515.40    3698.71  113.8767  22.8985   1.3380     111.9306
    237    2685  532.57    3819.34  113.9001  22.8950   1.1423     114.1636
    237    2807  549.74    3939.93  113.9235  22.8915   0.9490     117.3083
    237    2929  566.91    4060.50  113.9469  22.8879   0.7600     122.0325
    237    3051  584.07    4181.06  113.9704  22.8844   0.5795     129.7768
    237    3173  601.24    4301.62  113.9938  22.8809   0.4187     143.9288
    237    3295  618.40    4422.18  114.0172  22.8773   0.3096     171.1568
    237    3417  635.57    4542.77  114.0406  22.8738   0.3125     -151.0364
    237    3539  652.74    4663.38  114.0640  22.8702   0.4251     -124.5074
    237    3661  669.92    4784.03  114.0874  22.8667   0.5874     -110.7528
    237    3783  687.11    4904.72  114.1108  22.8631   0.7686     -103.1901
    237    3905  704.30    5025.48  114.1343  22.8596   0.9581     -98.5566
    237    4027  721.50    5146.30  114.1577  22.8560   1.1519     -95.4622
    237    4149  738.72    5267.20  114.1812  22.8524   1.3481     -93.2597
    237    4271  755.94    5388.19  114.2047  22.8488   1.5459     -91.6155
    237    4393  773.18    5509.27  114.2282  22.8452   1.7448     -90.3423
    237    4515  790.44    5630.47  114.2517  22.8417   1.9446     -89.3275
    237    4637  807.71    5751.78  114.2752  22.8381   2.1449     -88.4997
    237    4759  825.00    5873.22  114.2988  22.8344   2.3458     -87.8113
    237    4881  842.32    5994.79  114.3223  22.8308   2.5472     -87.2296
    237    5003  859.65    6116.51  114.3459  22.8272   2.7489     -86.7314
    237    5125  877.00    6238.39  114.3696  22.8236   2.9510     -86.2997
    237    5247  894.38    6360.44  114.3933  22.8199   3.1535     -85.9217
    237    5369  911.78    6482.66  114.4170  22.8163   3.3563     -85.5879
    237    5491  929.21    6605.07  114.4407  22.8126   3.5595     -85.2907
    237    5613  946.67    6727.68  114.4645  22.8090   3.7629     -85.0243
    237    5735  964.16    6850.50  114.4883  22.8053   3.9667     -84.7840
    237    5857  981.68    6973.53  114.5121  22.8016   4.1709     -84.5660
    237    6000  1002.26    7118.03  114.5401  22.7973   4.4105     -84.3346
    355       1  266.96    1117.04  113.3745  22.9517   5.5747     102.0516
    355     123  284.56    1240.63  113.3986  22.9481   5.3699     102.1767
    355     245  302.13    1363.98  113.4225  22.9446   5.1655     102.3107
    355     367  319.66    1487.11  113.4465  22.9411   4.9613     102.4548
    355     489  337.16    1610.00  113.4704  22.9375   4.7575     102.6102
    355     611  354.63    1732.69  113.4942  22.9340   4.5539     102.7785
    355     733  372.07    1855.18  113.5180  22.9305   4.3506     102.9613
    355     855  389.49    1977.47  113.5418  22.9270   4.1476     103.1609
    355     977  406.88    2099.59  113.5656  22.9235   3.9448     103.3798
    355    1099  424.24    2221.53  113.5893  22.9199   3.7423     103.6212
    355    1221  441.58    2343.31  113.6129  22.9164   3.5401     103.8888
    355    1343  458.90    2464.94  113.6366  22.9129   3.3381     104.1874
    355    1465  476.20    2586.43  113.6602  22.9094   3.1364     104.5229
    355    1587  493.48    2707.78  113.6837  22.9059   2.9350     104.9029
    355    1709  510.74    2829.02  113.7073  22.9023   2.7338     105.3372
    355    1831  527.99    2950.14  113.7308  22.8988   2.5330     105.8386
    355    1953  545.23    3071.16  113.7543  22.8953   2.3325     106.4242
    355    2075  562.45    3192.09  113.7778  22.8918   2.1324     107.1178
    355    2197  579.65    3312.94  113.8013  22.8883   1.9327     107.9525
    355    2319  596.85    3433.72  113.8248  22.8848   1.7336     108.9767
    355    2441  614.04    3554.44  113.8482  22.8812   1.5353     110.2631
    355    2563  631.23    3675.10  113.8716  22.8777   1.3380     111.9268
    355    2685  648.40    3795.73  113.8951  22.8742   1.1422     114.1594
    355    2807  665.58    3916.32  113.9185  22.8707   0.9490     117.3037
    355    2929  682.75    4036.89  113.9419  22.8671   0.7600     122.0272
    355    3051  699.91    4157.44  113.9653  22.8636   0.5795     129.7709
    355    3173  717.08    4278.00  113.9887  22.8601   0.4186     143.9230
    355    3295  734.25    4398.56  114.0121  22.8565   0.3096     171.1550
    355    3417  751.42    4519.15  114.0355  22.8530   0.3124     -151.0305
    355    3539  768.60    4639.76  114.0589  22.8494   0.4250     -124.5007
    355    3661  785.78    4760.40  114.0823  22.8459   0.5874     -110.7478
    355    3783  802.97    4881.10  114.1058  22.8423   0.7686     -103.1865
    355    3905  820.16    5001.85  114.1292  22.8387   0.9581     -98.5540
    355    4027  837.37    5122.68  114.1526  22.8352   1.1519     -95.4603
    355    4149  854.59    5243.57  114.1761  22.8316   1.3481     -93.2583
    355    4271  871.82    5364.56  114.1996  22.8280   1.5459     -91.6145
    355    4393  889.06    5485.65  114.2231  22.8244   1.7448     -90.3416
    355    4515  906.32    5606.84  114.2466  22.8208   1.9446     -89.3270
    355    4637  923.60    5728.15  114.2701  22.8172   2.1449     -88.4994
    355    4759  940.89    5849.58  114.2937  22.8136   2.3458     -87.8111
    355    4881  958.20    5971.16  114.3172  22.8100   2.5472     -87.2296
    355    5003  975.54    6092.88  114.3408  22.8064   2.7489     -86.7315
    355    5125  992.90    6214.76  114.3645  22.8028   2.9511     -86.2999
    355    5247  1010.28    6336.80  114.3881  22.7991   3.1535     -85.9220
    355    5369  1027.68    6459.02  114.4118  22.7955   3.3563     -85.5883
    355    5491  1045.12    6581.43  114.4356  22.7918   3.5595     -85.2912
    355    5613  1062.58    6704.04  114.4593  22.7882   3.7630     -85.0249
    355    5735  1080.07    6826.85  114.4831  22.7845   3.9668     -84.7846
    355    5857  1097.59    6949.89  114.5070  22.7808   4.1709     -84.5666
    355    6000  1118.17    7094.38  114.5350  22.7765   4.4106     -84.3354
    473       1  382.72    1093.45  113.3696  22.9309   5.5747     102.0499
    473     123  400.32    1217.04  113.3936  22.9273   5.3699     102.1749
    473     245  417.89    1340.39  113.4176  22.9238   5.1655     102.3089
    473     367  435.43    1463.51  113.4415  22.9203   4.9613     102.4529
    473     489  452.93    1586.41  113.4654  22.9167   4.7574     102.6083
    473     611  470.40    1709.10  113.4893  22.9132   4.5539     102.7765
    473     733  487.85    1831.58  113.5131  22.9097   4.3506     102.9593
    473     855  505.27    1953.88  113.5368  22.9061   4.1476     103.1589
    473     977  522.66    2075.99  113.5606  22.9026   3.9448     103.3777
    473    1099  540.02    2197.93  113.5843  22.8991   3.7423     103.6190
    473    1221  557.37    2319.71  113.6079  22.8956   3.5401     103.8866
    473    1343  574.69    2441.34  113.6316  22.8921   3.3381     104.1851
    473    1465  592.00    2562.82  113.6552  22.8886   3.1364     104.5205
    473    1587  609.28    2684.18  113.6787  22.8850   2.9350     104.9004
    473    1709  626.55    2805.41  113.7023  22.8815   2.7338     105.3346
    473    1831  643.80    2926.53  113.7258  22.8780   2.5330     105.8359
    473    1953  661.03    3047.56  113.7493  22.8745   2.3324     106.4214
    473    2075  678.26    3168.49  113.7728  22.8710   2.1323     107.1149
    473    2197  695.47    3289.33  113.7963  22.8675   1.9327     107.9494
    473    2319  712.67    3410.11  113.8197  22.8639   1.7336     108.9734
    473    2441  729.87    3530.82  113.8432  22.8604   1.5352     110.2596
    473    2563  747.05    3651.49  113.8666  22.8569   1.3380     111.9229
    473    2685  764.23    3772.11  113.8900  22.8534   1.1422     114.1552
    473    2807  781.41    3892.70  113.9134  22.8498   0.9489     117.2990
    473    2929  798.58    4013.27  113.9368  22.8463   0.7599     122.0219
    473    3051  815.75    4133.83  113.9603  22.8428   0.5794     129.7650
    473    3173  832.92    4254.38  113.9837  22.8392   0.4185     143.9171
    473    3295  850.10    4374.94  114.0071  22.8357   0.3095     171.1533
    473    3417  867.27    4495.52  114.0305  22.8322   0.3124     -151.0246
    473    3539  884.45    4616.13  114.0539  22.8286   0.4250     -124.4941
    473    3661  901.63    4736.78  114.0773  22.8251   0.5874     -110.7428
    473    3783  918.82    4857.47  114.1007  22.8215   0.7686     -103.1829
    473    3905  936.02    4978.23  114.1241  22.8179   0.9581     -98.5514
    473    4027  953.23    5099.05  114.1476  22.8144   1.1519     -95.4584
    473    4149  970.45    5219.94  114.1710  22.8108   1.3481     -93.2569
    473    4271  987.69    5340.93  114.1945  22.8072   1.5459     -91.6135
    473    4393  1004.93    5462.01  114.2180  22.8036   1.7449     -90.3408
    473    4515  1022.20    5583.20  114.2415  22.8000   1.9446     -89.3265
    473    4637  1039.48    5704.51  114.2650  22.7964   2.1450     -88.4991
    473    4759  1056.77    5825.95  114.2886  22.7928   2.3459     -87.8110
    473    4881  1074.09    5947.52  114.3121  22.7892   2.5472     -87.2296
    473    5003  1091.43    6069.24  114.3357  22.7856   2.7489     -86.7316
    473    5125  1108.79    6191.12  114.3594  22.7820   2.9511     -86.3001
    473    5247  1126.18    6313.16  114.3830  22.7783   3.1535     -85.9224
    473    5369  1143.59    6435.38  114.4067  22.7747   3.3564     -85.5887
    473    5491  1161.02    6557.79  114.4304  22.7710   3.5595     -85.2917
    473    5613  1178.49    6680.40  114.4542  22.7674   3.7630     -85.0254
    473    5735  1195.98    6803.21  114.4780  22.7637   3.9668     -84.7852
    473    5857  1213.51    6926.24  114.5019  22.7600   4.1709     -84.5673
    473    6000  1234.09    7070.73  114.5299  22.7557   4.4106     -84.3361
    591       1  498.47    1069.85  113.3646  22.9100   5.5747     102.0481
    591     123  516.08    1193.44  113.3886  22.9065   5.3699     102.1731
    591     245  533.65    1316.80  113.4126  22.9030   5.1654     102.3071
    591     367  551.19    1439.91  113.4365  22.8994   4.9613     102.4511
    591     489  568.70    1562.81  113.4604  22.8959   4.7574     102.6064
    591     611  586.17    1685.50  113.4843  22.8924   4.5538     102.7745
    591     733  603.62    1807.98  113.5081  22.8888   4.3505     102.9573
    591     855  621.04    1930.27  113.5318  22.8853   4.1475     103.1568
    591     977  638.44    2052.38  113.5556  22.8818   3.9448     103.3756
    591    1099  655.81    2174.32  113.5793  22.8783   3.7423     103.6169
    591    1221  673.16    2296.10  113.6029  22.8748   3.5400     103.8843
    591    1343  690.48    2417.73  113.6266  22.8713   3.3381     104.1828
    591    1465  707.79    2539.21  113.6502  22.8677   3.1364     104.5181
    591    1587  725.08    2660.57  113.6737  22.8642   2.9349     104.8980
    591    1709  742.35    2781.80  113.6973  22.8607   2.7338     105.3321
    591    1831  759.60    2902.92  113.7208  22.8572   2.5329     105.8332
    591    1953  776.84    3023.94  113.7443  22.8537   2.3324     106.4187
    591    2075  794.07    3144.87  113.7678  22.8502   2.1323     107.1120
    591    2197  811.28    3265.72  113.7913  22.8466   1.9326     107.9463
    591    2319  828.49    3386.49  113.8147  22.8431   1.7335     108.9701
    591    2441  845.69    3507.21  113.8381  22.8396   1.5352     110.2561
    591    2563  862.88    3627.87  113.8616  22.8361   1.3379     111.9191
    591    2685  880.06    3748.49  113.8850  22.8326   1.1422     114.1510
    591    2807  897.24    3869.08  113.9084  22.8290   0.9489     117.2943
    591    2929  914.41    3989.65  113.9318  22.8255   0.7599     122.0166
    591    3051  931.59    4110.20  113.9552  22.8220   0.5794     129.7591
    591    3173  948.76    4230.75  113.9786  22.8184   0.4185     143.9113
    591    3295  965.94    4351.32  114.0020  22.8149   0.3094     171.1515
    591    3417  983.12    4471.90  114.0254  22.8113   0.3123     -151.0187
    591    3539  1000.30    4592.50  114.0488  22.8078   0.4250     -124.4874
    591    3661  1017.49    4713.15  114.0722  22.8042   0.5873     -110.7378
    591    3783  1034.68    4833.84  114.0956  22.8007   0.7686     -103.1794
    591    3905  1051.88    4954.59  114.1190  22.7971   0.9581     -98.5488
    591    4027  1069.10    5075.41  114.1425  22.7936   1.1519     -95.4565
    591    4149  1086.32    5196.31  114.1659  22.7900   1.3481     -93.2555
    591    4271  1103.56    5317.29  114.1894  22.7864   1.5459     -91.6124
    591    4393  1120.81    5438.38  114.2129  22.7828   1.7449     -90.3401
    591    4515  1138.07    5559.56  114.2364  22.7792   1.9446     -89.3260
    591    4637  1155.36    5680.87  114.2599  22.7756   2.1450     -88.4988
    591    4759  1172.66    5802.30  114.2835  22.7720   2.3459     -87.8109
    591    4881  1189.98    5923.88  114.3070  22.7684   2.5472     -87.2296
    591    5003  1207.32    6045.59  114.3306  22.7648   2.7490     -86.7318
    591    5125  1224.68    6167.47  114.3543  22.7612   2.9511     -86.3003
    591    5247  1242.07    6289.51  114.3779  22.7575   3.1536     -85.9227
    591    5369  1259.48    6411.73  114.4016  22.7539   3.3564     -85.5891
    591    5491  1276.92    6534.14  114.4253  22.7502   3.5595     -85.2922
    591    5613  1294.39    6656.74  114.4491  22.7466   3.7630     -85.0260
    591    5735  1311.89    6779.56  114.4729  22.7429   3.9668     -84.7858
    591    5857  1329.42    6902.58  114.4967  22.7392   4.1709     -84.5680
    591    6000  1350.01    7047.08  114.5247  22.7349   4.4106     -84.3368
    709       1  614.23    1046.25  113.3596  22.8892   5.5746     102.0463
    709     123  631.84    1169.84  113.3837  22.8857   5.3699     102.1713
    709     245  649.41    1293.19  113.4076  22.8821   5.1654     102.3052
    709     367  666.95    1416.31  113.4316  22.8786   4.9613     102.4492
    709     489  684.46    1539.21  113.4555  22.8751   4.7574     102.6045
    709     611  701.94    1661.89  113.4793  22.8715   4.5538     102.7726
    709     733  719.40    1784.38  113.5031  22.8680   4.3505     102.9553
    709     855  736.82    1906.67  113.5269  22.8645   4.1475     103.1547
    709     977  754.22    2028.78  113.5506  22.8610   3.9447     103.3735
    709    1099  771.59    2150.71  113.5743  22.8575   3.7423     103.6147
    709    1221  788.94    2272.49  113.5979  22.8539   3.5400     103.8821
    709    1343  806.27    2394.12  113.6216  22.8504   3.3380     104.1805
    709    1465  823.58    2515.60  113.6452  22.8469   3.1363     104.5158
    709    1587  840.87    2636.95  113.6687  22.8434   2.9349     104.8955
    709    1709  858.15    2758.19  113.6923  22.8399   2.7338     105.3295
    709    1831  875.41    2879.31  113.7158  22.8364   2.5329     105.8306
    709    1953  892.65    3000.32  113.7393  22.8329   2.3324     106.4159
    709    2075  909.88    3121.25  113.7628  22.8293   2.1323     107.1090
    709    2197  927.10    3242.10  113.7862  22.8258   1.9326     107.9432
    709    2319  944.31    3362.87  113.8097  22.8223   1.7335     108.9668
    709    2441  961.51    3483.58  113.8331  22.8188   1.5352     110.2525
    709    2563  978.70    3604.25  113.8565  22.8153   1.3379     111.9153
    709    2685  995.89    3724.86  113.8800  22.8117   1.1421     114.1467
    709    2807  1013.07    3845.45  113.9034  22.8082   0.9489     117.2896
    709    2929  1030.25    3966.02  113.9268  22.8047   0.7599     122.0114
    709    3051  1047.42    4086.57  113.9502  22.8011   0.5793     129.7531
    709    3173  1064.60    4207.12  113.9735  22.7976   0.4184     143.9054
    709    3295  1081.78    4327.69  113.9969  22.7941   0.3093     171.1497
    709    3417  1098.96    4448.26  114.0203  22.7905   0.3123     -151.0129
    709    3539  1116.15    4568.87  114.0437  22.7870   0.4249     -124.4807
    709    3661  1133.34    4689.51  114.0671  22.7834   0.5873     -110.7328
    709    3783  1150.54    4810.21  114.0906  22.7799   0.7686     -103.1758
    709    3905  1167.74    4930.96  114.1140  22.7763   0.9581     -98.5462
    709    4027  1184.96    5051.77  114.1374  22.7727   1.1519     -95.4546
    709    4149  1202.19    5172.67  114.1609  22.7692   1.3481     -93.2541
    709    4271  1219.43    5293.65  114.1843  22.7656   1.5459     -91.6114
    709    4393  1236.68    5414.73  114.2078  22.7620   1.7449     -90.3393
    709    4515  1253.95    5535.92  114.2313  22.7584   1.9446     -89.3255
    709    4637  1271.23    5657.23  114.2548  22.7548   2.1450     -88.4984
    709    4759  1288.54    5778.66  114.2784  22.7512   2.3459     -87.8107
    709    4881  1305.86    5900.23  114.3019  22.7476   2.5472     -87.2296
    709    5003  1323.21    6021.95  114.3255  22.7440   2.7490     -86.7319
    709    5125  1340.57    6143.82  114.3491  22.7404   2.9511     -86.3006
    709    5247  1357.97    6265.86  114.3728  22.7367   3.1536     -85.9230
    709    5369  1375.38    6388.08  114.3965  22.7331   3.3564     -85.5895
    709    5491  1392.83    6510.49  114.4202  22.7294   3.5595     -85.2926
    709    5613  1410.30    6633.09  114.4440  22.7258   3.7630     -85.0265
    709    5735  1427.80    6755.90  114.4678  22.7221   3.9668     -84.7864
    709    5857  1445.33    6878.93  114.4916  22.7184   4.1709     -84.5686
    709    6000  1465.92    7023.42  114.5196  22.7141   4.4106     -84.3375
    827       1  729.98    1022.65  113.3547  22.8684   5.5746     102.0446
    827     123  747.59    1146.24  113.3787  22.8648   5.3698     102.1695
    827     245  765.17    1269.59  113.4027  22.8613   5.1654     102.3034
    827     367  782.72    1392.71  113.4266  22.8578   4.9612     102.4473
    827     489  800.23    1515.60  113.4505  22.8542   4.7574     102.6025
    827     611  817.71    1638.28  113.4743  22.8507   4.5538     102.7706
    827     733  835.17    1760.77  113.4981  22.8472   4.3505     102.9533
    827     855  852.60    1883.06  113.5219  22.8437   4.1475     103.1527
    827     977  870.00    2005.16  113.5456  22.8402   3.9447     103.3714
    827    1099  887.38    2127.10  113.5693  22.8366   3.7422     103.6125
    827    1221  904.73    2248.88  113.5929  22.8331   3.5400     103.8799
    827    1343  922.06    2370.50  113.6166  22.8296   3.3380     104.1782
    827    1465  939.38    2491.99  113.6402  22.8261   3.1363     104.5134
    827    1587  956.67    2613.34  113.6637  22.8226   2.9349     104.8931
    827    1709  973.95    2734.57  113.6873  22.8191   2.7337     105.3270
    827    1831  991.21    2855.69  113.7108  22.8155   2.5329     105.8279
    827    1953  1008.45    2976.70  113.7343  22.8120   2.3324     106.4131
    827    2075  1025.69    3097.63  113.7578  22.8085   2.1322     107.1061
    827    2197  1042.91    3218.47  113.7812  22.8050   1.9326     107.9401
    827    2319  1060.12    3339.25  113.8047  22.8015   1.7335     108.9635
    827    2441  1077.32    3459.96  113.8281  22.7980   1.5352     110.2490
    827    2563  1094.52    3580.62  113.8515  22.7944   1.3379     111.9114
    827    2685  1111.71    3701.24  113.8749  22.7909   1.1421     114.1425
    827    2807  1128.90    3821.82  113.8983  22.7874   0.9488     117.2849
    827    2929  1146.08    3942.39  113.9217  22.7839   0.7598     122.0061
    827    3051  1163.26    4062.94  113.9451  22.7803   0.5793     129.7472
    827    3173  1180.44    4183.49  113.9685  22.7768   0.4184     143.8996
    827    3295  1197.62    4304.05  113.9919  22.7733   0.3093     171.1479
    827    3417  1214.81    4424.63  114.0153  22.7697   0.3122     -151.0070
    827    3539  1232.00    4545.23  114.0387  22.7662   0.4249     -124.4740
    827    3661  1249.19    4665.88  114.0621  22.7626   0.5873     -110.7278
    827    3783  1266.39    4786.57  114.0855  22.7591   0.7686     -103.1722
    827    3905  1283.60    4907.32  114.1089  22.7555   0.9581     -98.5436
    827    4027  1300.82    5028.13  114.1323  22.7519   1.1519     -95.4526
    827    4149  1318.05    5149.03  114.1558  22.7484   1.3481     -93.2526
    827    4271  1335.29    5270.01  114.1792  22.7448   1.5459     -91.6103
    827    4393  1352.55    5391.09  114.2027  22.7412   1.7449     -90.3386
    827    4515  1369.82    5512.27  114.2262  22.7376   1.9446     -89.3250
    827    4637  1387.11    5633.58  114.2497  22.7340   2.1450     -88.4981
    827    4759  1404.42    5755.01  114.2733  22.7304   2.3459     -87.8106
