 #The Line and  Sample are according to LEVEL1 and LEVEL2 image 

 L1Line L1Sample  L2Line   L2Sample  Lon       Lat      Zenith    Azimuth
      1    3905  478.94    5080.88  114.2166  22.9009   0.9613     -99.0892
      1    4027  496.34    5201.65  114.2400  22.8972   1.1545     -95.8923
      1    4149  513.74    5322.51  114.2635  22.8936   1.3503     -93.6130
      1    4271  531.16    5443.45  114.2870  22.8900   1.5477     -91.9098
      1    4393  548.59    5564.49  114.3105  22.8864   1.7464     -90.5900
      1    4515  566.03    5685.64  114.3340  22.8827   1.9459     -89.5376
      1    4637  583.50    5806.91  114.3575  22.8791   2.1461     -88.6789
      1    4759  600.98    5928.30  114.3810  22.8754   2.3469     -87.9647
      1    4881  618.48    6049.83  114.4046  22.8718   2.5481     -87.3612
      1    5003  636.01    6171.51  114.4282  22.8681   2.7497     -86.8442
      1    5125  653.55    6293.35  114.4518  22.8644   2.9518     -86.3963
      1    5247  671.12    6415.35  114.4755  22.8607   3.1542     -86.0041
      1    5369  688.72    6537.53  114.4992  22.8570   3.3569     -85.6577
      1    5491  706.34    6659.89  114.5229  22.8533   3.5600     -85.3494
      1    5613  723.99    6782.46  114.5467  22.8496   3.7634     -85.0731
      1    5735  741.68    6905.23  114.5705  22.8459   3.9671     -84.8238
      1    5857  759.39    7028.22  114.5943  22.8422   4.1712     -84.5976
      1    6000  780.19    7172.66  114.6223  22.8378   4.4109     -84.3577
    119       1  35.52    1173.71  113.4570  22.9945   5.5756     102.2936
    119     123  53.32    1297.26  113.4810  22.9909   5.3708     102.4232
    119     245  71.07    1420.56  113.5050  22.9873   5.1664     102.5620
    119     367  88.80    1543.64  113.5289  22.9837   4.9623     102.7113
    119     489  106.49    1666.49  113.5528  22.9802   4.7585     102.8723
    119     611  124.16    1789.13  113.5767  22.9766   4.5549     103.0467
    119     733  141.79    1911.57  113.6005  22.9730   4.3517     103.2362
    119     855  159.40    2033.82  113.6242  22.9695   4.1487     103.4431
    119     977  176.98    2155.89  113.6480  22.9659   3.9460     103.6700
    119    1099  194.53    2277.78  113.6717  22.9623   3.7435     103.9202
    119    1221  212.07    2399.52  113.6953  22.9587   3.5414     104.1977
    119    1343  229.58    2521.10  113.7190  22.9552   3.3394     104.5073
    119    1465  247.07    2642.54  113.7426  22.9516   3.1378     104.8552
    119    1587  264.54    2763.85  113.7661  22.9481   2.9365     105.2493
    119    1709  281.99    2885.04  113.7897  22.9445   2.7354     105.6996
    119    1831  299.43    3006.12  113.8132  22.9409   2.5346     106.2194
    119    1953  316.86    3127.09  113.8367  22.9374   2.3343     106.8266
    119    2075  334.27    3247.98  113.8602  22.9338   2.1343     107.5456
    119    2197  351.67    3368.78  113.8837  22.9302   1.9348     108.4107
    119    2319  369.06    3489.52  113.9071  22.9267   1.7359     109.4717
    119    2441  386.44    3610.19  113.9306  22.9231   1.5378     110.8037
    119    2563  403.81    3730.81  113.9540  22.9195   1.3409     112.5250
    119    2685  421.17    3851.39  113.9774  22.9160   1.1456     114.8323
    119    2807  438.54    3971.93  114.0008  22.9124   0.9529     118.0754
    119    2929  455.90    4092.46  114.0242  22.9088   0.7648     122.9312
    119    3051  473.25    4212.97  114.0476  22.9052   0.5857     130.8410
    119    3173  490.61    4333.48  114.0710  22.9016   0.4270     145.1043
    119    3295  507.97    4454.00  114.0944  22.8981   0.3205     171.8528
    119    3417  525.33    4574.54  114.1178  22.8945   0.3231     -151.6495
    119    3539  542.70    4695.10  114.1412  22.8909   0.4328     -125.5012
    119    3661  560.07    4815.71  114.1646  22.8873   0.5928     -111.5961
    119    3783  577.45    4936.36  114.1880  22.8837   0.7727     -103.8543
    119    3905  594.83    5057.07  114.2115  22.8801   0.9613     -99.0834
    119    4027  612.23    5177.84  114.2349  22.8764   1.1545     -95.8877
    119    4149  629.64    5298.70  114.2584  22.8728   1.3503     -93.6093
    119    4271  647.06    5419.64  114.2818  22.8692   1.5477     -91.9067
    119    4393  664.49    5540.68  114.3053  22.8656   1.7464     -90.5874
    119    4515  681.94    5661.83  114.3288  22.8619   1.9459     -89.5355
    119    4637  699.41    5783.09  114.3523  22.8583   2.1461     -88.6771
    119    4759  716.89    5904.48  114.3759  22.8546   2.3469     -87.9632
    119    4881  734.40    6026.01  114.3995  22.8510   2.5481     -87.3599
    119    5003  751.93    6147.69  114.4231  22.8473   2.7498     -86.8432
    119    5125  769.48    6269.52  114.4467  22.8436   2.9518     -86.3954
    119    5247  787.05    6391.52  114.4703  22.8399   3.1542     -86.0034
    119    5369  804.65    6513.70  114.4940  22.8362   3.3569     -85.6572
    119    5491  822.28    6636.07  114.5178  22.8325   3.5600     -85.3490
    119    5613  839.93    6758.63  114.5415  22.8288   3.7634     -85.0728
    119    5735  857.62    6881.40  114.5653  22.8251   3.9672     -84.8236
    119    5857  875.33    7004.39  114.5892  22.8214   4.1712     -84.5975
    119    6000  896.14    7148.83  114.6172  22.8170   4.4109     -84.3577
    237       1  151.31    1149.93  113.4520  22.9737   5.5755     102.2912
    237     123  169.10    1273.48  113.4760  22.9701   5.3708     102.4207
    237     245  186.86    1396.78  113.5000  22.9665   5.1664     102.5595
    237     367  204.59    1519.86  113.5239  22.9629   4.9622     102.7087
    237     489  222.29    1642.71  113.5478  22.9593   4.7584     102.8697
    237     611  239.96    1765.35  113.5716  22.9558   4.5549     103.0439
    237     733  257.59    1887.79  113.5954  22.9522   4.3516     103.2334
    237     855  275.20    2010.04  113.6192  22.9486   4.1486     103.4402
    237     977  292.79    2132.10  113.6429  22.9451   3.9459     103.6670
    237    1099  310.35    2254.00  113.6666  22.9415   3.7435     103.9172
    237    1221  327.88    2375.73  113.6903  22.9379   3.5413     104.1945
    237    1343  345.40    2497.31  113.7139  22.9344   3.3394     104.5040
    237    1465  362.89    2618.75  113.7375  22.9308   3.1378     104.8518
    237    1587  380.37    2740.06  113.7611  22.9272   2.9364     105.2457
    237    1709  397.82    2861.25  113.7846  22.9237   2.7354     105.6958
    237    1831  415.27    2982.33  113.8081  22.9201   2.5346     106.2154
    237    1953  432.69    3103.30  113.8316  22.9165   2.3342     106.8224
    237    2075  450.11    3224.19  113.8551  22.9130   2.1342     107.5411
    237    2197  467.51    3344.99  113.8786  22.9094   1.9348     108.4059
    237    2319  484.90    3465.72  113.9020  22.9058   1.7359     109.4665
    237    2441  502.29    3586.39  113.9255  22.9023   1.5378     110.7981
    237    2563  519.66    3707.01  113.9489  22.8987   1.3408     112.5188
    237    2685  537.03    3827.58  113.9723  22.8951   1.1455     114.8253
    237    2807  554.40    3948.13  113.9957  22.8916   0.9528     118.0675
    237    2929  571.76    4068.65  114.0191  22.8880   0.7647     122.9220
    237    3051  589.12    4189.17  114.0425  22.8844   0.5856     130.8304
    237    3173  606.48    4309.67  114.0659  22.8808   0.4269     145.0933
    237    3295  623.84    4430.19  114.0893  22.8772   0.3204     171.8481
    237    3417  641.21    4550.73  114.1127  22.8736   0.3230     -151.6406
    237    3539  658.58    4671.29  114.1361  22.8701   0.4327     -125.4894
    237    3661  675.95    4791.90  114.1595  22.8665   0.5928     -111.5864
    237    3783  693.33    4912.55  114.1829  22.8628   0.7726     -103.8468
    237    3905  710.72    5033.25  114.2063  22.8592   0.9613     -99.0775
    237    4027  728.12    5154.03  114.2298  22.8556   1.1544     -95.8830
    237    4149  745.53    5274.88  114.2532  22.8520   1.3502     -93.6055
    237    4271  762.96    5395.82  114.2767  22.8484   1.5477     -91.9036
    237    4393  780.39    5516.86  114.3002  22.8447   1.7464     -90.5848
    237    4515  797.85    5638.01  114.3237  22.8411   1.9459     -89.5333
    237    4637  815.32    5759.27  114.3472  22.8375   2.1461     -88.6753
    237    4759  832.81    5880.66  114.3707  22.8338   2.3469     -87.9617
    237    4881  850.32    6002.19  114.3943  22.8301   2.5481     -87.3587
    237    5003  867.85    6123.87  114.4179  22.8265   2.7498     -86.8422
    237    5125  885.40    6245.70  114.4415  22.8228   2.9518     -86.3946
    237    5247  902.98    6367.70  114.4652  22.8191   3.1542     -86.0027
    237    5369  920.58    6489.88  114.4889  22.8154   3.3569     -85.6567
    237    5491  938.21    6612.24  114.5126  22.8117   3.5600     -85.3486
    237    5613  955.87    6734.80  114.5363  22.8080   3.7634     -85.0725
    237    5735  973.56    6857.57  114.5601  22.8043   3.9672     -84.8234
    237    5857  991.28    6980.55  114.5840  22.8006   4.1712     -84.5974
    237    6000  1012.09    7125.00  114.6120  22.7962   4.4109     -84.3578
    355       1  267.09    1126.16  113.4470  22.9528   5.5755     102.2889
    355     123  284.89    1249.70  113.4710  22.9493   5.3708     102.4183
    355     245  302.65    1373.00  113.4950  22.9457   5.1663     102.5570
    355     367  320.39    1496.08  113.5189  22.9421   4.9622     102.7061
    355     489  338.09    1618.93  113.5428  22.9385   4.7584     102.8670
    355     611  355.76    1741.57  113.5666  22.9349   4.5549     103.0412
    355     733  373.40    1864.00  113.5904  22.9314   4.3516     103.2306
    355     855  391.01    1986.25  113.6142  22.9278   4.1486     103.4373
    355     977  408.60    2108.31  113.6379  22.9242   3.9459     103.6641
    355    1099  426.16    2230.21  113.6616  22.9207   3.7435     103.9141
    355    1221  443.70    2351.94  113.6852  22.9171   3.5413     104.1913
    355    1343  461.22    2473.52  113.7089  22.9135   3.3394     104.5007
    355    1465  478.71    2594.96  113.7325  22.9100   3.1377     104.8483
    355    1587  496.19    2716.27  113.7560  22.9064   2.9364     105.2420
    355    1709  513.65    2837.45  113.7796  22.9029   2.7353     105.6920
    355    1831  531.10    2958.53  113.8031  22.8993   2.5346     106.2115
    355    1953  548.53    3079.50  113.8266  22.8957   2.3342     106.8182
    355    2075  565.95    3200.39  113.8501  22.8922   2.1342     107.5366
    355    2197  583.35    3321.19  113.8735  22.8886   1.9347     108.4011
    355    2319  600.75    3441.92  113.8970  22.8850   1.7358     109.4613
    355    2441  618.13    3562.59  113.9204  22.8815   1.5378     110.7924
    355    2563  635.51    3683.20  113.9438  22.8779   1.3408     112.5125
    355    2685  652.89    3803.78  113.9672  22.8743   1.1455     114.8183
    355    2807  670.26    3924.32  113.9906  22.8707   0.9528     118.0595
    355    2929  687.62    4044.85  114.0140  22.8672   0.7647     122.9129
    355    3051  704.99    4165.36  114.0374  22.8636   0.5855     130.8198
    355    3173  722.35    4285.87  114.0608  22.8600   0.4268     145.0823
    355    3295  739.72    4406.38  114.0842  22.8564   0.3203     171.8434
    355    3417  757.08    4526.92  114.1076  22.8528   0.3229     -151.6317
    355    3539  774.46    4647.48  114.1310  22.8492   0.4326     -125.4775
    355    3661  791.83    4768.08  114.1544  22.8456   0.5927     -111.5767
    355    3783  809.22    4888.73  114.1778  22.8420   0.7726     -103.8393
    355    3905  826.61    5009.44  114.2012  22.8384   0.9613     -99.0717
    355    4027  844.01    5130.21  114.2246  22.8348   1.1544     -95.8784
    355    4149  861.43    5251.06  114.2481  22.8312   1.3502     -93.6017
    355    4271  878.86    5372.00  114.2716  22.8276   1.5477     -91.9005
    355    4393  896.30    5493.04  114.2950  22.8239   1.7464     -90.5822
    355    4515  913.75    5614.19  114.3185  22.8203   1.9459     -89.5312
    355    4637  931.23    5735.45  114.3420  22.8167   2.1461     -88.6735
    355    4759  948.72    5856.84  114.3656  22.8130   2.3469     -87.9602
    355    4881  966.23    5978.36  114.3891  22.8093   2.5481     -87.3574
    355    5003  983.77    6100.04  114.4127  22.8057   2.7498     -86.8411
    355    5125  1001.32    6221.87  114.4364  22.8020   2.9518     -86.3937
    355    5247  1018.90    6343.87  114.4600  22.7983   3.1542     -86.0020
    355    5369  1036.51    6466.04  114.4837  22.7946   3.3569     -85.6561
    355    5491  1054.14    6588.41  114.5074  22.7909   3.5600     -85.3482
    355    5613  1071.80    6710.97  114.5312  22.7872   3.7634     -85.0722
    355    5735  1089.49    6833.73  114.5550  22.7835   3.9672     -84.8232
    355    5857  1107.22    6956.72  114.5788  22.7798   4.1713     -84.5973
    355    6000  1128.03    7101.16  114.6068  22.7754   4.4109     -84.3578
    473       1  382.87    1102.37  113.4420  22.9320   5.5755     102.2865
    473     123  400.67    1225.92  113.4660  22.9284   5.3707     102.4158
    473     245  418.44    1349.22  113.4899  22.9248   5.1663     102.5545
    473     367  436.18    1472.29  113.5139  22.9213   4.9622     102.7036
    473     489  453.88    1595.14  113.5377  22.9177   4.7584     102.8644
    473     611  471.55    1717.78  113.5616  22.9141   4.5548     103.0385
    473     733  489.20    1840.21  113.5854  22.9105   4.3516     103.2278
    473     855  506.81    1962.46  113.6091  22.9070   4.1486     103.4344
    473     977  524.40    2084.52  113.6329  22.9034   3.9459     103.6611
    473    1099  541.97    2206.41  113.6565  22.8998   3.7434     103.9110
    473    1221  559.51    2328.14  113.6802  22.8963   3.5413     104.1881
    473    1343  577.03    2449.72  113.7038  22.8927   3.3394     104.4974
    473    1465  594.53    2571.16  113.7274  22.8892   3.1377     104.8449
    473    1587  612.02    2692.47  113.7510  22.8856   2.9364     105.2384
    473    1709  629.48    2813.65  113.7745  22.8820   2.7353     105.6882
    473    1831  646.93    2934.73  113.7980  22.8785   2.5345     106.2075
    473    1953  664.36    3055.70  113.8215  22.8749   2.3342     106.8140
    473    2075  681.78    3176.58  113.8450  22.8713   2.1342     107.5321
    473    2197  699.19    3297.38  113.8684  22.8678   1.9347     108.3963
    473    2319  716.59    3418.11  113.8919  22.8642   1.7358     109.4561
    473    2441  733.98    3538.78  113.9153  22.8606   1.5377     110.7867
    473    2563  751.36    3659.40  113.9387  22.8571   1.3407     112.5063
    473    2685  768.74    3779.97  113.9621  22.8535   1.1454     114.8113
    473    2807  786.11    3900.51  113.9855  22.8499   0.9527     118.0515
    473    2929  803.48    4021.03  114.0089  22.8464   0.7646     122.9036
    473    3051  820.85    4141.54  114.0323  22.8428   0.5854     130.8092
    473    3173  838.22    4262.05  114.0557  22.8392   0.4267     145.0713
    473    3295  855.59    4382.57  114.0791  22.8356   0.3202     171.8387
    473    3417  872.96    4503.10  114.1025  22.8320   0.3228     -151.6228
    473    3539  890.33    4623.66  114.1259  22.8284   0.4325     -125.4657
    473    3661  907.71    4744.26  114.1493  22.8248   0.5927     -111.5671
    473    3783  925.10    4864.91  114.1727  22.8212   0.7726     -103.8319
    473    3905  942.50    4985.62  114.1961  22.8176   0.9612     -99.0659
    473    4027  959.90    5106.39  114.2195  22.8140   1.1544     -95.8737
    473    4149  977.32    5227.24  114.2430  22.8104   1.3502     -93.5979
    473    4271  994.75    5348.18  114.2664  22.8068   1.5477     -91.8973
    473    4393  1012.20    5469.21  114.2899  22.8031   1.7464     -90.5797
    473    4515  1029.66    5590.36  114.3134  22.7995   1.9459     -89.5290
    473    4637  1047.13    5711.62  114.3369  22.7958   2.1461     -88.6717
    473    4759  1064.63    5833.01  114.3604  22.7922   2.3469     -87.9587
    473    4881  1082.15    5954.53  114.3840  22.7885   2.5481     -87.3562
    473    5003  1099.68    6076.20  114.4076  22.7849   2.7498     -86.8401
    473    5125  1117.24    6198.03  114.4312  22.7812   2.9518     -86.3928
    473    5247  1134.83    6320.03  114.4548  22.7775   3.1542     -86.0013
    473    5369  1152.43    6442.21  114.4785  22.7738   3.3569     -85.6556
    473    5491  1170.07    6564.57  114.5022  22.7701   3.5600     -85.3478
    473    5613  1187.74    6687.13  114.5260  22.7664   3.7634     -85.0719
    473    5735  1205.43    6809.89  114.5498  22.7627   3.9672     -84.8230
    473    5857  1223.16    6932.87  114.5736  22.7590   4.1713     -84.5972
    473    6000  1243.98    7077.32  114.6016  22.7546   4.4109     -84.3578
    591       1  498.65    1078.58  113.4369  22.9112   5.5755     102.2841
    591     123  516.45    1202.13  113.4610  22.9076   5.3707     102.4134
    591     245  534.23    1325.43  113.4849  22.9040   5.1663     102.5520
    591     367  551.97    1448.50  113.5088  22.9004   4.9622     102.7010
    591     489  569.67    1571.35  113.5327  22.8969   4.7583     102.8617
    591     611  587.35    1693.98  113.5566  22.8933   4.5548     103.0358
    591     733  605.00    1816.42  113.5803  22.8897   4.3515     103.2250
    591     855  622.62    1938.66  113.6041  22.8862   4.1486     103.4316
    591     977  640.21    2060.72  113.6278  22.8826   3.9459     103.6581
    591    1099  657.78    2182.61  113.6515  22.8790   3.7434     103.9079
    591    1221  675.33    2304.34  113.6751  22.8755   3.5412     104.1849
    591    1343  692.85    2425.92  113.6988  22.8719   3.3393     104.4941
    591    1465  710.35    2547.36  113.7223  22.8683   3.1377     104.8414
    591    1587  727.84    2668.67  113.7459  22.8648   2.9363     105.2348
    591    1709  745.31    2789.85  113.7694  22.8612   2.7353     105.6844
    591    1831  762.76    2910.92  113.7930  22.8576   2.5345     106.2035
    591    1953  780.20    3031.90  113.8164  22.8541   2.3341     106.8098
    591    2075  797.62    3152.78  113.8399  22.8505   2.1341     107.5277
    591    2197  815.03    3273.58  113.8634  22.8470   1.9346     108.3914
    591    2319  832.43    3394.30  113.8868  22.8434   1.7357     109.4509
    591    2441  849.83    3514.97  113.9102  22.8398   1.5377     110.7811
    591    2563  867.21    3635.58  113.9336  22.8363   1.3407     112.5000
    591    2685  884.59    3756.16  113.9570  22.8327   1.1454     114.8043
    591    2807  901.97    3876.70  113.9804  22.8291   0.9527     118.0436
    591    2929  919.34    3997.22  114.0038  22.8255   0.7645     122.8944
    591    3051  936.71    4117.73  114.0272  22.8220   0.5854     130.7986
    591    3173  954.08    4238.23  114.0506  22.8184   0.4266     145.0603
    591    3295  971.46    4358.75  114.0740  22.8148   0.3200     171.8340
    591    3417  988.83    4479.28  114.0974  22.8112   0.3227     -151.6139
    591    3539  1006.21    4599.84  114.1208  22.8076   0.4325     -125.4538
    591    3661  1023.59    4720.44  114.1442  22.8040   0.5927     -111.5574
    591    3783  1040.98    4841.08  114.1676  22.8004   0.7726     -103.8244
    591    3905  1058.38    4961.79  114.1910  22.7968   0.9612     -99.0600
    591    4027  1075.79    5082.56  114.2144  22.7932   1.1544     -95.8691
    591    4149  1093.21    5203.41  114.2378  22.7896   1.3502     -93.5942
    591    4271  1110.65    5324.35  114.2613  22.7859   1.5477     -91.8942
    591    4393  1128.10    5445.38  114.2848  22.7823   1.7464     -90.5771
    591    4515  1145.56    5566.52  114.3082  22.7787   1.9459     -89.5269
    591    4637  1163.04    5687.78  114.3318  22.7750   2.1461     -88.6699
    591    4759  1180.54    5809.17  114.3553  22.7714   2.3469     -87.9572
    591    4881  1198.06    5930.70  114.3788  22.7677   2.5481     -87.3549
    591    5003  1215.60    6052.37  114.4024  22.7641   2.7498     -86.8390
    591    5125  1233.16    6174.20  114.4260  22.7604   2.9518     -86.3920
    591    5247  1250.75    6296.19  114.4497  22.7567   3.1542     -86.0006
    591    5369  1268.36    6418.36  114.4734  22.7530   3.3569     -85.6550
    591    5491  1286.00    6540.73  114.4971  22.7493   3.5600     -85.3474
    591    5613  1303.67    6663.28  114.5208  22.7456   3.7634     -85.0716
    591    5735  1321.37    6786.05  114.5446  22.7419   3.9672     -84.8228
    591    5857  1339.10    6909.03  114.5684  22.7382   4.1713     -84.5971
    591    6000  1359.92    7053.47  114.5964  22.7338   4.4109     -84.3578
    709       1  614.43    1054.79  113.4319  22.8904   5.5754     102.2817
    709     123  632.24    1178.34  113.4560  22.8868   5.3707     102.4109
    709     245  650.01    1301.64  113.4799  22.8832   5.1663     102.5495
    709     367  667.75    1424.70  113.5038  22.8796   4.9621     102.6984
    709     489  685.46    1547.55  113.5277  22.8760   4.7583     102.8591
    709     611  703.14    1670.19  113.5515  22.8725   4.5548     103.0331
    709     733  720.80    1792.62  113.5753  22.8689   4.3515     103.2222
    709     855  738.42    1914.86  113.5991  22.8653   4.1485     103.4287
    709     977  756.02    2036.92  113.6228  22.8618   3.9458     103.6552
    709    1099  773.59    2158.81  113.6465  22.8582   3.7434     103.9049
    709    1221  791.14    2280.54  113.6701  22.8546   3.5412     104.1818
    709    1343  808.67    2402.12  113.6937  22.8511   3.3393     104.4907
    709    1465  826.17    2523.55  113.7173  22.8475   3.1377     104.8380
    709    1587  843.66    2644.86  113.7408  22.8439   2.9363     105.2312
    709    1709  861.13    2766.04  113.7644  22.8404   2.7352     105.6807
    709    1831  878.59    2887.11  113.7879  22.8368   2.5345     106.1995
    709    1953  896.03    3008.09  113.8114  22.8333   2.3341     106.8056
    709    2075  913.46    3128.96  113.8348  22.8297   2.1341     107.5232
    709    2197  930.87    3249.76  113.8583  22.8261   1.9346     108.3866
    709    2319  948.28    3370.49  113.8817  22.8226   1.7357     109.4457
    709    2441  965.67    3491.15  113.9051  22.8190   1.5376     110.7754
    709    2563  983.06    3611.77  113.9286  22.8154   1.3406     112.4938
    709    2685  1000.45    3732.34  113.9520  22.8119   1.1453     114.7973
    709    2807  1017.82    3852.88  113.9754  22.8083   0.9526     118.0356
    709    2929  1035.20    3973.40  113.9987  22.8047   0.7645     122.8852
    709    3051  1052.57    4093.91  114.0221  22.8011   0.5853     130.7880
    709    3173  1069.95    4214.41  114.0455  22.7976   0.4265     145.0493
    709    3295  1087.32    4334.92  114.0689  22.7940   0.3199     171.8293
    709    3417  1104.70    4455.46  114.0923  22.7904   0.3225     -151.6050
    709    3539  1122.08    4576.01  114.1156  22.7868   0.4324     -125.4419
    709    3661  1139.47    4696.61  114.1390  22.7832   0.5926     -111.5477
    709    3783  1156.87    4817.26  114.1624  22.7796   0.7725     -103.8169
    709    3905  1174.27    4937.96  114.1858  22.7760   0.9612     -99.0542
    709    4027  1191.68    5058.73  114.2093  22.7724   1.1544     -95.8644
    709    4149  1209.11    5179.58  114.2327  22.7688   1.3502     -93.5904
    709    4271  1226.54    5300.51  114.2562  22.7651   1.5477     -91.8911
    709    4393  1243.99    5421.55  114.2796  22.7615   1.7464     -90.5745
    709    4515  1261.46    5542.69  114.3031  22.7579   1.9459     -89.5247
    709    4637  1278.94    5663.95  114.3266  22.7542   2.1461     -88.6681
    709    4759  1296.45    5785.33  114.3501  22.7506   2.3469     -87.9557
    709    4881  1313.97    5906.86  114.3737  22.7469   2.5481     -87.3536
    709    5003  1331.51    6028.53  114.3973  22.7433   2.7498     -86.8380
    709    5125  1349.08    6150.35  114.4209  22.7396   2.9518     -86.3911
    709    5247  1366.67    6272.35  114.4445  22.7359   3.1542     -85.9999
    709    5369  1384.28    6394.52  114.4682  22.7322   3.3570     -85.6544
    709    5491  1401.93    6516.88  114.4919  22.7285   3.5600     -85.3469
    709    5613  1419.60    6639.43  114.5156  22.7248   3.7635     -85.0713
    709    5735  1437.30    6762.20  114.5394  22.7211   3.9672     -84.8226
    709    5857  1455.03    6885.18  114.5633  22.7173   4.1713     -84.5970
    709    6000  1475.86    7029.62  114.5912  22.7130   4.4109     -84.3578
    827       1  730.20    1031.00  113.4269  22.8695   5.5754     102.2793
    827     123  748.02    1154.54  113.4509  22.8659   5.3707     102.4085
    827     245  765.80    1277.84  113.4749  22.8624   5.1662     102.5470
    827     367  783.54    1400.90  113.4988  22.8588   4.9621     102.6959
    827     489  801.26    1523.75  113.5227  22.8552   4.7583     102.8565
    827     611  818.94    1646.38  113.5465  22.8516   4.5547     103.0304
    827     733  836.59    1768.82  113.5703  22.8481   4.3515     103.2194
    827     855  854.22    1891.06  113.5940  22.8445   4.1485     103.4258
    827     977  871.82    2013.12  113.6177  22.8409   3.9458     103.6522
    827    1099  889.40    2135.01  113.6414  22.8374   3.7433     103.9018
    827    1221  906.95    2256.73  113.6651  22.8338   3.5412     104.1786
    827    1343  924.48    2378.31  113.6887  22.8302   3.3393     104.4874
    827    1465  941.99    2499.74  113.7122  22.8267   3.1376     104.8345
    827    1587  959.48    2621.05  113.7358  22.8231   2.9363     105.2276
    827    1709  976.96    2742.23  113.7593  22.8196   2.7352     105.6769
    827    1831  994.42    2863.30  113.7828  22.8160   2.5344     106.1955
    827    1953  1011.86    2984.27  113.8063  22.8124   2.3340     106.8013
    827    2075  1029.29    3105.15  113.8298  22.8089   2.1341     107.5187
    827    2197  1046.71    3225.95  113.8532  22.8053   1.9346     108.3818
    827    2319  1064.12    3346.67  113.8767  22.8018   1.7357     109.4405
    827    2441  1081.52    3467.33  113.9001  22.7982   1.5376     110.7698
    827    2563  1098.91    3587.95  113.9235  22.7946   1.3406     112.4875
    827    2685  1116.30    3708.52  113.9469  22.7911   1.1453     114.7903
    827    2807  1133.68    3829.06  113.9703  22.7875   0.9526     118.0276
    827    2929  1151.06    3949.57  113.9936  22.7839   0.7644     122.8760
    827    3051  1168.44    4070.08  114.0170  22.7803   0.5852     130.7773
    827    3173  1185.81    4190.58  114.0404  22.7768   0.4264     145.0382
    827    3295  1203.19    4311.10  114.0638  22.7732   0.3198     171.8246
    827    3417  1220.57    4431.63  114.0872  22.7696   0.3224     -151.5961
    827    3539  1237.96    4552.18  114.1105  22.7660   0.4323     -125.4299
    827    3661  1255.35    4672.78  114.1339  22.7624   0.5926     -111.5380
    827    3783  1272.75    4793.42  114.1573  22.7588   0.7725     -103.8094
    827    3905  1290.15    4914.12  114.1807  22.7552   0.9612     -99.0483
    827    4027  1307.57    5034.89  114.2041  22.7516   1.1544     -95.8597
    827    4149  1325.00    5155.74  114.2276  22.7480   1.3502     -93.5866
    827    4271  1342.44    5276.68  114.2510  22.7443   1.5477     -91.8880
    827    4393  1359.89    5397.71  114.2745  22.7407   1.7464     -90.5719
    827    4515  1377.36    5518.85  114.2980  22.7371   1.9459     -89.5225
    827    4637  1394.85    5640.10  114.3215  22.7334   2.1461     -88.6663
    827    4759  1412.35    5761.49  114.3450  22.7298   2.3469     -87.9541
